,strand_lead,geptop,Nc,GC,L_aa,Gravy
PA0253,0,0.0,39.67,0.696,158,-0.074684
PA0254,0,0.0,31.13,0.695,496,-0.119758
PA0255,0,0.0,35.66,0.7090000000000001,228,0.8
PA0256,0,0.0,41.23,0.626,310,-0.06129
PA0257,0,0.0,50.37,0.5539999999999999,263,-0.641065
PA0258,0,0.0,49.5,0.514,61,-0.963934
PA0259,0,0.0,44.26,0.635,480,-0.317083
PA0260,0,0.0,40.92,0.636,716,-0.370251
PA0261,0,0.0,43.86,0.644,165,-0.276364
PA0262,0,0.0,33.41,0.66,1019,-0.477723
PA0263,0,0.0,23.75,0.655,172,-0.448837
PA0265,1,0.0,25.41,0.665,483,-0.030642000000000006
PA0266,1,0.0,26.44,0.675,426,0.142254
PA0267,1,0.0,33.9,0.71,399,0.02807
PA0268,0,0.0,31.16,0.711,473,-0.343129
PA0269,1,0.0,31.2,0.669,145,-0.256552
PA0270,1,0.0,38.27,0.662,135,-0.00963
PA0271,1,0.0,34.68,0.667,94,-0.223404
PA0272,0,0.0,30.25,0.6829999999999999,310,-0.097419
PA0273,0,0.0,33.0,0.736,404,0.808416
PA0274,0,0.0,32.54,0.703,256,-0.171484
PA0275,0,0.0,28.34,0.6890000000000001,228,-0.080263
PA0276,1,0.0,36.93,0.682,171,0.68655
PA0277,0,0.03771361847347133,26.58,0.685,252,-0.225794
PA0278,0,0.0,30.21,0.723,250,1.0852
PA0279,1,0.0,32.23,0.75,232,-0.129742
PA0280,0,0.03702585940884832,29.66,0.6629999999999999,329,-0.217021
PA0281,0,0.03702585940884832,27.57,0.6559999999999999,289,0.787543
PA0282,0,0.03702585940884832,32.68,0.664,272,0.977206
PA0283,0,0.03702585940884832,27.87,0.6559999999999999,332,-0.280723
PA0284,0,0.0,31.34,0.633,60,-0.366667
PA0285,0,0.03702585940884832,29.0,0.674,760,-0.275395
PA0286,1,0.036910999539038376,28.99,0.645,392,-0.052805999999999985
PA0287,1,0.0,28.9,0.685,461,1.030369
PA0288,1,0.0,31.37,0.701,318,-0.012579
PA0289,1,0.0,34.26,0.672,320,-0.217813
PA0290,1,0.0,30.51,0.667,323,-0.364396
PA0291,1,0.0,25.83,0.652,460,-0.43587
PA0292,0,0.14812158347541518,26.76,0.6829999999999999,368,-0.494837
PA0293,0,0.14764533448773415,30.49,0.6559999999999999,292,-0.344521
PA0294,0,0.0,32.21,0.6729999999999999,221,-0.019457
PA0295,0,0.0,30.69,0.6829999999999999,353,-0.213598
PA0296,0,0.0,30.59,0.637,458,-0.24214
PA0297,1,0.0,42.32,0.64,250,-0.0008
PA0298,1,0.0,30.4,0.633,452,-0.301106
PA0299,1,0.0,30.48,0.6459999999999999,456,-0.148026
PA0300,1,0.0,30.33,0.608,367,-0.292098
PA0301,1,0.0,31.08,0.624,365,-0.192603
PA0302,1,0.0,28.15,0.647,384,-0.139844
PA0303,1,0.0,31.31,0.617,293,0.8569969999999999
PA0304,1,0.0,31.19,0.6459999999999999,289,0.67474
PA0305,0,0.0,30.15,0.69,795,-0.363522
PA0306,1,0.036410266352234336,34.78,0.6859999999999999,350,-0.248286
PA0306a,0,0.0,26.11,0.625,167,-0.57006
PA0307,0,0.0,31.39,0.693,203,0.08226599999999999
PA0308,1,0.0,36.19,0.696,339,-0.258112
PA0309,0,0.0,30.58,0.7090000000000001,250,-0.172
PA0310,1,0.0,39.39,0.664,232,-0.406897
PA0311,0,0.0,28.02,0.716,184,0.215761
PA0312,1,0.0,32.55,0.711,164,-0.036585
PA0313,0,0.0,32.53,0.654,230,0.839131
PA0314,0,0.0,28.52,0.6609999999999999,256,-0.151953
PA0315,1,0.0,31.42,0.639,145,-0.021379
PA0316,0,0.14797116271529348,29.08,0.632,409,0.034963
PA0317,1,0.037152557229199606,31.43,0.629,464,-0.07931
PA0318,1,0.0,30.81,0.664,221,-0.114027
PA0319,1,0.0,28.72,0.652,329,-0.235562
PA0320,1,0.0,29.16,0.644,116,-0.042242
PA0321,0,0.0,32.62,0.672,344,-0.211337
PA0322,0,0.0,28.96,0.6779999999999999,464,0.91056
PA0323,0,0.0,31.42,0.617,347,-0.324496
PA0324,0,0.07211201139302989,32.25,0.645,262,0.907252
PA0325,0,0.036055318924037336,29.02,0.6579999999999999,309,0.6184470000000001
PA0326,0,0.0,29.53,0.6779999999999999,349,-0.13581700000000002
PA0327,1,0.0,31.72,0.6659999999999999,321,-0.21028
PA0328,0,0.036630158364008576,31.64,0.685,647,-0.411747
PA0329,0,0.0,30.84,0.621,110,-0.5
PA0330,0,0.4482183034292656,26.88,0.655,223,0.136771
PA0331,1,0.03702585940884832,30.22,0.6759999999999999,504,-0.15
PA0332,1,0.03730108667901665,28.44,0.7140000000000001,155,0.8890319999999999
PA0333,1,0.0,34.65,0.723,423,0.410875
PA0334,0,0.0,29.82,0.718,412,0.872088
PA0335,0,0.037578214187125286,29.08,0.679,217,-0.191244
PA0336,1,0.07325013924587613,34.54,0.654,159,-0.5
PA0337,1,0.0,28.04,0.672,759,-0.046772
PA0338,1,0.0,33.27,0.65,376,-0.552128
PA0339,0,0.0,33.66,0.73,251,-0.013546
PA0340,1,0.0,35.83,0.6629999999999999,267,0.963671
PA0341,1,0.6676909279746437,30.15,0.664,266,0.52594
PA0342,1,0.7439435056993423,27.84,0.648,264,-0.154167
PA0343,0,0.0,35.58,0.677,265,-0.330566
PA0344,0,0.036910999539038376,30.72,0.726,459,-0.238344
PA0345,0,0.0,31.6,0.7490000000000001,461,0.184816
PA0346,1,0.0,37.19,0.6579999999999999,120,-0.696667
PA0347,0,0.0,27.02,0.6940000000000001,383,-0.333943
PA0348,1,0.0,33.53,0.69,364,0.020879
PA0349,1,0.0,30.9,0.6940000000000001,346,-0.003468
PA0350,1,0.7402943573447335,31.55,0.7140000000000001,168,0.021429
PA0351,0,0.0,30.61,0.688,157,-0.106369
PA0352,0,0.0,27.77,0.6679999999999999,461,0.935141
PA0353,0,0.22430241126637013,26.61,0.674,612,-0.110131
PA0354,0,0.036410266352234336,29.26,0.675,398,-0.045729
PA0355,0,0.03682483769133559,32.31,0.657,179,-0.14748599999999998
PA0356,1,0.03605669246899255,30.37,0.631,274,-0.085036
PA0357,1,0.036055318924037336,28.9,0.695,270,-0.195556
PA0358,1,0.0,30.71,0.653,192,-0.122917
PA0359,1,0.0,29.51,0.693,114,0.5491229999999999
PA0360,1,0.0,40.12,0.667,328,-0.5420729999999999
PA0361,0,0.0,31.14,0.711,577,-0.236222
PA0362,0,0.11017704703360827,,0.5660000000000001,83,-0.412048
PA0363,0,0.7415725328885843,37.82,0.618,159,-0.0069180000000000005
PA0364,0,0.0,29.97,0.684,531,-0.200753
PA0365,0,0.03684102867144474,33.75,0.672,182,0.134615
PA0366,0,0.0,29.25,0.67,476,-0.097899
PA0367,1,0.03702585940884832,31.86,0.6559999999999999,215,-0.144651
PA0367a,0,0.0,33.67,0.6940000000000001,136,-0.197794
PA0368,0,0.0,29.81,0.7120000000000001,332,-0.331627
PA0370,0,0.07414211535046139,34.98,0.6920000000000001,198,-0.332828
PA0371,0,0.0,30.03,0.6709999999999999,495,-0.187475
PA0372,0,0.0732512950236791,28.9,0.672,465,-0.341075
PA0373,1,0.9607062917896322,32.54,0.695,455,-0.281538
PA0374,1,0.22261371797317686,32.83,0.665,223,-0.093273
PA0375,1,0.2962293283407088,31.84,0.6659999999999999,335,0.049851
PA0376,1,0.3371975991152222,34.35,0.629,284,-0.5098590000000001
PA0377,1,0.0,31.71,0.708,201,-0.09005
PA0378,0,0.03684102867144474,29.83,0.6940000000000001,243,-0.15925899999999998
PA0379,1,0.0374999180597832,30.94,0.685,125,1.1152
PA0380,1,0.22308310774640894,28.51,0.7020000000000001,66,-0.072727
PA0381,1,0.2596932400383531,30.63,0.669,265,0.181509
PA0382,1,0.11058246993762406,29.21,0.679,223,-0.385202
PA0383,1,0.0,29.36,0.677,448,-0.367634
PA0384,0,0.0,29.66,0.6709999999999999,85,-0.39647
PA0385,0,0.0374999180597832,26.45,0.639,107,1.058878
PA0386,0,0.03735767010694255,29.04,0.701,384,-0.247656
PA0387,0,0.0,28.4,0.6970000000000001,197,-0.122335
PA0388,0,0.0,26.93,0.64,139,0.060432000000000013
PA0389,0,0.037578214187125286,30.35,0.642,206,-0.233981
PA0390,0,0.11196174370291614,30.4,0.6559999999999999,379,-0.140106
PA0391,0,0.0,27.37,0.682,655,-0.4491600000000001
PA0392,0,0.07391018441201752,29.29,0.614,197,1.262436
PA0393,0,0.18673440977229036,28.89,0.716,273,0.183883
PA0394,0,0.0732512950236791,33.55,0.69,230,-0.088261
PA0395,1,0.0,30.42,0.633,344,-0.113954
PA0396,1,0.0,26.15,0.6609999999999999,382,-0.235602
PA0397,0,0.0,29.68,0.6679999999999999,299,0.619398
PA0398,1,0.0,27.67,0.609,134,0.293284
PA0399,1,0.03664092031768509,31.54,0.68,457,-0.078337
PA0400,1,0.03684102867144474,28.99,0.698,394,-0.053046
PA0401,0,0.18555708108655425,27.57,0.7190000000000001,423,0.103073
PA0402,0,0.1861738299209712,29.56,0.66,334,-0.114072
PA0403,0,0.0,31.56,0.682,170,-0.039412
PA0404,0,0.4061654805455751,25.41,0.701,144,-0.388889
PA0405,0,0.0,28.41,0.6809999999999999,189,-0.021164
PA0406,0,0.07470269520178054,30.35,0.677,319,-0.547022
PA0407,0,0.0746587567859592,31.14,0.653,317,-0.282019
PA0408,1,0.0,33.14,0.578,135,0.000741
PA0409,1,0.0,33.1,0.617,121,-0.259504
PA0410,1,0.0,32.58,0.669,178,0.111797
PA0411,1,0.0,29.42,0.65,682,-0.060117
PA0412,1,0.0,37.66,0.667,291,-0.321993
PA0413,1,0.0,31.21,0.695,2472,-0.224555
PA0414,1,0.0,36.14,0.6859999999999999,343,-0.214869
PA0415,1,0.0,29.99,0.708,168,0.27619
PA0416,1,0.0,28.88,0.725,264,-0.225379
PA0417,1,0.0,36.13,0.7,203,0.802956
PA0418,0,0.03735767010694255,35.06,0.713,471,-0.303609
PA0419,0,0.03684102867144474,31.5,0.7140000000000001,240,-0.26375
PA0420,0,0.14863132907662505,29.38,0.66,467,-0.145824
PA0421,1,0.0,30.69,0.6709999999999999,496,-0.203629
PA0422,1,0.0,36.21,0.66,189,0.415344
PA0423,1,0.0374999180597832,27.87,0.623,191,-0.379581
PA0424,0,0.0,34.0,0.635,147,-0.355102
PA0425,1,0.0,30.48,0.667,383,-0.229243
PA0426,1,0.0,30.56,0.645,1046,0.27370900000000004
PA0427,1,0.0,29.6,0.687,485,-0.214846
PA0428,0,0.0,31.95,0.684,639,-0.818779
PA0429,0,0.0,38.0,0.629,356,-0.332584
PA0430,0,0.11014494780480534,30.23,0.657,290,-0.235862
PA0431,0,0.0,34.46,0.674,184,-0.458696
PA0432,0,0.18590791232042736,25.81,0.64,469,-0.188913
PA0433,1,0.0,37.49,0.7040000000000001,144,0.300694
PA0434,1,0.0,29.27,0.682,730,-0.5295890000000001
PA0435,1,0.0,33.62,0.7040000000000001,492,-0.13435
PA0436,1,0.0,31.0,0.613,206,-0.315049
PA0437,0,0.03684102867144474,28.27,0.688,423,-0.186289
PA0438,0,0.0,29.1,0.688,416,0.890385
PA0439,0,0.0,28.64,0.6709999999999999,425,-0.07200000000000001
PA0440,0,0.0,28.76,0.706,455,-0.097143
PA0441,0,0.03784512900218842,31.14,0.685,479,-0.17056400000000002
PA0442,0,0.0,52.8,0.298,38,0.5894739999999999
PA0443,1,0.0,31.96,0.6709999999999999,496,0.61129
PA0444,1,0.0,33.95,0.687,427,0.029742
PA0445,0,0.0,42.95,0.647,338,-0.2571
PA0446,0,0.0,29.24,0.6920000000000001,407,-0.125307
PA0447,0,0.0,27.6,0.657,393,-0.21170500000000006
PA0448,1,0.03684102867144474,34.59,0.6729999999999999,302,-0.153311
PA0449,1,0.0,31.97,0.652,179,-0.413966
PA0450,0,0.03682683721211548,31.51,0.675,540,0.554074
PA0451,1,0.0,34.22,0.726,443,0.6119640000000001
PA0452,1,0.0,34.11,0.639,264,0.028788
PA0451a,1,0.0,32.98,0.68,243,-0.138683
PA0454,0,0.0,29.75,0.684,733,0.127695
PA0455,0,0.0,29.09,0.696,458,-0.034279000000000004
PA0456,1,0.07485758816672575,32.26,0.565,69,-0.478261
PA0457,1,0.0,33.31,0.67,174,-0.233908
PA0457.1,0,0.0,32.76,0.677,124,0.752419
PA0458,0,0.0,29.58,0.6759999999999999,477,0.7943399999999999
PA0459,1,0.036910999539038376,27.71,0.6779999999999999,850,-0.414588
PA0460,1,0.0,30.9,0.691,192,0.205208
PA0461,0,0.03664092031768509,30.69,0.638,295,-0.063051
PA0462,1,0.0,27.56,0.6609999999999999,169,-0.401775
