,strand_lead,geptop,Nc,GC,L_aa,Gravy
BPS_RS18720,1,0.0,33.13,0.715,526,0.165589
BPS_RS18725,1,0.0,37.82,0.662,313,-0.411821
BPS_RS18730,0,0.0,38.42,0.698,138,-0.6210140000000001
BPS_RS18735,1,0.036742429034852836,46.51,0.603,78,-0.217949
BPS_RS18740,1,0.0726954129562714,32.45,0.669,307,-0.081759
BPS_RS18745,0,0.0,33.51,0.6729999999999999,267,0.031835
BPS_RS18750,0,0.5873473542157294,31.31,0.679,236,-0.208051
BPS_RS18755,0,0.0,30.38,0.6859999999999999,307,-0.07785
BPS_RS18760,1,0.0,33.6,0.691,407,-0.255774
BPS_RS18765,1,0.036378330483737766,32.52,0.675,237,0.102532
BPS_RS18770,1,0.0731402465291229,33.73,0.659,218,0.106881
BPS_RS18775,1,0.29375032650167937,32.17,0.722,452,0.16969
BPS_RS18780,1,0.036378330483737766,33.24,0.677,261,-0.027203
BPS_RS18785,1,0.0,33.52,0.6409999999999999,128,-0.382031
BPS_RS18790,1,0.0,33.09,0.6920000000000001,451,0.738359
BPS_RS18795,0,0.0,36.07,0.6709999999999999,82,-0.6121949999999999
BPS_RS18800,0,0.0,34.69,0.636,205,0.693659
BPS_RS18805,0,0.0,40.71,0.705,418,0.8423440000000001
BPS_RS18810,0,0.036919235790033,43.17,0.624,142,-0.058451
BPS_RS18815,0,0.0,30.85,0.742,62,-0.487097
BPS_RS18820,0,0.0,34.21,0.672,396,0.8621209999999999
BPS_RS18825,0,0.0,34.31,0.682,325,-0.186769
BPS_RS18830,0,0.0,42.05,0.7070000000000001,141,0.351773
BPS_RS18835,1,0.0,39.6,0.626,182,-0.208791
BPS_RS18840,1,0.0,38.39,0.6809999999999999,116,0.15431
BPS_RS18845,1,0.14663599410170106,38.31,0.672,231,-0.347619
BPS_RS18850,1,0.035963491743212825,30.54,0.703,1971,-0.206443
BPS_RS18860,1,0.0,46.3,0.578,101,-0.237624
BPS_RS18865,0,0.0361995673679014,46.28,0.628,86,-0.604651
BPS_RS18870,0,0.0,47.6,0.648,90,-0.282222
BPS_RS18875,1,0.0,44.12,0.596,90,-0.78
BPS_RS18880,0,0.07342589083587027,43.08,0.62,99,-1.031313
BPS_RS18885,1,0.0,37.7,0.635,450,0.536445
BPS_RS18890,1,0.07190320076893306,39.0,0.67,643,-0.020529
BPS_RS18895,1,0.03698900774926231,37.93,0.667,448,-0.098884
BPS_RS18900,0,0.0,47.42,0.526,76,-0.518421
BPS_RS18905,1,0.0,61.0,0.498,87,0.035632
BPS_RS18910,0,0.0,36.29,0.7070000000000001,175,-0.327429
BPS_RS18915,0,0.0,33.99,0.667,63,0.134921
BPS_RS18920,1,0.0,32.24,0.682,650,-0.029077
BPS_RS18925,1,0.0,37.52,0.7,168,-0.5857140000000001
BPS_RS18930,1,0.0,31.72,0.675,731,-0.495759
BPS_RS18935,1,0.0,38.22,0.593,218,-0.15504600000000002
BPS_RS18945,1,0.036294459234578594,54.41,0.581,389,-0.594087
BPS_RS18955,1,0.0,49.61,0.556,84,-0.484524
BPS_RS18960,0,0.0,53.25,0.4970000000000001,339,-0.022419
BPS_RS18965,0,0.07295249949247512,60.07,0.5329999999999999,150,-0.243333
BPS_RS18970,1,0.07190320076893306,55.03,0.547,304,1.008882
BPS_RS18975,1,0.035939709025720225,55.21,0.565,283,0.7547699999999999
BPS_RS18980,1,0.07267682357795455,50.09,0.5579999999999999,343,-0.206122
BPS_RS18985,1,0.0,57.39,0.607,101,-0.873267
BPS_RS18990,1,0.0,34.25,0.687,926,-0.33067
BPS_RS18995,1,0.03668346180101741,38.55,0.632,746,-0.54437
BPS_RS19000,1,0.0,47.08,0.599,549,-0.338616
BPS_RS19005,1,0.0,36.43,0.6779999999999999,87,-0.190805
BPS_RS19010,0,0.0,39.31,0.655,139,-0.28273400000000004
BPS_RS19015,0,0.2909592173587544,38.07,0.682,108,0.092593
BPS_RS19020,1,0.0,35.71,0.675,230,0.350435
BPS_RS19025,0,0.03668346180101741,40.22,0.685,239,-0.198326
BPS_RS19030,0,0.036885231684711854,30.79,0.632,531,0.610546
BPS_RS19035,1,0.0,47.53,0.639,192,-0.444792
BPS_RS19040,0,0.0,49.67,0.6459999999999999,485,-0.308247
BPS_RS19045,0,0.0,53.26,0.588,119,-0.331933
BPS_RS19050,1,0.0,37.77,0.6779999999999999,645,-0.442171
BPS_RS19055,0,0.036899906757394615,41.73,0.625,483,-0.279503
BPS_RS19060,1,0.0,46.81,0.62,71,-0.63662
BPS_RS19065,0,0.03698900774926231,45.1,0.614,184,-0.029348000000000006
BPS_RS19070,1,0.0,39.24,0.5760000000000001,181,-0.040332
BPS_RS19075,1,0.03631708247253364,40.57,0.608,240,-0.18625
BPS_RS19080,1,0.07293934297672894,38.81,0.643,898,-0.305902
BPS_RS19085,1,0.03668346180101741,40.33,0.625,190,-0.035789999999999995
BPS_RS19090,1,0.0361995673679014,41.66,0.601,229,-0.193887
BPS_RS19095,1,0.03698900774926231,44.31,0.627,558,-0.023477
BPS_RS19100,1,0.0,41.41,0.5870000000000001,179,-0.302794
BPS_RS19105,1,0.07234182222695057,34.95,0.603,499,-0.454309
BPS_RS19110,1,0.0,36.26,0.604,160,-0.33125
BPS_RS19115,1,0.03651315583854256,43.02,0.613,180,-0.248333
BPS_RS19120,1,0.036378330483737766,40.39,0.622,449,-0.197327
BPS_RS19125,1,0.036885231684711854,38.63,0.6609999999999999,433,-0.126328
BPS_RS19130,1,0.0731092220752843,38.26,0.674,1302,-0.089171
BPS_RS19135,1,0.0,42.01,0.67,189,-0.166138
BPS_RS19140,1,0.0,35.09,0.654,888,-0.416216
BPS_RS19145,1,0.0,42.13,0.652,89,0.97191
BPS_RS19150,1,0.0,44.53,0.631,1150,-0.57913
BPS_RS19155,0,0.036919235790033,46.95,0.607,452,-0.374115
BPS_RS19160,0,0.0,46.87,0.584,342,-0.014327
BPS_RS19165,0,0.0,38.1,0.67,356,-0.16376400000000002
BPS_RS19170,0,0.036919235790033,40.79,0.6709999999999999,349,-0.211461
BPS_RS19175,0,0.0,36.32,0.642,626,-0.227955
BPS_RS19180,0,0.0,37.28,0.638,172,-0.389535
BPS_RS19185,0,0.0,39.13,0.665,268,-0.220895
BPS_RS19190,0,0.0,41.49,0.645,351,-0.394017
BPS_RS19195,1,0.07231803950945799,36.89,0.6629999999999999,881,-0.007718000000000002
BPS_RS19200,0,0.035939709025720225,37.94,0.648,927,-0.059978
BPS_RS19205,1,0.0,49.89,0.593,86,-0.027907
BPS_RS19210,0,0.0,54.17,0.509,220,0.041818
BPS_RS19215,0,0.07395891728768791,45.97,0.607,789,-0.251077
BPS_RS19220,0,0.0,50.42,0.5529999999999999,232,-0.007328
BPS_RS19225,0,0.036877499756124,56.96,0.476,215,-0.013022999999999998
BPS_RS19230,0,0.0,42.75,0.578,218,-0.013303
BPS_RS19235,1,0.0,45.35,0.594,230,0.156522
BPS_RS19240,0,0.03668346180101741,52.66,0.557,97,-1.139175
BPS_RS19245,1,0.0,30.77,0.6890000000000001,441,0.724943
BPS_RS19250,1,0.07306179228475518,31.26,0.754,388,0.220103
BPS_RS19255,1,0.32722468704349617,31.86,0.706,484,0.091116
BPS_RS19260,1,0.036378330483737766,29.52,0.713,406,-0.028818
BPS_RS19265,1,0.036294459234578594,37.49,0.521,94,-0.432979
BPS_RS19270,0,0.0,42.96,0.623,161,-0.588199
BPS_RS19275,1,0.0,30.76,0.687,935,0.0004280000000000001
BPS_RS19280,1,0.0,28.41,0.706,328,-0.251525
BPS_RS19285,1,0.0,31.81,0.682,131,-0.266412
BPS_RS19290,1,0.03616620762532418,31.78,0.69,341,-0.088563
BPS_RS19295,0,0.0,35.57,0.723,333,-0.000901
BPS_RS19300,1,0.0,33.42,0.638,139,0.205755
BPS_RS19305,0,0.0,32.88,0.696,462,0.513203
BPS_RS19310,1,0.0,38.95,0.722,84,0.12619
BPS_RS19315,1,0.0,36.55,0.6559999999999999,95,-0.170526
BPS_RS19320,1,0.0,35.73,0.639,60,0.351667
BPS_RS19325,1,0.03651315583854256,61.0,0.639,60,0.101667
BPS_RS19330,1,0.036885231684711854,32.39,0.688,459,-0.044662
BPS_RS19335,0,0.0,28.4,0.66,315,0.003174
BPS_RS19340,0,0.036919235790033,29.15,0.706,344,0.8715120000000001
BPS_RS19345,0,0.0,30.15,0.7090000000000001,517,0.008511
BPS_RS19350,0,0.036378330483737766,30.11,0.72,416,0.067308
BPS_RS19355,0,0.0,32.54,0.823,117,-0.231624
BPS_RS19360,0,0.036761916045385146,29.49,0.684,882,-0.257256
BPS_RS19365,0,0.14615782450119405,28.72,0.69,465,-0.16086
BPS_RS19370,0,0.0,29.03,0.6809999999999999,209,-0.414354
BPS_RS19375,0,0.0,29.4,0.715,437,0.72151
BPS_RS19380,0,0.0737774065135186,31.46,0.6940000000000001,396,0.090152
BPS_RS19385,1,0.0,39.63,0.691,300,0.210667
BPS_RS19390,0,0.0,30.81,0.743,278,0.151079
BPS_RS19395,1,0.03668346180101741,32.42,0.693,346,-0.079191
BPS_RS19400,1,0.0,35.01,0.763,146,0.042466
BPS_RS19410,0,0.035939709025720225,31.57,0.635,299,-0.326087
BPS_RS19415,0,0.07356869348572928,33.38,0.723,415,0.049157
BPS_RS19420,0,0.0,31.44,0.708,310,-0.029677
BPS_RS19425,0,0.0,30.99,0.721,246,0.046748000000000005
BPS_RS19430,1,0.0,40.29,0.645,94,-0.519149
BPS_RS19435,1,0.03631708247253364,36.08,0.625,121,-0.014876
BPS_RS19440,1,0.07236577499322558,33.27,0.655,638,-0.092006
BPS_RS19445,1,0.036378330483737766,32.29,0.6859999999999999,986,0.015213
BPS_RS19450,0,0.036742429034852836,48.89,0.469,125,-0.5368
BPS_RS19455,1,0.11063615547935933,31.41,0.6779999999999999,352,-0.216761
BPS_RS19460,1,0.0,30.63,0.698,304,-0.294408
BPS_RS19465,1,0.0361995673679014,31.76,0.6709999999999999,494,-0.149798
BPS_RS19470,1,0.0,31.01,0.695,622,-0.2
BPS_RS19475,1,0.0,32.85,0.731,323,0.079567
BPS_RS19480,1,0.0,33.41,0.71,308,-0.221429
BPS_RS19485,0,0.0,37.29,0.6779999999999999,448,-0.18192
BPS_RS19490,0,0.0,35.28,0.732,77,-0.815585
BPS_RS19495,0,0.036378330483737766,31.65,0.715,1358,-0.053166
BPS_RS19500,0,0.0,32.15,0.7140000000000001,421,-0.219002
BPS_RS19505,0,0.10905737983256243,32.24,0.691,448,-0.085268
BPS_RS19510,0,0.0,36.15,0.715,167,-0.152695
BPS_RS19515,0,0.0,30.67,0.631,161,-0.501242
BPS_RS19520,0,0.0,28.81,0.649,499,-0.464729
BPS_RS19525,0,0.0,31.32,0.68,193,-0.234715
BPS_RS19530,0,0.0,33.52,0.72,979,-0.035853
BPS_RS19535,1,0.0,34.38,0.731,248,-0.24879
BPS_RS19540,1,0.0,38.89,0.754,321,-0.122741
BPS_RS19545,1,0.0,31.95,0.691,193,-0.235751
BPS_RS19550,1,0.0,31.64,0.695,629,-0.10318
BPS_RS19555,1,0.07356869348572928,32.83,0.7140000000000001,361,-0.357895
BPS_RS19560,1,0.0,33.79,0.738,381,-0.261155
BPS_RS19565,1,0.07306179228475518,31.6,0.674,775,-0.458452
BPS_RS19570,1,0.0,35.94,0.6970000000000001,825,-0.304606
BPS_RS19575,1,0.036919235790033,35.88,0.677,360,-0.265833
BPS_RS19580,1,0.0,36.11,0.6509999999999999,63,-0.809524
BPS_RS19585,1,0.0,30.68,0.68,219,-0.015525
BPS_RS19590,1,0.0,31.95,0.653,126,-0.139683
BPS_RS19595,0,0.0,36.8,0.662,638,-0.092006
BPS_RS19600,0,0.0,32.33,0.71,297,-0.079125
BPS_RS19605,1,0.03643643350454727,32.36,0.6559999999999999,258,-0.30969
BPS_RS19610,1,0.0,35.74,0.715,130,-0.452308
BPS_RS19615,0,0.0,31.19,0.675,431,-0.043155
BPS_RS19620,0,0.03651315583854256,36.61,0.674,130,-0.238462
BPS_RS19625,0,0.0,29.37,0.695,281,-0.484342
BPS_RS19630,1,0.0,30.05,0.765,112,0.247321
BPS_RS19635,0,0.0,32.99,0.667,451,0.767849
BPS_RS19640,0,0.0,30.17,0.7240000000000001,334,-0.100299
BPS_RS19645,0,0.036378330483737766,31.2,0.654,291,-0.12921
BPS_RS19650,0,0.5976584044629542,31.36,0.718,481,-0.115384
BPS_RS19655,0,0.5987135406860884,33.63,0.696,80,0.11375
BPS_RS19660,0,0.0,29.97,0.69,266,-0.155263
BPS_RS19665,1,0.03633326068135681,32.61,0.667,304,0.022039
BPS_RS19670,1,0.0,33.44,0.7,89,-1.2494379999999998
BPS_RS19675,1,0.0,32.1,0.7090000000000001,837,-0.329988
BPS_RS19680,1,0.035963491743212825,32.05,0.693,312,-0.274039
BPS_RS19685,1,0.0,32.22,0.685,274,-0.191241
BPS_RS19690,0,0.0737774065135186,33.77,0.727,670,0.051342999999999986
BPS_RS19695,0,0.036885231684711854,33.15,0.7070000000000001,542,-0.024723
BPS_RS19700,0,0.03643643350454727,43.33,0.725,91,-0.034066
BPS_RS19705,0,0.0,30.89,0.7390000000000001,694,-0.17291099999999998
BPS_RS19710,1,0.0,27.68,0.6759999999999999,297,-0.005051
BPS_RS19715,1,0.036885231684711854,28.56,0.649,390,-0.241539
BPS_RS19720,1,0.0,27.94,0.691,864,-0.175463
BPS_RS19725,1,0.03651315583854256,27.71,0.708,396,0.131313
BPS_RS19730,0,0.036378330483737766,33.71,0.6779999999999999,147,0.034014
BPS_RS19735,1,0.0,31.05,0.6509999999999999,63,-0.15872999999999998
BPS_RS19740,1,0.07326356216844962,33.99,0.6729999999999999,212,-0.053302
BPS_RS19745,1,0.0,38.72,0.66,196,-0.167857
BPS_RS19750,1,0.07365337133944301,28.98,0.6940000000000001,491,-0.223014
BPS_RS19755,1,0.0,30.28,0.703,537,0.090502
BPS_RS19765,0,0.0,33.97,0.738,571,0.7077060000000001
BPS_RS19770,1,0.0,32.09,0.7490000000000001,290,0.15896500000000002
BPS_RS19775,0,0.0741189418161863,32.85,0.715,367,-0.16812
BPS_RS19780,1,0.0,28.11,0.688,231,0.52684
BPS_RS19785,1,0.0,42.16,0.746,508,-0.5332680000000001
BPS_RS31895,1,0.0,34.44,0.614,51,-0.217647
BPS_RS19790,0,0.036919235790033,37.1,0.722,138,-0.505797
BPS_RS19795,1,0.0,41.55,0.654,159,-0.14213900000000002
BPS_RS19800,0,0.0,31.09,0.6940000000000001,147,-0.4544220000000001
BPS_RS19805,0,0.0,31.53,0.743,974,0.29332600000000003
BPS_RS19810,0,0.0,30.8,0.735,63,-1.153968
BPS_RS19825,0,0.0,51.2,0.721,49,-1.157143
BPS_RS19830,1,0.0,30.89,0.743,473,-0.215222
BPS_RS19835,1,0.0,42.34,0.718,52,-0.046154
BPS_RS19840,1,0.03698900774926231,29.97,0.696,1319,-0.079833
BPS_RS19845,0,0.0,35.7,0.6759999999999999,73,-0.323288
BPS_RS19850,0,0.03631708247253364,27.78,0.688,553,-0.187523
BPS_RS19855,0,0.0,36.89,0.674,129,-0.371318
BPS_RS19860,0,0.0,33.34,0.652,94,-0.620213
BPS_RS19865,1,0.03650290947218166,32.64,0.701,349,0.078224
BPS_RS19870,0,0.0,38.08,0.6890000000000001,196,-0.659184
BPS_RS31900,0,0.0,27.05,0.679,56,0.603571
BPS_RS19880,0,0.07326356216844962,31.57,0.6709999999999999,335,0.730746
BPS_RS19885,0,0.07231803950945799,31.28,0.6679999999999999,470,0.460213
BPS_RS19890,1,0.0,28.69,0.7040000000000001,337,0.098516
BPS_RS19895,0,0.0,32.77,0.732,325,0.029539
BPS_RS19900,1,0.1813595468264357,29.04,0.7290000000000001,713,-0.070547
BPS_RS19905,1,0.03668346180101741,33.21,0.711,202,0.919802
BPS_RS19910,0,0.036713331834741715,29.39,0.76,272,0.1875
BPS_RS19920,0,0.07329756627377075,32.45,0.76,373,0.913941
BPS_RS19930,0,0.0,30.96,0.755,308,0.073701
BPS_RS19935,0,0.07288302916891881,30.24,0.721,383,-0.114882
BPS_RS19940,0,0.07290025694168374,30.48,0.684,759,-0.362055
BPS_RS19945,0,0.0,33.04,0.653,75,-0.006667
BPS_RS19950,0,0.0,34.78,0.7,298,0.073154
BPS_RS19955,1,0.03616620762532418,37.27,0.677,282,0.8822690000000001
BPS_RS19960,1,0.0,33.05,0.727,347,0.021614
BPS_RS19965,1,0.14577684709863398,34.73,0.6779999999999999,362,-0.029834
BPS_RS19970,1,0.03616620762532418,32.0,0.698,275,0.832727
BPS_RS19975,1,0.0,30.22,0.757,170,0.338235
BPS_RS19980,1,0.0,33.52,0.665,399,-0.153885
BPS_RS19985,0,0.0,29.85,0.679,339,-0.082006
BPS_RS19990,0,0.18123888530058424,35.28,0.695,164,-0.229268
BPS_RS19995,1,0.035963491743212825,32.37,0.698,505,0.001386
BPS_RS20000,1,0.035963491743212825,27.78,0.696,329,0.794833
BPS_RS20005,1,0.0,30.65,0.672,342,-0.171053
BPS_RS20010,1,0.0,30.85,0.728,256,0.325391
BPS_RS20015,1,0.0,28.74,0.6859999999999999,378,-0.112698
BPS_RS20020,1,0.0,31.6,0.6890000000000001,334,0.188922
BPS_RS20025,1,0.07323703712597011,30.32,0.7170000000000001,219,0.182192
BPS_RS20030,0,0.0,31.94,0.752,157,0.06815299999999999
BPS_RS20035,0,0.0,30.84,0.696,127,0.361417
BPS_RS20040,0,0.0,34.22,0.69,86,-0.210465
BPS_RS20045,0,0.0,26.91,0.664,382,-0.190052
BPS_RS20050,1,0.0,30.23,0.6559999999999999,269,-0.086245
BPS_RS20055,1,0.0,34.86,0.759,65,-0.613846
BPS_RS20060,0,0.0,29.41,0.6940000000000001,371,0.019407
BPS_RS20065,1,0.0731835905616506,33.18,0.71,704,0.266903
BPS_RS20070,0,0.036378330483737766,25.68,0.633,260,-0.30961500000000003
BPS_RS20075,0,0.0,29.46,0.7170000000000001,299,0.240468
BPS_RS20080,1,0.03651315583854256,32.01,0.708,395,-0.064557
BPS_RS20085,1,0.0,28.75,0.703,445,0.728539
BPS_RS20090,0,0.07216305911111423,30.26,0.7090000000000001,239,-0.225941
BPS_RS20095,0,0.0,33.06,0.6759999999999999,261,0.038314
BPS_RS20100,0,0.0,42.33,0.606,66,-0.39697
BPS_RS20105,1,0.03631708247253364,29.97,0.728,400,0.08
BPS_RS20110,0,0.0,47.54,0.5379999999999999,96,-0.71875
BPS_RS20115,1,0.035939709025720225,31.73,0.705,514,-0.114592
BPS_RS20120,0,0.0,42.32,0.667,338,-0.076331
BPS_RS20125,0,0.0,32.27,0.667,345,-0.397681
BPS_RS20130,0,0.036378330483737766,34.13,0.7140000000000001,330,-0.024849
BPS_RS20135,1,0.0,31.71,0.738,108,-0.06666699999999999
BPS_RS20140,1,0.0,50.9,0.609,266,-0.458271
BPS_RS20145,0,0.03629835887693875,27.84,0.6940000000000001,489,0.08118600000000001
BPS_RS20150,0,0.11053346818058203,29.69,0.6940000000000001,427,0.211241
BPS_RS20155,1,0.0,31.18,0.735,564,-0.001418
BPS_RS20160,0,0.0,31.01,0.693,510,0.824118
BPS_RS20165,0,0.0,28.76,0.7120000000000001,255,0.17058800000000002
BPS_RS20170,0,0.035963491743212825,30.16,0.7120000000000001,302,-0.210927
BPS_RS20185,0,0.0,28.31,0.746,46,-0.030435000000000007
BPS_RS20190,0,0.0,31.9,0.7390000000000001,277,0.789892
BPS_RS20195,1,0.14743416516781474,32.67,0.732,354,0.320904
BPS_RS20200,0,0.035963491743212825,33.38,0.728,119,-1.084034
BPS_RS20205,1,0.0,31.34,0.669,353,-0.275071
BPS_RS20210,0,0.036885231684711854,27.92,0.763,97,-0.331959
BPS_RS20215,0,0.0,31.22,0.66,334,-0.099401
BPS_RS20220,1,0.0,34.5,0.7170000000000001,284,-0.059154999999999985
BPS_RS20225,1,0.0,28.42,0.711,409,-0.14572100000000002
BPS_RS20230,1,0.0,27.66,0.6659999999999999,1061,0.34967
BPS_RS20235,1,0.0,29.55,0.7170000000000001,510,-0.223922
BPS_RS31910,1,0.0,42.42,0.7020000000000001,47,-0.397872
BPS_RS20240,0,0.03668346180101741,31.67,0.68,413,1.024697
BPS_RS20245,0,0.07293934297672894,43.96,0.619,219,-0.475342
BPS_RS20250,1,0.0369699095384256,36.44,0.6970000000000001,156,0.053846000000000005
BPS_RS20260,0,0.0,31.86,0.6990000000000001,299,1.093646
BPS_RS20270,0,0.0,31.41,0.713,621,-0.011594
BPS_RS20275,0,0.0,31.37,0.7290000000000001,299,0.031773
BPS_RS20280,0,0.036378330483737766,31.68,0.648,143,0.785315
BPS_RS20285,0,0.036378330483737766,31.07,0.6970000000000001,619,-0.027302
BPS_RS20290,0,0.22040137102716628,31.86,0.713,419,-0.001909
BPS_RS20295,0,0.0,34.13,0.7559999999999999,493,0.13955399999999998
BPS_RS20300,0,0.29440875032366065,30.17,0.71,351,0.01567
BPS_RS20305,0,0.0,31.06,0.73,4133,-0.016816
BPS_RS20310,0,0.0,31.42,0.726,470,0.069787
BPS_RS20315,0,0.0,30.43,0.6970000000000001,473,-0.004017
BPS_RS20320,0,0.0,27.95,0.721,341,-0.258065
BPS_RS20325,1,0.0,37.37,0.731,146,-0.332192
BPS_RS20330,0,0.036713331834741715,38.75,0.6940000000000001,62,-0.590322
BPS_RS20335,0,0.0,32.84,0.667,172,-0.196512
BPS_RS20340,0,0.0,32.32,0.743,2839,0.013174000000000002
BPS_RS20345,1,0.0,58.06,0.447,120,-0.1925
BPS_RS20350,0,0.0,33.66,0.745,106,-1.012264
BPS_RS20355,1,0.0,38.34,0.634,238,-0.142017
BPS_RS20360,1,0.036885231684711854,30.27,0.6629999999999999,279,-0.008244
BPS_RS20365,1,0.036294459234578594,31.46,0.685,464,-0.378233
BPS_RS20370,1,0.0,32.31,0.738,404,0.192079
BPS_RS20375,1,0.07311989530556469,29.99,0.708,218,0.972477
BPS_RS20380,1,0.0,29.88,0.737,391,-0.203836
BPS_RS20385,0,0.03643643350454727,33.82,0.7190000000000001,275,-0.272
BPS_RS20390,0,0.03633326068135681,31.8,0.652,188,-0.334043
BPS_RS20395,0,0.0,29.71,0.7020000000000001,239,-0.166527
BPS_RS20400,1,0.0,30.73,0.718,268,0.025373
BPS_RS20405,1,0.14754191838884267,30.9,0.691,482,-0.138174
BPS_RS20410,1,0.0,32.0,0.741,241,0.374689
BPS_RS20415,1,0.0,30.36,0.691,572,0.888287
BPS_RS20420,1,0.0,35.28,0.6759999999999999,145,0.853793
BPS_RS20430,0,0.0,32.81,0.731,523,0.698088
BPS_RS20435,0,0.0,28.34,0.684,430,0.89907
BPS_RS20440,0,0.07326356216844962,29.63,0.73,344,0.059012
BPS_RS20445,0,0.0,29.67,0.752,530,0.184528
BPS_RS20450,0,0.0,29.76,0.693,541,0.795379
BPS_RS20455,0,0.5496508559640412,28.86,0.685,306,0.103595
BPS_RS20460,0,0.0,39.25,0.65,60,-0.878333
BPS_RS20465,1,0.03616620762532418,26.61,0.732,310,0.163548
BPS_RS20470,1,0.0,31.02,0.755,377,0.179575
BPS_RS20475,1,0.036761916045385146,31.65,0.723,77,-0.041559
BPS_RS20480,1,0.0,28.58,0.7829999999999999,430,0.233488
BPS_RS20485,1,0.0,33.38,0.6859999999999999,290,-0.137586
BPS_RS20490,0,0.036378330483737766,39.46,0.682,89,0.059551
BPS_RS20495,0,0.036378330483737766,41.65,0.644,407,-0.115971
BPS_RS20500,0,0.07239992524776011,31.03,0.7070000000000001,684,-0.248538
BPS_RS20505,1,0.439375467158686,29.91,0.693,151,-0.01192
BPS_RS20510,1,0.2936342030695027,31.1,0.731,284,0.240141
BPS_RS20515,1,0.0,29.87,0.693,448,0.675
BPS_RS20520,0,0.07290863666017702,29.38,0.725,369,0.231165
BPS_RS20525,1,0.10885497806549316,28.52,0.6629999999999999,360,-0.101667
BPS_RS20530,1,0.035963491743212825,29.09,0.728,365,0.109589
BPS_RS20535,1,0.07326356216844962,31.94,0.726,315,0.8447620000000001
BPS_RS20540,1,0.0,30.2,0.764,284,0.932042
BPS_RS20545,1,0.0,29.56,0.703,423,-0.03357
BPS_RS20550,1,0.07271159116509457,28.14,0.687,484,-0.11219
BPS_RS20555,1,0.0731885751171637,30.31,0.6940000000000001,183,-0.14316900000000002
BPS_RS20560,1,0.0,,0.456,38,-0.873684
BPS_RS20590,1,0.0,52.74,0.5920000000000001,134,-0.272388
BPS_RS20595,1,0.0,33.3,0.556,48,-0.445833
BPS_RS20600,1,0.0,39.54,0.659,92,0.281522
BPS_RS20605,0,0.07270162507110538,38.57,0.6,281,-0.438434
BPS_RS20610,0,0.0,38.85,0.621,323,-0.406192
BPS_RS20615,1,0.0,28.21,0.662,262,0.187023
BPS_RS20620,0,0.036378330483737766,28.51,0.667,399,0.07995
BPS_RS20625,1,0.07234182222695057,30.86,0.6459999999999999,696,-0.448563
BPS_RS20630,1,0.0,33.6,0.638,183,-0.221311
BPS_RS20635,1,0.0,30.86,0.654,109,0.049541
BPS_RS20640,1,0.0,33.15,0.6609999999999999,280,0.5282140000000001
BPS_RS20645,1,0.07281476398828504,31.63,0.685,466,0.507296
