,strand_lead,geptop,Nc,GC,L_aa,Gravy
BF638R_RS00255,1,0.8515990512395794,44.72,0.458,430,-0.236512
BF638R_RS00260,1,0.0,45.06,0.448,195,0.08718
BF638R_RS00265,1,0.0,54.92,0.393,276,0.863043
BF638R_RS00270,1,0.1113987331093826,46.31,0.413,250,-0.3164
BF638R_RS00275,1,0.4050479758173271,46.32,0.421,126,-0.201587
BF638R_RS22075,1,0.07322750411002257,44.09,0.447,73,0.061644
BF638R_RS00280,1,0.0,55.66,0.431,211,-0.107109
BF638R_RS00285,1,0.8148494101072119,43.42,0.44,430,-0.30093000000000003
BF638R_RS00290,0,0.1471321825433039,50.28,0.459,1090,-0.548349
BF638R_RS00300,1,0.0,54.74,0.451,526,-0.579278
BF638R_RS00305,1,0.0,51.06,0.467,280,-0.3525
BF638R_RS00310,1,0.0,47.45,0.488,263,0.14943
BF638R_RS00315,1,0.0,53.37,0.488,414,-0.115459
BF638R_RS00320,0,0.0,56.02,0.523,309,-0.532686
BF638R_RS00325,0,0.0,45.6,0.508,204,-0.477451
BF638R_RS00330,0,0.0,39.87,0.53,1119,-0.045308
BF638R_RS00335,1,0.0,58.27,0.465,538,-0.337361
BF638R_RS00340,1,0.0,51.32,0.48,252,-0.209127
BF638R_RS00345,0,0.0,41.6,0.59,269,-0.265056
BF638R_RS00350,0,0.03660623701547908,48.28,0.562,308,-0.360714
BF638R_RS00355,0,0.03660623701547908,51.42,0.51,258,-0.39845
BF638R_RS00360,0,0.0,46.0,0.519,158,0.670253
BF638R_RS00365,0,0.0,51.89,0.491,330,0.901818
BF638R_RS00370,0,0.14674376403604394,44.81,0.519,424,-0.020755000000000003
BF638R_RS00375,0,0.0,48.37,0.495,714,-0.4507
BF638R_RS00380,0,0.0,48.91,0.466,446,-0.6569510000000001
BF638R_RS00385,0,0.07342030156370055,53.46,0.495,299,-0.036789
BF638R_RS00390,1,0.0,50.04,0.406,676,-0.314053
BF638R_RS00395,1,0.0,52.11,0.398,251,0.005976
BF638R_RS00400,0,0.0,44.57,0.35600000000000004,131,-0.718321
BF638R_RS00405,0,0.3299799768875498,54.96,0.431,935,-0.382995
BF638R_RS00410,1,0.6250564047585155,51.11,0.426,324,0.016666999999999998
BF638R_RS00415,0,0.0,52.52,0.417,235,-0.380851
BF638R_RS00420,0,0.07257746231742994,54.89,0.418,300,-0.151333
BF638R_RS00425,0,0.0,50.34,0.429,112,-0.7107140000000001
BF638R_RS00430,0,0.03681406454822147,61.0,0.411,150,-0.204
BF638R_RS00435,0,0.07287745231765583,55.47,0.433,608,-0.534375
BF638R_RS00440,0,0.18265121679036567,45.9,0.436,176,-0.223864
BF638R_RS00445,0,0.2928095816853923,53.16,0.4370000000000001,625,-0.27024000000000004
BF638R_RS22085,0,0.0,38.45,0.32,74,0.017568
BF638R_RS00450,1,0.0,46.4,0.348,562,-0.257473
BF638R_RS00455,1,0.0,45.3,0.33,116,-0.025862
BF638R_RS00460,1,0.0,40.08,0.34600000000000003,407,-0.345209
BF638R_RS00465,1,0.0,46.55,0.341,126,-0.273016
BF638R_RS00470,0,0.5574940784360809,54.7,0.412,139,-0.53741
BF638R_RS00475,1,0.0,61.0,0.404,141,-0.400709
BF638R_RS00480,1,0.0,57.14,0.382,293,-0.5593859999999999
BF638R_RS00485,0,0.0,57.08,0.468,541,-0.32532300000000003
BF638R_RS00490,0,0.08120377425640846,50.32,0.472,410,0.902439
BF638R_RS00495,1,0.0,52.88,0.47,232,-0.409483
BF638R_RS00500,1,0.257405334120634,52.08,0.503,342,-0.190058
BF638R_RS00505,1,0.08120377425640846,54.16,0.459,498,0.786747
BF638R_RS00510,1,0.03664406563936302,49.27,0.478,455,0.214506
BF638R_RS00515,1,0.0,50.06,0.486,725,-0.417103
BF638R_RS00520,0,0.03660623701547908,52.74,0.488,287,1.0954700000000002
BF638R_RS00525,0,0.03676287110657488,61.0,0.444,139,-0.6251800000000001
BF638R_RS00530,0,0.03664406563936302,48.47,0.494,636,-0.689308
BF638R_RS00535,0,0.03690342345443138,53.22,0.462,351,-0.284331
BF638R_RS00540,0,0.03660623701547908,56.51,0.463,306,-0.142811
BF638R_RS00545,0,0.2942757564101615,54.63,0.471,201,-0.025871
BF638R_RS00550,0,0.0,50.65,0.487,176,0.05625
BF638R_RS00555,1,0.0,50.35,0.462,415,-0.355663
BF638R_RS00560,0,0.0,61.0,0.44,116,-0.307759
BF638R_RS00565,1,0.0,48.74,0.447,176,-0.589773
BF638R_RS00570,0,0.0,58.23,0.479,402,-0.400497
BF638R_RS00575,0,0.03660623701547908,49.31,0.49,270,0.205556
BF638R_RS00580,0,0.03664406563936302,49.84,0.442,214,-0.574766
BF638R_RS00585,0,0.0738874476529498,53.99,0.457,311,-0.301608
BF638R_RS00590,0,0.22802471850886705,49.4,0.451,494,-0.305466
BF638R_RS00595,0,0.6990392787448367,44.08,0.456,242,-0.146281
BF638R_RS00600,1,0.0,52.68,0.465,422,-0.408057
BF638R_RS00605,1,0.0,51.15,0.439,186,-0.41129
BF638R_RS00610,0,0.0,56.95,0.483,310,-0.287097
BF638R_RS00615,0,0.0,47.98,0.458,406,-0.276108
BF638R_RS00620,1,0.0,54.93,0.459,213,-0.407512
BF638R_RS00625,0,0.0,52.39,0.439,256,-0.053516
BF638R_RS00630,0,0.0,50.94,0.482,463,-0.14514000000000002
BF638R_RS00635,0,0.0,45.56,0.478,1067,0.306935
BF638R_RS00640,0,0.0,46.8,0.458,384,-0.182812
BF638R_RS00645,0,0.0,49.61,0.452,1034,-0.60793
BF638R_RS00650,1,0.0,54.35,0.45,639,-0.523005
BF638R_RS00655,1,0.0,51.87,0.471,292,-0.523288
BF638R_RS00660,0,0.0,47.98,0.495,134,-0.270149
BF638R_RS00665,0,0.8885250212313491,47.88,0.483,491,-0.418126
BF638R_RS00670,0,0.03623338667829281,55.77,0.487,278,-0.125899
BF638R_RS00675,1,0.0,50.04,0.39,463,-0.355508
BF638R_RS00680,1,0.0,36.49,0.342,73,0.261644
BF638R_RS00685,1,0.0,54.78,0.386,89,-0.177528
BF638R_RS00690,1,0.0,40.51,0.333,79,-0.202532
BF638R_RS00695,1,0.0,46.97,0.308,355,-0.12901400000000002
BF638R_RS00700,1,0.0,41.19,0.304,287,-0.175958
BF638R_RS00705,1,0.03685390268238305,50.54,0.345,426,-0.253521
BF638R_RS00710,1,0.0,57.73,0.466,228,-0.087281
BF638R_RS00715,1,0.07341047149942515,55.77,0.454,455,-0.127253
BF638R_RS00720,1,0.0,57.23,0.467,883,0.106908
BF638R_RS00725,1,0.0,54.68,0.451,361,-0.186427
BF638R_RS00730,1,0.0,58.59,0.409,265,-0.329434
BF638R_RS00735,0,0.0,53.71,0.441,1016,-0.433268
BF638R_RS00740,1,0.0,52.27,0.4270000000000001,363,-0.260606
BF638R_RS00745,0,0.0,55.21,0.4370000000000001,503,-0.374354
BF638R_RS00750,1,0.0,49.25,0.456,336,-0.000893
BF638R_RS00755,0,0.3309105821911902,54.97,0.421,290,-0.59931
BF638R_RS00760,0,0.5959184137993638,45.91,0.459,420,-0.09119
BF638R_RS00765,0,0.7354872294753558,46.97,0.41,78,-0.125641
BF638R_RS00770,1,0.10991371276183937,56.55,0.422,207,0.048792
BF638R_RS00775,0,0.14842029897581524,52.16,0.447,348,-0.189368
BF638R_RS00780,1,0.0,47.54,0.415,238,-0.214706
BF638R_RS00785,1,0.07373600919159938,42.16,0.411,237,-0.248523
BF638R_RS00790,0,0.0,53.74,0.376,311,-0.33344
BF638R_RS00795,0,0.03690342345443138,55.91,0.394,340,-0.549412
BF638R_RS00800,0,0.0,55.66,0.402,267,-0.616105
BF638R_RS00805,0,0.036344075639137136,55.59,0.36,356,-0.255899
BF638R_RS00810,1,0.4861292842404336,53.15,0.422,611,0.108674
BF638R_RS00815,1,0.036663410106997266,51.63,0.426,410,-0.081464
BF638R_RS00820,0,0.18372179836215272,60.65,0.453,209,-0.476555
BF638R_RS00825,1,0.0,58.49,0.443,200,-0.39
BF638R_RS00835,1,0.3672448854394009,56.03,0.451,179,-0.264246
BF638R_RS00840,1,0.03689774224800112,53.3,0.458,832,-0.452524
BF638R_RS00845,1,0.0,52.22,0.431,588,-0.27619
BF638R_RS00850,1,0.0,51.22,0.408,359,-0.469916
BF638R_RS00855,1,0.03663955869881876,47.95,0.439,630,-0.280952
BF638R_RS00860,1,0.18387885456117015,51.92,0.444,257,0.017121
BF638R_RS00865,1,0.0,49.32,0.396,169,-0.6224850000000001
BF638R_RS00870,1,0.0,50.84,0.426,169,-0.25503000000000003
BF638R_RS00875,1,0.0,49.11,0.399,158,-0.074051
BF638R_RS00880,0,0.0,54.29,0.403,259,-0.26834
BF638R_RS00885,0,0.0,57.51,0.403,244,-0.078689
BF638R_RS00890,1,0.07337785343216402,54.39,0.443,232,-0.389655
BF638R_RS00895,0,0.0,48.5,0.386,132,-0.108333
BF638R_RS00900,1,0.0734208866604869,44.55,0.363,351,0.221368
BF638R_RS00905,1,0.0,33.89,0.369,75,0.374667
BF638R_RS00920,1,0.0,50.02,0.481,411,-0.33382
BF638R_RS00925,1,0.0,58.46,0.429,119,0.040336
BF638R_RS00930,0,0.0,55.42,0.457,100,-0.898
BF638R_RS00935,0,0.0,43.11,0.464,92,-0.641304
BF638R_RS00940,1,0.0,59.91,0.476,117,-0.742735
BF638R_RS00945,1,0.0,51.71,0.475,106,-0.7396229999999999
BF638R_RS00950,0,0.0,52.54,0.514,1828,-0.526641
BF638R_RS00955,0,0.07341047149942515,56.29,0.4920000000000001,143,-0.085315
BF638R_RS00960,0,0.0,49.56,0.5379999999999999,709,-0.28914
BF638R_RS00965,0,0.0,47.37,0.522,464,-0.886423
BF638R_RS00970,1,0.0,52.49,0.3670000000000001,246,-0.502846
BF638R_RS00975,1,0.0,55.04,0.423,178,-0.15898900000000002
BF638R_RS00980,1,0.0,57.08,0.449,780,-0.349615
BF638R_RS00985,1,0.0,61.0,0.447,412,-0.13835
BF638R_RS00990,1,0.0,60.38,0.465,187,0.745989
BF638R_RS00995,1,0.0,56.27,0.476,582,0.16838499999999998
BF638R_RS01000,1,0.03664406563936302,56.95,0.455,593,0.333895
BF638R_RS24245,1,0.0,44.55,0.312,95,-0.52
BF638R_RS01005,1,0.0,40.84,0.4370000000000001,106,-0.817925
BF638R_RS24150,1,0.0,46.89,0.374,116,0.059482000000000014
BF638R_RS24155,1,0.0,41.92,0.338,75,0.294667
BF638R_RS01020,0,0.0,53.02,0.302,138,-0.463043
BF638R_RS01025,0,0.0,49.34,0.35100000000000003,432,-0.431713
BF638R_RS01030,0,0.036663410106997266,34.8,0.348,112,-0.013393
BF638R_RS01035,0,0.0,55.13,0.395,515,-0.35301
BF638R_RS01040,0,0.03623338667829281,48.72,0.455,148,0.227027
BF638R_RS01045,0,0.0,53.41,0.483,671,-0.094337
BF638R_RS01050,0,0.03681442812220402,55.82,0.474,409,-0.6645479999999999
BF638R_RS01055,0,0.0,55.34,0.45,137,-0.316788
BF638R_RS24640,1,0.0,41.76,0.5,48,-0.7875
BF638R_RS01060,1,0.03690942507947415,52.89,0.5,260,-0.113461
BF638R_RS01065,1,0.0,48.83,0.472,142,-0.912676
BF638R_RS01070,1,0.0,49.97,0.484,124,-0.805645
BF638R_RS01075,1,0.0,51.87,0.486,197,-0.256853
BF638R_RS01080,1,0.0,58.05,0.535,246,-0.178049
BF638R_RS01085,1,0.0,53.65,0.522,196,-0.637245
BF638R_RS01090,1,0.0,40.51,0.519,99,0.757576
BF638R_RS01095,1,0.0,53.6,0.516,126,-0.401587
BF638R_RS01100,1,0.0,47.44,0.5379999999999999,828,-0.372222
BF638R_RS01105,1,0.03671444332516676,41.17,0.54,203,-0.56601
BF638R_RS01110,1,0.0,52.75,0.5329999999999999,363,0.243802
BF638R_RS01115,1,0.0,48.48,0.527,207,-0.254106
BF638R_RS01120,1,0.0,45.31,0.4970000000000001,110,-0.167273
BF638R_RS01125,1,0.036753252567273915,56.89,0.542,454,-0.4960350000000001
BF638R_RS01130,1,0.043371987103088525,50.53,0.522,306,-0.19085
BF638R_RS01135,1,0.036846377496399865,53.33,0.541,194,-0.09433
BF638R_RS01140,1,0.0,55.42,0.507,292,-0.474658
BF638R_RS01145,1,0.03685250263089593,53.23,0.484,153,-0.639216
BF638R_RS01150,1,0.0,56.84,0.515,171,-0.06081900000000001
BF638R_RS01160,1,0.0,57.93,0.4370000000000001,100,-0.099
BF638R_RS01165,1,0.0,53.03,0.434,517,-0.504836
BF638R_RS01170,0,0.0,36.7,0.491,76,-0.661842
BF638R_RS01175,0,0.0,41.55,0.444,84,-0.302381
BF638R_RS01180,0,0.0,56.9,0.466,426,-0.642254
BF638R_RS01185,0,0.0,49.75,0.456,176,-0.680114
BF638R_RS01190,0,0.0,61.0,0.459,138,-0.8420290000000001
BF638R_RS22125,0,0.0,37.7,0.398,72,-0.213889
BF638R_RS22130,0,0.0,49.77,0.488,69,1.528986
BF638R_RS22135,0,0.0,56.9,0.508,40,0.1
BF638R_RS01205,1,0.0,45.42,0.297,186,0.022043
BF638R_RS01210,1,0.0,49.84,0.379,326,-0.218098
BF638R_RS01215,1,0.03660623701547908,43.46,0.455,590,-0.311695
BF638R_RS01220,1,0.0,48.9,0.431,384,0.20625
BF638R_RS01225,1,0.043371987103088525,49.16,0.443,212,-0.201415
BF638R_RS01230,1,0.03660623701547908,48.76,0.438,470,-0.137659
BF638R_RS01235,1,0.0,49.88,0.415,443,0.675395
BF638R_RS01240,1,0.0,55.26,0.419,367,-0.343324
BF638R_RS01245,1,0.0,48.3,0.378,383,-0.362924
BF638R_RS01250,1,0.0,51.76,0.407,404,-0.267327
BF638R_RS01255,1,0.29541885248330463,50.39,0.415,155,-0.4587100000000001
BF638R_RS01260,1,0.7413826481638901,46.42,0.417,420,-0.345952
BF638R_RS01265,1,0.8895935517289406,43.23,0.438,1015,-0.567389
BF638R_RS01270,1,0.0,59.48,0.447,167,1.132934
BF638R_RS01275,1,0.374323452519974,46.97,0.431,484,-0.378099
BF638R_RS01280,1,0.0,53.89,0.4270000000000001,248,-0.25161300000000003
BF638R_RS01285,1,0.4489124295734385,46.92,0.447,250,-0.2216
BF638R_RS01290,1,0.3005834889527331,46.81,0.44,447,-0.214541
BF638R_RS01295,1,0.5580530718772408,49.89,0.446,403,-0.057816
BF638R_RS01300,1,0.0,47.54,0.447,106,0.16226400000000002
BF638R_RS01305,0,0.0,55.04,0.418,530,-0.545283
BF638R_RS01310,0,0.0,51.15,0.441,614,-0.369707
BF638R_RS01315,0,0.0,50.78,0.419,1132,-0.366431
BF638R_RS01320,0,0.0,55.63,0.394,382,-0.424084
BF638R_RS01325,0,0.0,61.0,0.385,180,-0.296667
BF638R_RS01330,0,0.036846377496399865,53.79,0.459,719,-0.441168
BF638R_RS01335,1,0.0,60.38,0.446,184,-0.628804
BF638R_RS01340,1,0.0,49.16,0.481,734,0.60109
BF638R_RS01345,1,0.10974304714820328,47.94,0.481,201,-0.382587
BF638R_RS01350,0,0.036753252567273915,47.69,0.451,308,0.142532
BF638R_RS01355,1,0.4039332518543193,44.99,0.461,504,-0.301191
BF638R_RS01360,1,0.0,53.35,0.433,364,-0.021978
BF638R_RS01365,1,0.0,52.03,0.447,647,-0.152396
BF638R_RS01370,1,0.0,51.75,0.461,193,-0.210363
BF638R_RS01375,1,0.0,53.48,0.457,988,-0.114676
BF638R_RS01380,0,0.9629632960430882,47.4,0.46,652,-0.434356
BF638R_RS01385,0,0.44047805300319776,36.61,0.353,84,-0.847619
BF638R_RS01395,1,0.07341570327581239,48.25,0.41,242,-0.016529
BF638R_RS01400,0,0.03690342345443138,56.92,0.425,149,-0.2
BF638R_RS01405,0,0.9619666435393348,47.2,0.482,436,-0.214908
BF638R_RS01410,0,0.8172028875511766,55.73,0.454,476,-0.49958
BF638R_RS01415,0,0.08120377425640846,50.75,0.42,246,-0.176423
BF638R_RS01420,0,0.8159728837496519,53.2,0.453,464,-0.184483
BF638R_RS01425,0,0.9274358111529888,52.24,0.461,380,0.001316
BF638R_RS01430,0,0.7074115193177688,51.77,0.468,431,0.661253
BF638R_RS01435,0,0.8170226000951601,50.79,0.458,444,-0.245045
BF638R_RS01440,0,0.8530972479837673,51.58,0.449,422,0.5898100000000001
BF638R_RS01445,0,0.8173815460432928,53.8,0.467,485,-0.19732
BF638R_RS01450,0,0.5220604889512118,53.2,0.459,699,-0.235193
BF638R_RS01455,0,0.03783178715331993,47.72,0.392,113,-0.5566369999999999
BF638R_RS01460,0,0.4484006190658748,51.73,0.486,304,-0.471053
BF638R_RS01465,0,0.14606837158724773,54.7,0.47,158,-0.496203
BF638R_RS01470,0,0.0,56.58,0.452,166,-0.511446
BF638R_RS01475,1,0.0,45.17,0.395,114,0.245614
BF638R_RS01480,1,0.0,43.13,0.365,349,-0.103725
BF638R_RS01485,1,0.0,54.77,0.344,182,-0.14065899999999998
BF638R_RS01490,1,0.0,46.38,0.34600000000000003,411,-0.152798
BF638R_RS01495,1,0.0,45.14,0.3,208,-0.157212
BF638R_RS01500,0,0.0,51.66,0.409,168,-0.745238
BF638R_RS22150,1,0.0,45.55,0.41,113,-0.065487
BF638R_RS01505,1,0.0,54.76,0.476,719,-0.343672
BF638R_RS01510,1,0.0,55.96,0.397,167,-0.535928
BF638R_RS01515,1,0.0,53.82,0.418,272,-0.160662
BF638R_RS01520,1,0.0,51.29,0.449,337,-0.305044
BF638R_RS01525,0,0.03664406563936302,55.12,0.471,442,-0.253394
BF638R_RS01530,1,0.3691468084096442,52.4,0.502,144,-0.000695
BF638R_RS01535,1,0.03690342345443138,49.03,0.431,585,-0.469744
BF638R_RS01540,1,0.07439588115634523,59.1,0.448,195,-0.113846
BF638R_RS01545,1,0.03783178715331993,51.06,0.467,437,-0.743021
BF638R_RS01550,1,0.03656409400302529,52.62,0.45,1329,-0.268698
BF638R_RS01555,0,0.0,56.85,0.467,358,-0.609777
BF638R_RS01560,0,0.0,53.84,0.476,832,-0.414784
BF638R_RS01565,0,0.07332068034064584,52.3,0.464,388,-0.599485
BF638R_RS01570,0,0.0,46.2,0.472,594,-0.560774
BF638R_RS01575,0,0.0,53.53,0.481,678,-0.5042770000000001
BF638R_RS01580,0,0.0,47.91,0.485,687,-0.453857
BF638R_RS01585,1,0.0,54.95,0.476,368,-0.543207
BF638R_RS01590,1,0.0,47.92,0.471,604,-0.512748
BF638R_RS01595,1,0.0,47.49,0.477,836,-0.382656
BF638R_RS01600,0,0.0,52.93,0.423,822,-0.362652
BF638R_RS01605,0,0.03671444332516676,47.69,0.475,1205,-0.502822
BF638R_RS01610,1,0.0,43.23,0.408,1067,-0.537863
BF638R_RS01615,1,0.03664406563936302,42.99,0.402,628,-0.5277069999999999
BF638R_RS01620,1,0.043371987103088525,42.09,0.373,235,-0.370638
BF638R_RS01625,1,0.03664406563936302,41.13,0.333,142,-0.446479
BF638R_RS01630,1,0.0,52.84,0.441,325,-0.358154
BF638R_RS01635,1,0.0,49.89,0.342,76,-0.25
BF638R_RS01640,1,0.0,53.76,0.454,372,-0.460484
BF638R_RS01645,1,0.0,51.29,0.482,720,-0.494444
BF638R_RS01650,1,0.0,46.67,0.474,826,-0.475061
BF638R_RS01655,1,0.0,47.97,0.473,761,-0.502497
BF638R_RS01660,1,0.0,48.62,0.479,488,-0.349385
BF638R_RS01665,1,0.043371987103088525,48.61,0.463,378,-0.450794
BF638R_RS01670,1,0.0,54.91,0.468,406,0.561822
BF638R_RS01675,1,0.036344075639137136,54.11,0.477,997,-0.4504510000000001
BF638R_RS01680,1,0.0,54.3,0.457,322,-0.400932
BF638R_RS01685,1,0.0,33.77,0.368,97,0.076289
BF638R_RS01690,1,0.0,44.0,0.331,354,-0.170622
BF638R_RS24700,1,0.0,51.11,0.35700000000000004,140,-0.082143
BF638R_RS01700,1,0.0,51.05,0.359,78,0.091026
BF638R_RS01705,1,0.0,49.01,0.395,343,0.046064
BF638R_RS01710,0,0.07299146576062128,48.37,0.425,384,0.613021
BF638R_RS01715,0,0.07308588930918873,60.68,0.433,187,-0.40107
BF638R_RS01725,1,0.03677614457699361,49.99,0.423,460,-0.184348
BF638R_RS01730,0,0.0,52.83,0.405,325,-0.441846
BF638R_RS01735,1,0.036679398286826884,52.62,0.468,695,-0.38259
BF638R_RS01740,1,0.03690342345443138,50.88,0.465,799,-0.44831
BF638R_RS01745,1,0.0,54.21,0.472,879,-0.346871
BF638R_RS01750,0,0.11016984142258976,51.04,0.476,353,-0.211331
BF638R_RS01755,1,0.0,44.61,0.446,601,-0.203161
BF638R_RS01760,1,0.7057290557643675,52.63,0.457,371,-0.718329
BF638R_RS01770,1,0.0,50.23,0.449,439,-0.28861
BF638R_RS01775,1,0.0,44.34,0.47,156,-0.5096149999999999
BF638R_RS01780,1,0.036960632386157294,53.49,0.444,431,0.803712
BF638R_RS01785,1,0.0,46.45,0.439,858,-0.617599
BF638R_RS01790,0,0.0,53.16,0.496,406,-0.20468
BF638R_RS01795,0,0.0,51.93,0.482,695,-0.540432
BF638R_RS01800,0,0.0,54.11,0.476,511,-0.385519
BF638R_RS01805,0,0.036663410106997266,53.73,0.428,303,-0.21320100000000006
BF638R_RS01810,0,0.03681442812220402,49.8,0.476,403,-0.319851
BF638R_RS01815,0,0.11004896412002033,54.89,0.428,635,-0.384252
BF638R_RS01820,0,0.0,45.72,0.429,615,-0.530569
BF638R_RS01825,0,0.0,50.48,0.425,1117,-0.504745
BF638R_RS01830,1,0.03664406563936302,54.63,0.376,549,-0.290346
BF638R_RS01835,0,0.0,56.31,0.42,812,-0.387562
BF638R_RS01840,0,0.0,57.64,0.468,247,-0.283401
BF638R_RS01845,0,0.0,51.57,0.512,451,-0.366075
BF638R_RS01850,0,0.0,48.51,0.513,766,-0.125326
BF638R_RS01855,0,0.0,49.91,0.513,506,-0.490316
BF638R_RS01860,0,0.036753252567273915,45.21,0.484,1016,-0.35196900000000003
BF638R_RS01865,1,0.0,53.11,0.491,108,-0.052778
BF638R_RS01870,0,0.03664406563936302,47.13,0.413,96,-0.66875
BF638R_RS01875,0,0.0,61.0,0.364,97,-0.418557
BF638R_RS01880,1,0.0,55.13,0.375,285,-0.237193
BF638R_RS22210,1,0.0,53.18,0.399,116,-0.292242
BF638R_RS22220,0,0.0,41.71,0.414,62,-0.732258
BF638R_RS01895,1,0.0,51.42,0.452,1019,-0.358783
BF638R_RS01900,1,0.0,48.47,0.455,495,-0.258182
BF638R_RS01905,0,0.0,51.27,0.485,343,-0.412828
BF638R_RS01910,0,0.0,49.19,0.507,289,-0.19827
BF638R_RS01915,0,0.08120377425640846,49.74,0.488,882,-0.553855
BF638R_RS01920,1,0.26400223786799776,45.78,0.453,513,-0.468811
BF638R_RS01925,1,0.0,47.36,0.401,183,-0.201639
BF638R_RS01930,0,0.0,44.37,0.312,293,-0.50273
BF638R_RS01935,0,0.0,47.01,0.341,126,-0.12619
BF638R_RS24255,0,0.07356637396561126,43.76,0.304,565,-0.430443
BF638R_RS01945,1,0.0,49.5,0.371,167,-0.373054
BF638R_RS01955,1,0.0,43.17,0.4970000000000001,65,-0.658462
BF638R_RS24265,1,0.0,61.0,0.462,91,0.276923
BF638R_RS01965,0,0.0,53.94,0.409,607,-0.297694
BF638R_RS01970,0,0.0,53.21,0.402,161,0.015528
BF638R_RS01975,0,0.0,51.77,0.419,567,-0.528571
BF638R_RS01980,0,0.0,50.6,0.413,1061,-0.486805
BF638R_RS01985,1,0.0,53.44,0.365,1345,-0.277993
BF638R_RS01995,1,0.036663410106997266,57.48,0.453,195,-0.272821
BF638R_RS02000,1,0.03660623701547908,52.91,0.49,493,-0.559635
BF638R_RS02005,1,0.03677614457699361,53.8,0.462,413,0.104843
BF638R_RS02010,1,0.073608204292816,54.18,0.459,263,0.5273760000000001
BF638R_RS02015,1,0.0,53.42,0.4320000000000001,421,-0.487649
BF638R_RS02020,1,0.036968645593997235,55.26,0.4270000000000001,228,-0.010965
BF638R_RS02025,0,0.0,55.81,0.463,627,-0.248325
BF638R_RS02030,0,0.0,52.85,0.467,281,-0.212811
BF638R_RS02035,0,0.0,56.52,0.44,278,0.020504
BF638R_RS02040,0,0.0,54.02,0.448,387,0.747545
