,strand_lead,geptop,Nc,GC,L_aa,Gravy
MYPU_RS00340,1,0.03736919057332598,32.1,0.264,264,-0.6018939999999999
MYPU_RS00345,0,0.0,33.24,0.32,306,0.034641000000000005
MYPU_RS00350,1,0.11112967720274154,34.62,0.302,472,-0.398305
MYPU_RS04220,1,0.0,,0.16699999999999998,50,-1.922
MYPU_RS00365,0,0.0,32.08,0.243,230,-0.503913
MYPU_RS00370,0,0.0,31.45,0.179,80,-0.66875
MYPU_RS00375,1,0.0,27.49,0.197,61,-1.462295
MYPU_RS00380,1,0.07427376644763532,34.94,0.24,287,-0.525436
MYPU_RS00385,1,0.03701744700805416,34.26,0.259,361,-0.657341
MYPU_RS00395,1,0.03700428330322833,48.5,0.273,88,-0.845455
MYPU_RS00405,1,0.0,32.18,0.208,358,-0.200279
MYPU_RS03960,0,0.14735892967100153,40.03,0.231,344,-0.249709
MYPU_RS00415,0,0.07402173031128248,42.86,0.28300000000000003,160,0.738125
MYPU_RS00420,1,0.037276786321422915,49.38,0.256,156,-0.31666700000000003
MYPU_RS00425,0,0.26015516088633217,33.75,0.254,114,-0.150877
MYPU_RS00430,0,0.8150108098930519,39.94,0.289,432,-0.232639
MYPU_RS00435,0,0.7774152936059439,36.89,0.287,221,-0.374208
MYPU_RS00440,0,0.0,34.05,0.205,143,-0.914685
MYPU_RS00445,1,0.0,34.29,0.292,591,-0.917428
MYPU_RS00450,0,0.9251829485780994,33.67,0.294,790,-0.447468
MYPU_RS00455,1,0.0,34.21,0.272,355,-0.367042
MYPU_RS04095,1,0.0,31.44,0.26,214,-0.456542
MYPU_RS00465,0,0.07438663758138013,34.89,0.298,656,-0.527591
MYPU_RS00470,1,0.7773596154659359,39.67,0.271,149,-0.236913
MYPU_RS00475,0,0.03700428330322833,34.42,0.317,480,-0.419792
MYPU_RS00480,0,0.0,33.15,0.244,471,-0.5868359999999999
MYPU_RS00485,0,0.03701744700805416,34.56,0.272,254,0.846457
MYPU_RS00490,0,0.0,40.19,0.297,277,0.818051
MYPU_RS00495,0,0.07382031083963164,36.61,0.272,526,-0.656274
MYPU_RS00505,0,0.7401082980983307,36.67,0.311,864,-0.490972
MYPU_RS00510,1,0.8889847250392742,33.23,0.3,358,-0.4960890000000001
MYPU_RS00515,1,0.2962285288572873,39.57,0.246,229,-0.241485
MYPU_RS00520,1,0.0,33.02,0.269,216,-0.246759
MYPU_RS00525,1,0.0,32.2,0.212,554,0.6546930000000001
MYPU_RS00530,1,0.03736919057332598,39.63,0.267,358,0.419832
MYPU_RS00535,0,0.5195024912315879,31.93,0.335,285,-0.110526
MYPU_RS00540,1,0.0,33.48,0.237,228,-0.314474
MYPU_RS00545,1,0.07393979869618916,35.61,0.231,299,-0.604348
MYPU_RS00550,1,0.4820370286286838,36.25,0.272,103,-0.207767
MYPU_RS00555,1,0.4078450212186732,34.6,0.29,252,-0.304365
MYPU_RS00560,1,0.11083994366990683,33.9,0.292,249,-0.233333
MYPU_RS00565,1,0.03717444594631926,34.27,0.29100000000000004,196,-0.334694
MYPU_RS00570,1,0.03701744700805416,34.66,0.249,281,-0.442705
MYPU_RS00575,0,0.6665868509703967,31.52,0.29100000000000004,301,-0.073754
MYPU_RS00580,0,0.7410929379749999,34.31,0.25,177,-0.10339
MYPU_RS00585,0,0.5193571363044658,47.94,0.258,129,-0.31240300000000004
MYPU_RS00590,1,0.0,32.25,0.213,241,0.587137
MYPU_RS00595,0,0.0,34.96,0.241,1019,-0.33513200000000004
MYPU_RS00600,0,0.03736919057332598,28.56,0.199,119,-0.173109
MYPU_RS00605,0,0.5187160671971329,34.42,0.264,322,-0.047826
MYPU_RS00610,0,0.0,34.69,0.226,541,-0.503512
MYPU_RS00615,1,0.0,30.71,0.241,210,-0.679048
MYPU_RS00620,1,0.8143935962756057,35.87,0.294,321,0.022742
MYPU_RS00625,1,0.03736179349409035,33.68,0.245,222,-0.13828800000000002
MYPU_RS00630,1,0.037284047668255424,34.72,0.294,693,0.244156
MYPU_RS00635,1,0.1848504706275894,34.45,0.227,110,-0.5245449999999999
MYPU_RS00640,1,0.4087539619299726,34.43,0.289,423,-0.158629
MYPU_RS00645,0,0.0,39.21,0.241,377,-0.378514
MYPU_RS00650,0,0.03701744700805416,35.82,0.235,578,-0.6944640000000001
MYPU_RS04225,0,0.0,39.16,0.22,47,-0.176596
MYPU_RS00655,1,0.03712611996774207,33.29,0.185,126,-0.734921
MYPU_RS00660,1,0.0,37.82,0.231,147,-0.566667
MYPU_RS00665,0,0.14891582255352212,41.02,0.308,237,-0.045992
MYPU_RS00670,1,0.0,33.85,0.294,266,-0.213534
MYPU_RS00690,1,0.0,42.77,0.287,187,-0.340642
MYPU_RS00695,1,0.4823263484687513,31.23,0.314,69,-0.495652
MYPU_RS00700,1,0.0,31.47,0.275,201,-1.282587
MYPU_RS00705,1,0.1116433519888047,34.66,0.257,346,-0.30578
MYPU_RS00710,1,0.5179698129388465,31.57,0.257,283,-0.458304
MYPU_RS00715,0,0.11189837554546796,37.13,0.297,499,0.44489
MYPU_RS00720,0,0.0743277096508741,38.33,0.314,190,-0.33579000000000003
MYPU_RS00725,1,0.07421421946655479,30.35,0.302,75,0.452
MYPU_RS00730,1,0.814136313479775,36.36,0.316,886,-0.244018
MYPU_RS00735,1,0.0,32.2,0.278,322,-0.142236
MYPU_RS00740,1,0.11178145817802973,37.11,0.212,324,0.369444
MYPU_RS00745,1,0.0,30.1,0.189,146,0.6047939999999999
MYPU_RS03970,0,0.592662037939223,38.04,0.3,598,-0.265886
MYPU_RS00760,0,0.2970842955153917,31.06,0.227,110,-0.5727270000000001
MYPU_RS00765,0,0.7041202801171279,28.59,0.333,48,-1.3625
MYPU_RS00770,0,0.1857354439629476,36.31,0.29,918,0.214052
MYPU_RS00775,0,0.07411223019468739,36.43,0.235,561,-0.373797
MYPU_RS00780,0,0.03701744700805416,38.35,0.281,134,-0.202985
MYPU_RS00785,1,0.0,34.28,0.242,656,-0.960213
MYPU_RS00790,1,0.07456083398967832,33.41,0.237,228,-0.15
MYPU_RS00795,1,0.0,29.54,0.206,102,0.130392
MYPU_RS00800,1,0.11179329645880218,34.93,0.3,543,-0.193002
MYPU_RS00805,1,0.6296927567794992,36.02,0.297,323,-0.034365
MYPU_RS00810,1,0.3337461910947401,34.09,0.267,240,-0.4575
MYPU_RS00820,0,0.0,34.7,0.289,367,-0.204087
MYPU_RS00825,0,0.11111651349791572,38.17,0.253,200,-0.4745
MYPU_RS00830,1,0.0,35.31,0.231,169,-0.4118350000000001
MYPU_RS00835,1,0.8517585753422235,37.25,0.244,197,0.949746
MYPU_RS00840,1,0.1110646212340568,35.34,0.221,154,-0.124675
MYPU_RS00845,1,0.03712611996774207,36.08,0.215,147,-0.372109
MYPU_RS00850,1,0.14808178482960668,35.74,0.276,238,-0.12479
MYPU_RS00855,1,0.0,34.76,0.252,379,-0.263588
MYPU_RS00860,1,0.5930120496089998,35.88,0.257,384,-0.204427
MYPU_RS00865,1,0.4455146254926229,30.76,0.229,144,-0.504167
MYPU_RS00870,0,0.0,37.71,0.3,71,-0.797183
MYPU_RS00875,1,0.03679085478642151,34.34,0.273,620,-0.687419
MYPU_RS00880,1,0.8880572352979094,35.89,0.255,590,-0.476949
MYPU_RS00885,1,0.07410483311545175,35.11,0.279,228,-0.107895
MYPU_RS00890,1,0.07411936106590393,36.79,0.239,187,-0.294118
MYPU_RS04100,1,0.14847664317776327,35.24,0.261,46,-0.943478
MYPU_RS00895,1,0.11120153323593608,34.35,0.245,87,0.002299
MYPU_RS00900,1,0.8509842883654383,37.37,0.261,193,-0.602591
MYPU_RS00915,1,0.7410121361138919,33.32,0.29600000000000004,470,-0.419574
MYPU_RS00925,1,0.03707177007695114,34.55,0.3,79,-1.240506
MYPU_RS00930,1,0.03681428376961158,36.13,0.273,261,-0.89387
MYPU_RS00935,1,0.0,32.94,0.209,946,-0.574947
MYPU_RS00940,1,0.0,35.09,0.256,415,-0.393494
MYPU_RS03975,0,0.037167391478051634,34.31,0.234,128,0.361719
MYPU_RS00950,0,0.036743039621361405,34.95,0.271,156,0.100641
MYPU_RS00955,0,0.0,39.9,0.239,166,0.040964
MYPU_RS00960,0,0.036743039621361405,37.76,0.246,320,-0.652813
MYPU_RS00965,0,0.036958519077548116,37.8,0.221,277,-0.522383
MYPU_RS00970,0,0.0,34.3,0.224,314,-0.901592
MYPU_RS00975,0,0.07417782103049365,33.07,0.266,234,-0.348291
MYPU_RS00980,0,0.11062729545165018,31.42,0.23,602,0.11495
MYPU_RS00985,1,0.0,34.09,0.304,636,0.658176
MYPU_RS00990,1,0.07367280278167658,27.5,0.238,101,-0.671287
MYPU_RS00995,1,0.7403207269648935,36.69,0.29100000000000004,438,-0.369178
MYPU_RS01000,1,0.7402068909199855,38.24,0.282,472,-0.456568
MYPU_RS01005,1,0.03736919057332598,40.0,0.267,345,0.386377
MYPU_RS01010,1,0.7409968661548049,35.65,0.295,546,-0.566483
MYPU_RS01015,1,0.18565673736366708,32.87,0.27,100,-0.7390000000000001
MYPU_RS01020,1,0.8882341847940921,35.85,0.304,602,-0.37309
MYPU_RS01025,0,0.03717444594631926,34.88,0.298,765,-1.143137
MYPU_RS03980,0,0.036743039621361405,34.54,0.279,559,-0.8307690000000001
MYPU_RS01035,1,0.03681428376961158,33.24,0.272,456,-0.720833
MYPU_RS04230,1,0.0,27.44,0.272,54,-1.25
MYPU_RS01040,1,0.037167391478051634,34.09,0.301,3185,-0.526908
MYPU_RS01045,1,0.14873505824735106,33.62,0.28300000000000003,1364,-0.691129
MYPU_RS01050,1,0.03681428376961158,34.1,0.28600000000000003,1578,-0.615146
MYPU_RS04235,0,0.0,26.61,0.304,56,0.851786
MYPU_RS04175,0,0.03690457587430933,32.59,0.299,67,0.677612
MYPU_RS01055,1,0.11120266511778344,36.09,0.318,1256,-0.4304939999999999
MYPU_RS01060,1,0.0,33.43,0.28800000000000003,1124,-0.439858
MYPU_RS01065,1,0.0,35.9,0.265,364,-0.227198
MYPU_RS01070,1,0.03681428376961158,36.48,0.247,565,0.588142
MYPU_RS01075,0,0.9996375737133238,30.39,0.246,187,-0.5149729999999999
MYPU_RS01080,0,0.9254165304400356,39.69,0.31,242,-0.2
MYPU_RS01085,1,0.07411223019468739,32.82,0.316,495,-0.171717
MYPU_RS01090,1,0.03736179349409035,33.7,0.322,239,0.8510459999999999
MYPU_RS01095,1,0.6660492898206876,31.33,0.324,597,-0.353099
MYPU_RS01100,0,0.0,36.19,0.259,245,-0.177143
MYPU_RS01105,0,0.0,33.44,0.282,406,-0.7556649999999999
MYPU_RS01120,1,0.0740061100665009,37.08,0.225,275,-0.396727
MYPU_RS01125,1,0.07364032497360581,36.82,0.266,208,1.187981
MYPU_RS01130,1,0.03701744700805416,35.92,0.316,284,-0.272183
MYPU_RS01135,1,0.0,37.57,0.269,503,0.741352
MYPU_RS01140,1,0.036958519077548116,31.63,0.277,309,-0.413592
MYPU_RS01145,1,0.03701744700805416,35.09,0.239,377,-0.640319
MYPU_RS01150,1,0.03704759098895279,37.48,0.271,183,0.011475
MYPU_RS01155,1,0.03701744700805416,33.14,0.28300000000000003,789,-0.456654
MYPU_RS01160,1,0.0,30.36,0.264,241,0.108714
MYPU_RS01165,1,0.0,34.77,0.316,526,-0.007414
MYPU_RS01170,1,0.0,33.63,0.332,510,-0.141176
MYPU_RS01175,1,0.18580596095555327,33.77,0.328,318,-0.197484
MYPU_RS01180,1,0.11130480895874482,34.8,0.308,393,-0.071501
MYPU_RS01185,1,0.8521697314625101,38.96,0.293,184,-0.384239
MYPU_RS01190,1,0.29681763453656296,34.34,0.31,473,-0.318605
MYPU_RS01195,0,0.037167391478051634,36.83,0.253,287,0.35435500000000003
MYPU_RS01200,0,0.037284047668255424,33.59,0.267,191,0.705759
MYPU_RS01205,1,0.8884026828481746,36.71,0.267,532,-0.288722
MYPU_RS01210,0,0.0,35.7,0.28300000000000003,265,-0.482642
MYPU_RS01215,1,0.07403028915449925,35.65,0.273,914,-0.593435
MYPU_RS04105,0,0.5929930104438313,32.58,0.303,768,-0.555599
MYPU_RS01225,0,0.11107788014345203,34.55,0.3,595,-0.16033599999999998
MYPU_RS01235,0,0.0,31.75,0.247,560,-0.5825
MYPU_RS01240,0,0.0,34.77,0.304,379,-0.698417
MYPU_RS01255,1,0.18489621756130792,39.68,0.313,338,-0.194083
MYPU_RS01260,1,0.26053020771218244,37.99,0.314,610,-0.372459
MYPU_RS01265,1,0.0,35.87,0.238,144,-0.10625
MYPU_RS01270,1,0.03736919057332598,33.94,0.245,321,0.634268
MYPU_RS01275,1,0.0,35.13,0.203,779,-0.540693
MYPU_RS01280,1,0.8885409156340842,35.98,0.265,809,-0.471694
MYPU_RS01285,1,0.5549420327534659,41.04,0.269,270,-0.091852
MYPU_RS01290,1,0.9263739311249092,34.52,0.277,183,-0.942077
MYPU_RS01295,1,0.7042194441932466,27.46,0.271,64,-1.30625
MYPU_RS01300,1,0.7779246031475926,34.08,0.28300000000000003,112,-0.509821
MYPU_RS01305,1,0.037284047668255424,37.8,0.307,456,0.7383770000000001
MYPU_RS01310,1,0.03724795744918225,35.8,0.253,236,-0.341102
MYPU_RS01315,1,0.03701744700805416,39.22,0.319,383,-0.246998
MYPU_RS01320,0,0.2596299494716422,40.26,0.305,141,-0.401419
MYPU_RS01325,0,0.7030741444606091,34.76,0.34700000000000003,475,-0.095789
MYPU_RS01330,0,0.6661695685862998,40.2,0.275,279,-0.148029
MYPU_RS01335,0,0.6658261870114268,32.94,0.313,528,-0.136174
MYPU_RS01340,0,0.22138184287284368,40.59,0.255,178,-0.036517
MYPU_RS01345,0,0.3708202403121394,37.03,0.269,180,-0.52
MYPU_RS01350,0,0.4442798843871431,33.94,0.362,92,0.7695649999999999
MYPU_RS01355,0,0.4447538815317553,39.1,0.27,263,0.491635
MYPU_RS01360,0,0.03724795744918225,37.16,0.231,144,0.7930560000000001
MYPU_RS01365,0,0.0,35.92,0.25,285,-0.314386
MYPU_RS01370,1,0.0,37.69,0.284,94,-0.675532
MYPU_RS01375,0,0.03736179349409035,35.01,0.297,119,-0.321849
MYPU_RS01380,0,0.0,35.61,0.314,391,-0.405882
MYPU_RS01385,0,0.29514331031993896,30.65,0.276,151,-0.40596
MYPU_RS01390,1,0.03736919057332598,34.69,0.281,1093,-1.097713
MYPU_RS01395,0,0.0,44.18,0.221,131,0.360305
MYPU_RS01400,0,0.03701744700805416,35.53,0.29600000000000004,496,0.747782
MYPU_RS01405,1,0.07438663758138013,35.0,0.303,861,-0.693264
MYPU_RS01410,1,0.07427376644763532,34.22,0.28300000000000003,348,0.5709770000000001
MYPU_RS01415,1,0.03736919057332598,31.93,0.278,378,0.51455
MYPU_RS01420,1,0.14837763465192375,33.62,0.306,348,-0.24023000000000005
MYPU_RS01425,1,0.03736919057332598,36.65,0.254,776,-0.630155
MYPU_RS01430,0,0.0,30.95,0.247,159,-0.284906
MYPU_RS01435,0,0.11163018828397887,37.3,0.29100000000000004,780,-0.83141
MYPU_RS01440,0,0.8146229893737849,34.64,0.336,122,0.117213
MYPU_RS01445,0,0.7404498019905886,35.12,0.292,168,-0.08392899999999999
MYPU_RS01450,0,0.03724795744918225,35.22,0.272,184,-0.572283
MYPU_RS01455,0,0.03681602753640332,44.65,0.327,295,0.686102
MYPU_RS01460,0,0.0,36.95,0.302,507,0.537673
MYPU_RS04240,1,0.0,29.53,0.261,51,0.5627449999999999
MYPU_RS01470,0,0.5185735202376324,33.1,0.294,218,0.937615
MYPU_RS03985,0,0.0,38.84,0.261,285,0.812631
MYPU_RS01480,0,0.03724795744918225,33.9,0.29,512,0.74375
MYPU_RS01485,0,0.22246227369721394,38.82,0.29100000000000004,296,-0.359797
MYPU_RS01490,1,0.14838166469510222,35.71,0.234,304,-0.5125
MYPU_RS01495,0,0.18581502677008466,36.57,0.289,241,-0.391701
MYPU_RS01500,0,0.0,35.37,0.302,302,-0.537086
MYPU_RS01505,0,0.036958519077548116,32.83,0.261,162,-0.16913599999999998
MYPU_RS01510,1,0.03717444594631926,35.01,0.276,174,-0.293678
MYPU_RS01515,1,0.0,36.53,0.224,250,-0.39399999999999996
MYPU_RS01520,1,0.11189393434393112,34.18,0.226,90,-0.704445
MYPU_RS01525,1,0.33451992482495035,38.85,0.275,272,-0.34080900000000003
MYPU_RS01530,1,0.07438663758138013,34.06,0.229,288,-0.256945
MYPU_RS01535,1,0.037129288218752964,32.48,0.231,1011,-0.5118699999999999
MYPU_RS01540,0,0.0743277096508741,35.43,0.257,298,-0.338591
MYPU_RS01545,1,0.0,37.39,0.276,278,-0.4158270000000001
MYPU_RS01550,1,0.0,35.24,0.271,101,-0.431683
MYPU_RS01555,1,0.1112361077685644,32.67,0.275,195,-0.391282
MYPU_RS01560,1,0.07441678156227878,33.23,0.242,2797,-0.28173000000000004
MYPU_RS01565,1,0.07449847879207895,31.45,0.28800000000000003,220,-0.235909
MYPU_RS01570,1,0.07418347434293758,36.67,0.314,208,-0.052885
MYPU_RS01575,0,0.037256714407424577,35.79,0.284,622,-0.693569
MYPU_RS01580,0,0.03681602753640332,34.54,0.306,627,-0.666188
MYPU_RS01585,0,0.0,34.12,0.298,634,-0.774764
MYPU_RS01590,0,0.03724795744918225,35.32,0.29100000000000004,608,-0.597368
MYPU_RS01595,0,0.03724795744918225,33.69,0.271,607,-0.563427
MYPU_RS01600,0,0.222477324109165,41.92,0.32,170,0.06647
MYPU_RS01605,0,0.03684502889322882,31.63,0.28,624,-0.733494
MYPU_RS01610,1,0.4081750524149782,25.81,0.311,61,-0.634426
MYPU_RS01615,1,0.03701744700805416,34.38,0.238,246,-0.06748
MYPU_RS01620,1,0.07464584116234578,36.8,0.226,223,-0.358744
MYPU_RS01625,0,0.0,33.49,0.338,132,-0.15
MYPU_RS01630,0,0.5932084583283953,27.51,0.261,88,-0.5988640000000001
MYPU_RS01635,0,0.704001980989525,34.01,0.349,85,-0.982353
MYPU_RS01640,0,0.6669874820286937,35.29,0.29,99,-0.550505
MYPU_RS01645,0,0.03681428376961158,39.39,0.345,89,-0.365169
MYPU_RS01650,0,0.887944161376953,34.51,0.272,564,-0.419326
MYPU_RS01655,0,0.8885697620937961,36.05,0.25,418,-0.499043
MYPU_RS01660,0,0.03712611996774207,33.12,0.223,269,-0.091822
MYPU_RS01665,1,0.6293335460453519,36.89,0.267,355,-0.674366
MYPU_RS03990,1,0.07422516162447226,38.62,0.268,219,-0.07534199999999999
MYPU_RS01675,1,0.18497441389345876,35.72,0.269,232,-0.514224
MYPU_RS01680,0,0.0,32.83,0.238,608,-0.810033
MYPU_RS01685,0,0.44393863778010495,34.81,0.311,411,-0.222385
MYPU_RS01690,0,0.036743039621361405,32.5,0.267,562,0.457295
MYPU_RS01695,1,0.7774095131537695,34.78,0.301,449,-0.161693
MYPU_RS01700,1,0.0,31.67,0.31,451,-0.393348
MYPU_RS01705,1,0.0,38.15,0.3,525,-0.190095
MYPU_RS04115,1,0.036743039621361405,36.11,0.292,623,0.260353
MYPU_RS01715,0,0.07384931219645716,31.81,0.294,456,-0.4337720000000001
MYPU_RS01720,0,0.9253232473394012,35.99,0.25,716,-0.363408
MYPU_RS01725,0,0.9629744792051258,35.53,0.274,311,-0.603858
MYPU_RS01730,0,0.03707177007695114,36.01,0.213,233,-0.399571
MYPU_RS01735,1,0.11179868633806128,40.12,0.267,81,1.407407
MYPU_RS01740,1,0.07464597689474887,37.0,0.267,724,-0.359254
MYPU_RS01745,1,0.2598150913214313,38.9,0.277,143,-0.542657
MYPU_RS01750,1,0.7033752794738549,38.46,0.324,415,-0.345542
MYPU_RS01795,1,0.07371148683840907,37.24,0.244,116,-0.675862
MYPU_RS01800,1,0.0,37.13,0.241,376,-0.569415
MYPU_RS01805,1,0.03700428330322833,45.4,0.28300000000000003,145,-0.176552
MYPU_RS01810,1,0.7408946174948794,47.45,0.264,72,-0.116667
MYPU_RS01815,0,0.03704759098895279,36.62,0.284,286,-0.147203
MYPU_RS01825,0,0.0,31.64,0.238,279,-0.224014
MYPU_RS01835,0,0.11134908566526236,34.1,0.278,254,-0.5795279999999999
MYPU_RS01840,0,0.0,40.48,0.308,228,-0.17807
MYPU_RS01845,0,0.0,34.44,0.28600000000000003,596,0.485067
MYPU_RS01850,1,0.0,33.8,0.23,113,-0.528319
MYPU_RS01855,1,0.07429423332947707,31.28,0.201,134,-0.087313
MYPU_RS04120,1,0.0,31.67,0.244,116,-0.400862
MYPU_RS01860,1,0.11119352427175608,40.17,0.235,252,-0.363095
MYPU_RS04000,1,0.0,34.37,0.24,274,-0.566788
MYPU_RS01870,0,0.03700428330322833,32.17,0.218,362,-0.791989
MYPU_RS01875,1,0.22341731008385507,36.54,0.303,638,-0.442633
MYPU_RS01880,1,0.1488838093550076,35.12,0.271,937,-0.5386340000000001
MYPU_RS01885,1,0.0,30.03,0.221,481,-0.351352
MYPU_RS01890,1,0.0,33.18,0.279,454,-0.279956
MYPU_RS01895,1,0.0,34.59,0.217,675,0.14400000000000002
MYPU_RS01900,1,0.0,37.01,0.195,125,0.0432
MYPU_RS01905,1,0.5926318250531458,29.82,0.23,149,-0.451007
MYPU_RS01915,1,0.7402900223900254,34.74,0.255,293,-0.457679
MYPU_RS01920,0,0.0,34.57,0.201,136,-0.761029
MYPU_RS01925,0,0.11142761464405164,34.37,0.214,1160,-0.575345
MYPU_RS01930,0,0.03736179349409035,34.66,0.222,849,-0.330624
MYPU_RS01935,0,0.0,39.28,0.239,365,0.288767
MYPU_RS01940,0,0.14808079920105405,36.08,0.279,99,0.60505
MYPU_RS01945,1,0.14860758022841375,33.2,0.306,264,-0.148106
MYPU_RS01950,1,0.11179329645880218,37.53,0.297,303,-0.288449
MYPU_RS01955,1,0.18573370019615584,37.51,0.27,289,0.6878890000000001
MYPU_RS01960,1,0.9253913501209564,33.72,0.243,674,-0.52003
MYPU_RS01965,1,0.2601144518637953,34.04,0.287,490,-0.351633
MYPU_RS04180,0,0.0,38.0,0.273,143,-0.4979020000000001
MYPU_RS04185,0,0.0,35.43,0.253,183,-0.777596
MYPU_RS01975,0,0.0,34.85,0.309,753,-0.7942899999999999
MYPU_RS04130,1,0.0,35.19,0.227,389,-0.884833
MYPU_RS01985,0,0.03701744700805416,38.01,0.251,874,-0.542678
MYPU_RS02010,0,0.11054961073547806,34.53,0.255,686,-0.566472
MYPU_RS04190,0,0.037284047668255424,38.0,0.273,143,-0.4979020000000001
MYPU_RS04195,0,0.0,35.43,0.253,183,-0.777596
MYPU_RS02020,1,0.0,35.98,0.245,364,-0.315934
MYPU_RS02025,1,0.5926825326454764,36.85,0.289,491,-0.361303
MYPU_RS04245,0,0.0,33.89,0.267,45,-1.011111
MYPU_RS04030,0,0.03700428330322833,34.7,0.2,258,-0.612016
MYPU_RS02035,0,0.4824830379595687,31.9,0.358,396,-0.267677
MYPU_RS04200,1,0.0,35.33,0.311,406,-1.199261
MYPU_RS02045,1,0.29702704966562965,44.81,0.28600000000000003,190,0.105789
MYPU_RS02050,1,0.18469838792260174,35.44,0.292,477,0.257233
