,strand_lead,geptop,Nc,GC,L_aa,Gravy
BTH_RS00420,0,0.08053849706781546,59.38,0.54,150,-0.219333
BTH_RS00425,1,0.0785460783650146,55.19,0.5660000000000001,305,1.000328
BTH_RS00430,1,0.03924924809740392,49.91,0.5589999999999999,284,0.816901
BTH_RS00435,1,0.0797104709775803,51.07,0.5379999999999999,343,-0.313411
BTH_RS00440,0,0.039970724301038665,42.82,0.619,356,-0.495787
BTH_RS00445,1,0.0,61.0,0.574,101,-0.80099
BTH_RS00450,1,0.04013458059517938,35.19,0.6759999999999999,923,-0.324485
BTH_RS00455,1,0.0,37.84,0.626,746,-0.5690350000000001
BTH_RS00460,1,0.0,45.63,0.602,512,-0.350977
BTH_RS00465,1,0.0,34.42,0.6859999999999999,87,-0.11954
BTH_RS00485,1,0.0,43.08,0.626,403,-0.543176
BTH_RS00490,1,0.0,45.66,0.601,511,-0.406067
BTH_RS00495,1,0.0,34.96,0.682,87,-0.098851
BTH_RS00500,0,0.0,39.31,0.655,139,-0.28273400000000004
BTH_RS00505,0,0.03924924809740392,40.62,0.6729999999999999,108,0.071296
BTH_RS00510,1,0.039548017490471515,35.01,0.6779999999999999,230,0.341304
BTH_RS00520,0,0.0,35.69,0.695,118,-0.092373
BTH_RS00525,0,0.04036101820121266,33.07,0.659,380,-0.199211
BTH_RS00530,0,0.039548017490471515,35.85,0.6579999999999999,307,0.125081
BTH_RS00535,0,0.0,36.5,0.682,107,0.173832
BTH_RS33045,0,0.03965787807741555,50.35,0.511,103,-0.717476
BTH_RS00540,0,0.08007744170138169,38.99,0.7,81,-0.230864
BTH_RS00545,0,0.0,35.99,0.66,399,-0.28746900000000003
BTH_RS00550,0,0.0,34.85,0.727,477,-0.110692
BTH_RS00555,0,0.0,34.3,0.698,299,-0.018729
BTH_RS00560,0,0.0,51.53,0.622,74,1.308108
BTH_RS00565,0,0.0,35.02,0.6920000000000001,688,0.418605
BTH_RS00570,0,0.08003338408439711,43.51,0.628,513,-0.474074
BTH_RS29315,1,0.0,35.05,0.626,65,-0.590769
BTH_RS00575,1,0.0,36.66,0.688,827,-0.588755
BTH_RS00580,0,0.07998050226111017,40.83,0.626,495,-0.309697
BTH_RS29320,1,0.0,48.1,0.598,68,-0.7691180000000001
BTH_RS00585,0,0.04039454679301965,37.18,0.6409999999999999,132,-0.009849
BTH_RS00590,1,0.0,47.74,0.574,184,-0.202174
BTH_RS00595,1,0.0,43.29,0.606,246,-0.216667
BTH_RS00600,1,0.052825845439363715,39.13,0.643,877,-0.296921
BTH_RS00605,1,0.03924924809740392,37.74,0.619,190,0.034737
BTH_RS00610,1,0.0,46.66,0.606,218,-0.240826
BTH_RS00615,1,0.04033490210764008,42.02,0.633,558,-0.006093
BTH_RS00620,1,0.0,40.48,0.585,179,-0.312291
BTH_RS00625,1,0.13187955437144644,33.83,0.607,499,-0.456313
BTH_RS00630,1,0.0,35.45,0.608,160,-0.2675
BTH_RS00635,1,0.039901483179983495,41.24,0.619,180,-0.177778
BTH_RS00640,1,0.039756878664472035,40.57,0.623,449,-0.211136
BTH_RS00645,1,0.0,37.98,0.657,433,-0.142033
BTH_RS00650,1,0.0,37.25,0.6629999999999999,1302,-0.107604
BTH_RS00655,1,0.0,39.57,0.6679999999999999,189,-0.084127
BTH_RS00660,1,0.052825845439363715,35.5,0.6459999999999999,883,-0.419706
BTH_RS00665,1,0.0,55.65,0.644,89,0.97191
BTH_RS00670,1,0.040367823050976484,47.87,0.61,1150,-0.543391
BTH_RS00675,0,0.1211233880452088,50.16,0.5770000000000001,452,-0.399115
BTH_RS00680,0,0.03971583897006047,49.26,0.5710000000000001,342,0.003216
BTH_RS00685,0,0.0,39.39,0.665,356,-0.17190999999999998
BTH_RS00690,0,0.0,41.17,0.664,349,-0.241547
BTH_RS00695,0,0.052825845439363715,36.69,0.633,626,-0.226198
BTH_RS00700,0,0.0,40.88,0.626,172,-0.369186
BTH_RS00705,0,0.039756878664472035,38.69,0.643,284,-0.31408400000000003
BTH_RS00710,0,0.0,40.72,0.6409999999999999,351,-0.31453000000000003
BTH_RS29325,1,0.0,53.11,0.574,122,-0.488525
BTH_RS00715,1,0.09258272410383574,38.4,0.6559999999999999,881,-0.01294
BTH_RS00720,0,0.03924924809740392,39.72,0.623,1013,-0.065745
BTH_RS29330,0,0.040143950274795816,47.72,0.505,64,-0.320313
BTH_RS00725,0,0.0,45.81,0.547,220,0.036818
BTH_RS00730,0,0.03924924809740392,36.56,0.674,90,0.14888900000000002
BTH_RS00735,1,0.0,42.75,0.62,248,-0.17379
BTH_RS00740,0,0.0,37.09,0.655,801,0.06654199999999999
BTH_RS00745,0,0.0,38.05,0.772,60,-1.303333
BTH_RS00750,1,0.08009178077211211,39.92,0.63,470,-0.329362
BTH_RS00755,1,0.0,40.06,0.606,311,0.027974
BTH_RS00760,1,0.040322624183694616,39.24,0.607,262,-0.293511
BTH_RS00765,1,0.19995385574005625,40.54,0.581,202,0.041089
BTH_RS00770,1,0.3738687986733021,44.66,0.5920000000000001,219,-0.157077
BTH_RS00775,1,0.11970321389187875,40.19,0.603,384,-0.253906
BTH_RS00780,1,0.0,30.34,0.6409999999999999,296,-0.202703
BTH_RS29335,1,0.0,29.4,0.667,39,-1.807692
BTH_RS00785,1,0.0398201739532156,33.72,0.622,283,0.502474
BTH_RS00790,1,0.0,33.98,0.6809999999999999,311,-0.458842
BTH_RS00795,1,0.07879726558787542,39.22,0.619,120,-0.038333
BTH_RS00800,1,0.0,35.83,0.6679999999999999,747,-0.11834
BTH_RS00805,1,0.04039454679301965,35.9,0.6409999999999999,157,0.327389
BTH_RS00810,1,0.0785460783650146,31.23,0.66,799,-0.064706
BTH_RS00815,1,0.039908121257705716,37.59,0.637,273,-0.274359
BTH_RS00820,1,0.04033490210764008,35.46,0.6679999999999999,195,0.057436
BTH_RS00825,1,0.0,32.29,0.706,354,0.159887
BTH_RS00830,1,0.0,34.49,0.6659999999999999,349,0.163324
BTH_RS00835,0,0.04033490210764008,32.71,0.665,696,0.370115
BTH_RS00840,0,0.0,36.1,0.6709999999999999,379,0.180475
BTH_RS00845,0,0.0,35.82,0.667,258,1.04031
BTH_RS00850,0,0.0,34.11,0.6629999999999999,90,1.253333
BTH_RS00855,0,0.04013458059517938,36.42,0.6629999999999999,255,0.765882
BTH_RS00860,0,0.040143950274795816,33.73,0.6409999999999999,115,-0.066957
BTH_RS00865,0,0.04033490210764008,33.0,0.72,298,-0.20973200000000006
BTH_RS00870,1,0.0,39.98,0.645,110,-0.079091
BTH_RS00875,1,0.0,37.57,0.6809999999999999,551,-0.21470100000000006
BTH_RS00880,1,0.07943959568267188,30.98,0.6609999999999999,337,-0.060237
BTH_RS00885,1,0.03953147442496616,38.87,0.6940000000000001,241,-0.4925310000000001
BTH_RS00890,1,0.0,33.6,0.701,435,0.033334
BTH_RS00895,1,0.0,29.16,0.736,145,-0.6744829999999999
BTH_RS00900,1,0.04033490210764008,35.87,0.618,441,-0.438776
BTH_RS00905,1,0.0,35.46,0.643,128,0.190625
BTH_RS00910,1,0.0,34.19,0.743,101,0.058416
BTH_RS00915,1,0.0,37.35,0.725,381,-0.393701
BTH_RS00920,1,0.0,35.73,0.621,154,-0.006494
BTH_RS00925,1,0.0,36.51,0.662,236,-0.405508
BTH_RS00930,1,0.0,47.18,0.688,94,-0.281915
BTH_RS00935,1,0.0,39.22,0.669,141,-0.278014
BTH_RS00940,1,0.07947805203063114,37.69,0.722,264,-0.251136
BTH_RS00945,0,0.0,36.3,0.716,248,-0.109274
BTH_RS00950,1,0.0,37.43,0.642,124,-0.041129
BTH_RS00955,1,0.07943295760494966,34.2,0.65,138,-0.173188
BTH_RS00960,1,0.039756878664472035,36.3,0.639,241,-0.270124
BTH_RS00965,1,0.07958415020504402,30.73,0.662,395,-0.23519
BTH_RS00970,1,0.11967955025568495,34.57,0.6859999999999999,241,-0.13941900000000002
BTH_RS00975,1,0.0,34.42,0.638,258,-0.10814
BTH_RS00980,1,0.07942307939717208,33.63,0.657,218,-0.218349
BTH_RS00985,1,0.04013458059517938,34.29,0.682,387,0.099225
BTH_RS00990,1,0.0,33.34,0.733,121,0.040496
BTH_RS00995,1,0.07941432094681751,34.58,0.652,452,-0.16106199999999998
BTH_RS01000,1,0.07990082893926785,36.28,0.63,304,-0.226316
BTH_RS01005,1,0.03984648768374855,36.3,0.722,355,-0.198028
BTH_RS01010,0,0.039756878664472035,45.19,0.634,255,-0.202745
BTH_RS01015,0,0.0,35.51,0.715,82,-1.308536
BTH_RS29345,1,0.0,57.23,0.519,61,-0.7491800000000001
BTH_RS01025,1,0.039548017490471515,47.3,0.578,230,0.223913
BTH_RS01030,0,0.04013458059517938,46.81,0.588,97,-1.046392
BTH_RS01035,1,0.0,33.93,0.6859999999999999,441,0.694331
BTH_RS01040,1,0.07989145925965144,29.75,0.757,394,0.162944
BTH_RS01045,1,0.35771614327123424,30.79,0.708,484,0.073553
BTH_RS01050,1,0.039756878664472035,30.81,0.715,403,-0.02928
BTH_RS33060,1,0.0,42.83,0.521,105,-0.226667
BTH_RS01055,1,0.0,32.41,0.684,935,-0.010374
BTH_RS01060,1,0.040367823050976484,31.09,0.691,332,-0.23975900000000006
BTH_RS01065,1,0.0,30.09,0.687,131,-0.303053
BTH_RS01070,1,0.03953147442496616,32.85,0.682,341,-0.019062
BTH_RS01075,0,0.03929683026761068,35.55,0.688,462,0.488528
BTH_RS33065,0,0.0,44.15,0.642,93,0.197849
BTH_RS01080,0,0.03953147442496616,30.47,0.6509999999999999,315,-0.011746
BTH_RS01085,0,0.03929683026761068,28.74,0.6970000000000001,343,0.908455
BTH_RS01090,0,0.0,30.36,0.6990000000000001,517,0.060154999999999986
BTH_RS01095,0,0.0,29.45,0.716,416,0.073558
BTH_RS01100,0,0.0,29.08,0.795,114,-0.172807
BTH_RS01105,0,0.04017383129976816,30.22,0.674,870,-0.235172
BTH_RS01110,0,0.15974677311525015,28.86,0.69,465,-0.169462
BTH_RS29355,0,0.0,30.97,0.647,382,-0.339005
BTH_RS01120,0,0.0,29.89,0.7090000000000001,437,0.7373
BTH_RS01125,0,0.2536420839680769,29.83,0.703,396,0.071212
BTH_RS01130,1,0.0,39.04,0.6890000000000001,300,0.222333
BTH_RS01135,0,0.0,30.04,0.746,269,0.079554
BTH_RS01140,1,0.0802785308699752,34.84,0.696,340,-0.185588
BTH_RS01145,1,0.0,33.98,0.76,146,0.063699
BTH_RS01150,0,0.03924924809740392,31.31,0.628,299,-0.347492
BTH_RS01155,0,0.12022636136729148,33.9,0.728,415,0.07180700000000001
BTH_RS01160,0,0.0,30.23,0.722,309,0.042395
BTH_RS01165,0,0.0,34.56,0.7140000000000001,253,0.102372
BTH_RS01170,1,0.04041364070996962,35.45,0.634,121,-0.142975
BTH_RS01175,1,0.08005888000179809,32.27,0.655,638,-0.068182
BTH_RS29370,1,0.0,61.0,0.618,62,-0.309677
BTH_RS01180,1,0.039756878664472035,32.0,0.68,964,-0.006639
BTH_RS01185,1,0.12090328020042787,34.37,0.6609999999999999,353,-0.26855500000000004
BTH_RS01190,1,0.0,30.8,0.684,303,-0.265677
BTH_RS01195,1,0.0,32.58,0.6679999999999999,501,-0.16008
BTH_RS01200,1,0.09250874034772576,31.88,0.6920000000000001,622,-0.186817
BTH_RS01205,1,0.0,33.75,0.706,323,0.062848
BTH_RS01210,1,0.0,35.75,0.69,304,-0.215461
BTH_RS01215,0,0.03953147442496616,36.51,0.637,320,-0.10406300000000003
BTH_RS33070,1,0.04029659323102238,45.65,0.603,99,-0.70303
BTH_RS29380,0,0.03953147442496616,41.81,0.67,115,-0.590435
BTH_RS01220,1,0.039756878664472035,35.3,0.649,115,-0.066087
BTH_RS01225,1,0.0,34.63,0.72,62,-0.206452
BTH_RS01230,0,0.0,35.41,0.711,60,-0.315
BTH_RS01235,1,0.15819969757441532,30.03,0.703,362,-0.079558
BTH_RS01240,1,0.039548017490471515,32.83,0.7020000000000001,326,0.274846
BTH_RS01245,1,0.11976631297043015,34.74,0.731,367,0.182834
BTH_RS01250,0,0.0,32.31,0.742,235,-0.141702
BTH_RS01255,0,0.0,33.82,0.685,441,0.7460319999999999
BTH_RS01260,0,0.0,31.48,0.635,212,0.073113
BTH_RS01265,1,0.0398201739532156,37.61,0.6579999999999999,297,-0.062626
BTH_RS01270,0,0.0,38.43,0.6970000000000001,317,-0.026814
BTH_RS01275,1,0.03953147442496616,35.12,0.7290000000000001,442,0.011312
BTH_RS01280,0,0.039756878664472035,36.0,0.708,298,-0.041611
BTH_RS01285,1,0.0,30.27,0.718,234,0.202564
BTH_RS01290,1,0.0,30.96,0.718,665,-0.15428599999999998
BTH_RS01295,0,0.0,31.03,0.708,481,-0.417048
BTH_RS01300,0,0.03924924809740392,40.09,0.644,132,-0.14090899999999998
BTH_RS01305,1,0.0,35.95,0.665,172,-0.05
BTH_RS01310,1,0.0,33.39,0.696,468,-0.195299
BTH_RS01315,1,0.0,28.61,0.7340000000000001,437,-0.111899
BTH_RS01320,1,0.03929683026761068,29.83,0.711,1209,-0.14623599999999998
BTH_RS01325,1,0.0,33.39,0.733,288,-0.373611
BTH_RS01330,1,0.19872341272420752,35.09,0.736,877,-0.41813
BTH_RS01335,1,0.039908121257705716,31.82,0.742,354,-0.364407
BTH_RS01340,1,0.0,29.81,0.6679999999999999,193,-0.34870500000000004
BTH_RS01345,1,0.052825845439363715,30.29,0.659,502,-0.490239
BTH_RS01350,1,0.03971583897006047,32.21,0.648,163,-0.246012
BTH_RS01355,1,0.0,29.73,0.7440000000000001,186,-0.288172
BTH_RS01360,1,0.04036101820121266,34.07,0.713,623,-0.152167
BTH_RS01365,1,0.052825845439363715,34.02,0.7440000000000001,438,-0.441096
BTH_RS01370,1,0.0,31.28,0.706,885,-0.045876
BTH_RS01375,1,0.03971583897006047,31.94,0.648,734,-0.6024520000000001
BTH_RS01380,1,0.03953147442496616,35.55,0.6659999999999999,421,-0.386223
BTH_RS01385,1,0.0,44.97,0.613,1539,-0.4223520000000001
BTH_RS01400,0,0.0,37.82,0.611,422,-0.262559
BTH_RS01405,0,0.0,41.23,0.635,221,-0.015837
BTH_RS01410,0,0.0,34.95,0.649,75,0.35200000000000004
BTH_RS01415,0,0.039548017490471515,31.6,0.625,198,-0.343939
BTH_RS01420,0,0.0,35.15,0.631,122,-0.209836
BTH_RS01425,0,0.040143950274795816,33.12,0.695,301,-0.058472
BTH_RS01430,0,0.039682894908362056,30.38,0.662,139,0.069784
BTH_RS01435,0,0.0,34.5,0.691,620,-0.145968
BTH_RS01440,0,0.0,33.48,0.68,341,-0.214663
BTH_RS01445,0,0.0,34.0,0.726,346,0.006936
BTH_RS01450,0,0.0,30.58,0.6559999999999999,311,-0.4270100000000001
BTH_RS01455,0,0.0,37.47,0.61,94,-0.17234000000000002
BTH_RS01460,0,0.04013458059517938,33.19,0.6829999999999999,321,0.06324
BTH_RS29395,0,0.0,43.54,0.54,87,-0.762069
BTH_RS01465,0,0.0,32.84,0.701,321,-0.041122000000000006
BTH_RS01470,1,0.03965787807741555,30.91,0.701,203,0.118719
BTH_RS01475,0,0.0,31.39,0.7,553,-0.061302
BTH_RS01480,0,0.0,32.04,0.69,294,-0.073129
BTH_RS01485,0,0.07998106827892794,32.21,0.735,675,0.016444
BTH_RS01490,0,0.04017383129976816,35.35,0.745,280,0.218571
BTH_RS01495,0,0.0,30.84,0.664,383,-0.117755
BTH_RS01500,0,0.03971583897006047,31.66,0.696,538,-0.009108
BTH_RS01505,0,0.0,31.82,0.703,286,0.055594000000000005
BTH_RS33080,0,0.0,43.85,0.667,92,-0.715217
BTH_RS01510,1,0.0,30.76,0.679,390,-0.121282
BTH_RS01515,1,0.0,37.18,0.6779999999999999,226,-0.192035
BTH_RS01520,0,0.0,40.83,0.607,330,-0.181818
BTH_RS01525,0,0.0398201739532156,34.43,0.682,483,0.795859
BTH_RS01530,0,0.32138820344323643,33.91,0.655,377,0.132626
BTH_RS01535,0,0.07895470834502623,38.04,0.67,306,-0.34444400000000003
BTH_RS01540,0,0.0,42.92,0.672,269,-0.214126
BTH_RS01545,0,0.09235731986432988,37.43,0.624,490,-0.381224
BTH_RS01550,0,0.0398201739532156,40.2,0.698,202,-0.224753
BTH_RS01555,0,0.040656403608150066,54.3,0.588,81,-0.013580000000000002
BTH_RS01560,1,0.11873736999285325,39.26,0.69,227,-0.046256
BTH_RS01565,1,0.03929683026761068,52.89,0.643,115,0.286087
BTH_RS01570,1,0.07990082893926785,39.02,0.637,155,-0.25871
BTH_RS01575,1,0.07878072252237009,39.34,0.638,277,-0.058484
BTH_RS01580,1,0.0,39.02,0.605,81,-0.241975
BTH_RS01585,1,0.0,36.26,0.674,411,0.036983
BTH_RS01590,1,0.0,42.24,0.638,276,0.040217
BTH_RS01595,1,0.039756878664472035,32.92,0.695,538,0.057249
BTH_RS29400,1,0.039970724301038665,34.42,0.588,59,-0.7542369999999999
BTH_RS01605,1,0.23950700076485384,33.7,0.6659999999999999,473,-0.251374
BTH_RS33085,0,0.0,41.41,0.72,119,-0.7411760000000001
BTH_RS01610,0,0.04033490210764008,36.25,0.628,299,0.093646
BTH_RS01615,1,0.07989929747594264,37.07,0.653,473,-0.2
BTH_RS01620,0,0.03971583897006047,39.56,0.7020000000000001,142,0.010563
BTH_RS33090,1,0.0,52.02,0.6829999999999999,63,-0.315873
BTH_RS01625,0,0.04030200133732605,38.44,0.642,107,-1.194393
BTH_RS01630,0,0.11957435416801347,32.64,0.655,251,0.76494
BTH_RS01635,1,0.0,31.55,0.728,292,0.057191999999999986
BTH_RS01640,0,0.0,35.05,0.7040000000000001,180,0.08277799999999999
BTH_RS01645,1,0.0,35.85,0.657,210,-0.079524
BTH_RS01650,0,0.0,36.82,0.627,491,-0.163136
BTH_RS01655,0,0.0,32.8,0.691,247,0.437652
BTH_RS01660,0,0.0,30.9,0.7340000000000001,375,0.30853400000000003
BTH_RS01665,0,0.0,28.44,0.718,175,-0.08
BTH_RS01670,0,0.04033490210764008,29.38,0.69,127,0.094488
BTH_RS01675,0,0.039756878664472035,32.45,0.731,398,-0.027387
BTH_RS01680,1,0.0,33.54,0.6990000000000001,488,-0.104098
BTH_RS01685,0,0.07959101616606776,34.13,0.7190000000000001,128,0.546094
BTH_RS01690,0,0.0,31.05,0.6809999999999999,166,-0.222892
BTH_RS01695,0,0.0,32.39,0.6659999999999999,427,-0.430211
BTH_RS01700,1,0.0,32.04,0.691,306,-0.013072
BTH_RS33095,1,0.0,33.86,0.7759999999999999,101,-0.747525
BTH_RS01705,0,0.0,35.14,0.69,321,-0.079751
BTH_RS01710,0,0.0,34.48,0.664,495,0.013535
BTH_RS01715,0,0.03984648768374855,36.41,0.679,557,-0.20754
BTH_RS01720,0,0.0,33.39,0.6809999999999999,475,0.639369
BTH_RS01725,1,0.0,33.69,0.682,365,0.088219
BTH_RS01730,0,0.0,32.58,0.7190000000000001,351,0.038746
BTH_RS01735,0,0.0,33.25,0.74,355,-0.213521
BTH_RS01745,1,0.1206359969586538,31.62,0.7190000000000001,368,-0.037228
BTH_RS01750,1,0.0,34.15,0.7120000000000001,335,0.285075
BTH_RS01755,0,0.0,33.59,0.7020000000000001,446,0.586547
BTH_RS29405,0,0.0,36.05,0.764,72,-0.106944
BTH_RS01765,0,0.16041958658178362,33.69,0.672,404,-0.067574
BTH_RS01770,0,0.0,33.87,0.7659999999999999,67,-1.00597
BTH_RS01775,1,0.1208640294958391,32.87,0.688,522,0.237548
BTH_RS01780,1,0.039682894908362056,28.7,0.7240000000000001,330,0.231818
BTH_RS01785,1,0.0,32.54,0.716,416,-0.192548
BTH_RS01790,1,0.0,35.35,0.6779999999999999,266,0.829699
BTH_RS01795,1,0.039682894908362056,32.65,0.636,715,-0.01035
BTH_RS01800,1,0.04013458059517938,33.49,0.698,360,-0.003056
BTH_RS01805,1,0.6420898385425203,32.55,0.677,605,0.03686
BTH_RS01810,0,0.0,43.11,0.624,257,0.020233
BTH_RS01815,1,0.0,38.13,0.6629999999999999,295,0.151186
BTH_RS29425,1,0.23975387630129086,56.12,0.555,170,-0.4
BTH_RS01825,1,0.0,53.91,0.539,432,0.745833
BTH_RS33100,1,0.0,49.89,0.573,252,-0.331349
BTH_RS01835,1,0.04013458059517938,40.58,0.595,88,-0.395455
BTH_RS01845,1,0.0,34.81,0.623,419,-0.215513
BTH_RS01850,0,0.08062462552102066,49.25,0.5760000000000001,191,-0.219895
BTH_RS01855,0,0.039756878664472035,44.32,0.625,121,-0.302479
BTH_RS01860,0,0.0,55.23,0.638,70,-0.631428
BTH_RS01865,0,0.04036101820121266,47.98,0.601,111,-0.008108
BTH_RS01870,0,0.08055788678813355,46.19,0.601,235,-0.471064
BTH_RS01875,0,0.0,44.85,0.53,66,-0.015151
BTH_RS29435,0,0.07900612676187595,55.72,0.5720000000000001,123,-0.813008
BTH_RS01885,0,0.0,42.38,0.65,162,-0.235803
BTH_RS01895,0,0.039756878664472035,43.08,0.626,403,-0.543176
BTH_RS01905,1,0.0,44.76,0.682,64,-0.045313
BTH_RS01910,1,0.03953147442496616,40.92,0.6779999999999999,145,0.202069
BTH_RS01915,1,0.039548017490471515,40.0,0.6459999999999999,129,-0.379845
BTH_RS29440,0,0.0,28.56,0.68,74,0.595946
BTH_RS29445,1,0.0,29.9,0.6859999999999999,68,-0.538235
BTH_RS01925,1,0.0,42.24,0.655,166,-0.048795
BTH_RS01930,1,0.0,34.4,0.6459999999999999,269,-0.241264
BTH_RS01935,0,0.0,35.0,0.6579999999999999,113,-0.260177
BTH_RS01940,0,0.04033490210764008,35.4,0.652,484,-0.189463
BTH_RS01945,0,0.0,34.3,0.639,230,-0.23
BTH_RS01950,1,0.0,40.4,0.617,107,-0.6570090000000001
BTH_RS01955,1,0.039756878664472035,33.9,0.7,500,0.0108
BTH_RS32745,0,0.0,44.2,0.741,67,-0.7313430000000001
