,strand_lead,geptop,Nc,GC,L_aa,Gravy
PGN_RS00285,0,0.0,49.12,0.491,110,-0.192727
PGN_RS00290,0,0.0,50.64,0.517,207,-0.237198
PGN_RS00295,0,0.0,50.61,0.536,358,0.251676
PGN_RS00300,0,0.07247736698111004,43.18,0.525,203,-0.5665020000000001
PGN_RS00305,0,0.0,48.93,0.531,833,-0.395318
PGN_RS00310,0,0.03684926368261544,48.05,0.504,125,-0.2992
PGN_RS00315,0,0.0,52.32,0.519,99,0.717172
PGN_RS00320,0,0.035625954227570124,52.33,0.504,195,-0.535385
PGN_RS00325,0,0.0,55.09,0.5489999999999999,246,-0.184959
PGN_RS00330,0,0.0,53.73,0.519,196,-0.386224
PGN_RS00335,0,0.0,55.4,0.479,117,-0.6504270000000001
PGN_RS00340,0,0.0,61.0,0.462,143,-0.66993
PGN_RS00345,0,0.03574045530487368,51.21,0.518,260,-0.133462
PGN_RS00350,1,0.0,61.0,0.463,118,-0.14491500000000002
PGN_RS00355,1,0.0714172301536366,55.38,0.469,411,-0.604866
PGN_RS00360,1,0.0,55.82,0.484,669,-0.07952200000000001
PGN_RS00365,1,0.0,56.54,0.44,147,0.405442
PGN_RS00370,1,0.035628103298494584,59.1,0.446,345,-0.295072
PGN_RS00375,0,0.0,51.2,0.463,108,-0.562963
PGN_RS00385,0,0.03524012434328412,52.35,0.434,452,0.955088
PGN_RS00390,0,0.0,61.0,0.444,282,-0.070213
PGN_RS00395,1,0.10802871478196624,47.87,0.521,464,-0.918966
PGN_RS00400,1,0.0,52.16,0.5379999999999999,709,-0.316361
PGN_RS00405,1,0.03684926368261544,57.7,0.503,143,0.027273
PGN_RS00410,1,0.0,53.32,0.518,1828,-0.5341359999999999
PGN_RS00415,0,0.0,49.37,0.366,636,-0.365881
PGN_RS00420,0,0.03576988022433812,49.46,0.377,69,-0.389855
PGN_RS00425,0,0.035628103298494584,52.14,0.462,106,-0.695283
PGN_RS00430,0,0.03684926368261544,61.0,0.444,117,-0.782906
PGN_RS00435,1,0.0,50.52,0.489,92,-0.38587
PGN_RS00440,1,0.10813354251754237,42.19,0.487,100,-0.991
PGN_RS00445,0,0.0355033988174669,61.0,0.441,121,-0.07438
PGN_RS00450,0,0.0,53.51,0.467,411,-0.324817
PGN_RS00455,0,0.5698644516053714,49.8,0.505,446,-0.049776
PGN_RS00460,0,0.2494593719845201,57.79,0.511,246,-0.13414600000000002
PGN_RS00465,1,0.035628103298494584,57.17,0.475,337,-0.571513
PGN_RS00470,1,0.0,57.43,0.52,382,-0.039791
PGN_RS00475,1,0.10819204055023572,50.98,0.519,295,0.609153
PGN_RS00480,1,0.0,47.75,0.481,126,-0.581746
PGN_RS00485,1,0.0,59.0,0.513,438,0.218493
PGN_RS10955,0,0.0,61.0,0.4370000000000001,61,-0.526229
PGN_RS00490,0,0.0,58.74,0.485,361,-0.661219
PGN_RS10070,1,0.0,58.63,0.511,75,-0.044000000000000004
PGN_RS00530,0,0.0,53.67,0.459,61,-0.431148
PGN_RS00535,1,0.0,53.16,0.529,451,-0.137916
PGN_RS00540,1,0.0,52.85,0.5329999999999999,399,0.701002
PGN_RS00545,1,0.0,55.89,0.489,244,-0.24836100000000005
PGN_RS00550,1,0.035771501999908945,54.33,0.486,209,0.820574
PGN_RS00555,1,0.0,52.61,0.498,204,1.034804
PGN_RS00560,1,0.10678778195198876,51.13,0.485,412,-0.25534
PGN_RS00570,1,0.03561550283679235,58.92,0.477,160,-0.0625
PGN_RS00575,1,0.0,53.15,0.502,581,-0.3821
PGN_RS00580,1,0.0,54.93,0.482,291,-0.234708
PGN_RS00585,1,0.07099119609034857,49.56,0.473,239,0.158578
PGN_RS00590,1,0.03561550283679235,53.09,0.508,319,-0.045768
PGN_RS00595,1,0.0,53.12,0.478,429,0.877389
PGN_RS00600,0,0.07132271415213541,52.29,0.452,479,-0.356994
PGN_RS00605,0,0.03557882547267258,45.23,0.445,197,-0.02132
PGN_RS00615,0,0.07243011686343699,52.4,0.534,158,-0.331013
PGN_RS00620,0,0.1426289540155942,46.48,0.584,433,0.055427
PGN_RS00625,0,0.14273785904591452,56.22,0.535,330,-0.20545500000000005
PGN_RS00630,0,0.0,52.31,0.447,513,0.608577
PGN_RS00635,0,0.0,58.66,0.51,363,-0.33002800000000004
PGN_RS00645,1,0.821531915899687,48.46,0.493,327,-0.29480100000000004
PGN_RS00650,1,0.0355033988174669,53.29,0.53,139,-0.697122
PGN_RS00655,1,0.0,54.02,0.503,157,-0.251592
PGN_RS00660,1,0.03524012434328412,52.83,0.47,352,-0.459091
PGN_RS00665,1,0.0355033988174669,53.72,0.482,394,-0.165229
PGN_RS00670,1,0.03551565213540238,56.61,0.489,302,0.341391
PGN_RS00675,1,0.3578250117010076,52.95,0.504,117,-0.120513
PGN_RS00680,0,0.0,55.64,0.485,419,-0.297375
PGN_RS00685,0,0.0,52.62,0.525,1515,-0.226205
PGN_RS00690,0,0.03561550283679235,52.39,0.513,775,-0.22129
PGN_RS00695,0,0.0,55.51,0.509,1596,-0.22130300000000006
PGN_RS00700,0,0.8927783169707312,50.32,0.519,313,-0.043131
PGN_RS00705,0,0.03561550283679235,50.54,0.563,427,-0.30726
PGN_RS00710,0,0.035743888679462835,49.58,0.517,324,-0.465123
PGN_RS00715,0,0.0,56.18,0.467,540,-0.5122220000000001
PGN_RS00725,1,0.0,54.25,0.446,186,-0.143548
PGN_RS00730,1,0.0,53.72,0.461,227,0.211013
PGN_RS00735,0,0.10672505621971,52.14,0.5589999999999999,370,-0.416486
PGN_RS00740,0,0.2494277053943472,49.44,0.5710000000000001,259,0.129344
PGN_RS00745,0,0.3220828250451933,50.06,0.578,647,-0.068006
PGN_RS00750,0,0.14243307849935272,43.94,0.575,587,-0.419421
PGN_RS00755,0,0.17945974055816896,44.5,0.561,66,0.198485
PGN_RS00765,1,0.0,61.0,0.475,256,-0.015234
PGN_RS00770,1,0.03524012434328412,61.0,0.418,102,-0.515686
PGN_RS10095,0,0.0,57.67,0.524,77,-0.812987
PGN_RS10985,1,0.0,56.86,0.428,116,-0.569828
PGN_RS10100,1,0.0,61.0,0.5,70,-0.951428
PGN_RS00775,0,0.6781616594622896,53.7,0.498,192,-0.533334
PGN_RS00780,1,0.0713869557295025,53.29,0.521,323,-0.382662
PGN_RS00785,0,0.0,50.14,0.503,269,-0.209294
PGN_RS00790,0,0.035628103298494584,54.47,0.499,359,-0.052089
PGN_RS00805,1,0.6432275945076137,49.31,0.504,336,-0.038691
PGN_RS00810,0,0.03570486152560681,50.65,0.495,315,-0.108571
PGN_RS00815,0,0.07111890165425926,60.85,0.531,224,-0.100893
PGN_RS00820,0,0.0,54.08,0.4970000000000001,147,-0.178912
PGN_RS00825,1,0.0,55.3,0.508,193,-0.14715
PGN_RS00830,1,0.0,55.13,0.527,490,-0.418367
PGN_RS00835,1,0.03558085318082157,46.67,0.449,383,-0.261097
PGN_RS00845,1,0.0,54.95,0.477,453,-0.243929
PGN_RS00850,1,0.0,58.66,0.444,670,-0.456567
PGN_RS00855,1,0.0,56.94,0.465,550,-0.25763600000000003
PGN_RS10995,1,0.0,54.97,0.5,84,-0.663095
PGN_RS00865,1,0.10808766672873643,58.88,0.463,183,-0.377595
PGN_RS10110,1,0.4625320357411963,42.74,0.481,61,-0.718033
PGN_RS00875,1,0.6430920314166563,50.25,0.495,335,-0.077612
PGN_RS00880,1,0.7504340479294331,55.42,0.473,299,-0.2301
PGN_RS00885,1,0.7859824634219384,56.75,0.49,437,-0.188787
PGN_RS00890,1,0.10684730518033646,50.88,0.508,1099,0.104549
PGN_RS00895,1,0.0,52.54,0.5379999999999999,215,-0.286046
PGN_RS00900,1,0.03561550283679235,56.56,0.518,228,-0.214474
PGN_RS00905,0,0.17735022208789195,48.02,0.472,193,0.030052
PGN_RS00910,0,0.0,54.63,0.51,445,0.882023
PGN_RS00915,0,0.0,52.48,0.531,223,-0.08340800000000001
PGN_RS00920,0,0.07347504014911922,55.04,0.522,501,-0.253493
PGN_RS10120,0,0.0,42.6,0.446,68,-0.158823
PGN_RS11000,1,0.0,54.69,0.426,36,-0.95
PGN_RS00930,0,0.0,43.64,0.464,61,1.065574
PGN_RS00935,0,0.0,54.11,0.499,296,-0.148311
PGN_RS00940,0,0.03561550283679235,59.15,0.54,248,-0.156855
PGN_RS00945,1,0.07347504014911922,54.34,0.547,333,-0.27026999999999995
PGN_RS00950,1,0.17941249044049595,50.24,0.52,141,-0.078014
PGN_RS00955,1,0.14206941180116356,55.08,0.563,465,-0.17010699999999998
PGN_RS00960,0,0.03524012434328412,56.54,0.503,299,-0.204682
PGN_RS00965,0,0.6088500110654348,51.92,0.526,383,0.002089
PGN_RS00970,0,0.03684926368261544,59.16,0.529,256,-0.049219
PGN_RS00975,0,0.0355033988174669,54.92,0.468,185,-0.27567600000000003
PGN_RS00980,0,0.2507845632634014,50.35,0.504,515,-0.447573
PGN_RS00985,1,0.0,55.68,0.486,361,-0.645429
PGN_RS00990,1,0.03561550283679235,52.07,0.512,390,-0.259231
PGN_RS00995,0,0.0,58.4,0.484,361,-0.661496
PGN_RS01000,1,0.0,53.98,0.521,128,0.321875
PGN_RS01045,1,0.0,57.01,0.488,361,-0.67313
PGN_RS01060,1,0.0,53.65,0.523,675,-0.390667
PGN_RS01065,0,0.0,61.0,0.503,98,0.07551000000000001
PGN_RS01070,1,0.24956967408862435,52.76,0.371,368,0.964946
PGN_RS01075,1,0.0,56.93,0.451,402,-0.055224
PGN_RS01080,1,0.07045981843372373,51.75,0.376,328,-0.050915
PGN_RS01085,1,0.0,50.75,0.371,401,0.715461
PGN_RS01090,1,0.035663798963948425,56.23,0.4320000000000001,352,0.150853
PGN_RS01095,1,0.0355033988174669,55.84,0.401,444,-0.260811
PGN_RS01100,1,0.10702140073091497,61.0,0.476,161,-0.535404
PGN_RS01105,1,0.1426110516003169,50.4,0.405,144,0.338889
PGN_RS01110,1,0.0,56.34,0.476,394,-0.218782
PGN_RS01115,1,0.1422071889051894,55.46,0.403,346,-0.281503
PGN_RS01120,1,0.14274289587249,56.96,0.46,232,-0.207328
PGN_RS01125,1,0.10707300515610407,59.2,0.462,386,-0.207772
PGN_RS01130,1,0.21351058867477213,45.28,0.451,88,-0.20795500000000006
PGN_RS01135,1,0.0,56.98,0.462,191,-0.146073
PGN_RS01140,0,0.03551565213540238,48.45,0.5760000000000001,206,-0.17767
PGN_RS01145,0,0.03684926368261544,54.16,0.518,182,-0.195055
PGN_RS01150,0,0.03562809026832911,54.65,0.56,411,-0.229927
PGN_RS01155,1,0.5708633369489534,52.48,0.552,345,-0.305217
PGN_RS01160,1,0.10830171614518616,51.81,0.564,324,-0.495679
PGN_RS01165,1,0.035628103298494584,52.3,0.565,382,-0.168586
PGN_RS01170,0,0.21390718118319002,48.96,0.505,248,-0.56129
PGN_RS01180,0,0.035771501999908945,54.88,0.537,436,-0.387844
PGN_RS01185,0,0.0,45.9,0.514,501,0.71497
PGN_RS01190,0,0.14214573969323085,48.14,0.53,450,0.222445
PGN_RS01195,0,0.1426718355762146,54.26,0.518,258,-0.175969
PGN_RS01200,1,0.07220662964732537,54.09,0.486,349,0.608883
PGN_RS01205,1,0.07129645329945414,52.68,0.514,484,-0.181818
PGN_RS01210,1,0.6787577415188125,48.81,0.531,293,-0.024573
PGN_RS01215,0,0.03561550283679235,49.52,0.545,451,-0.340577
PGN_RS01220,0,0.07347504014911922,50.93,0.5720000000000001,235,-0.153617
PGN_RS01225,0,0.3583230347133107,43.66,0.574,289,-0.409343
PGN_RS01230,0,0.3214320303647492,43.79,0.562,258,0.162403
PGN_RS01235,0,0.14364242786946996,42.63,0.632,292,-0.14862999999999998
PGN_RS01240,0,0.14245576115644312,42.21,0.627,341,-0.148094
PGN_RS01245,0,0.035771501999908945,41.0,0.555,128,0.263281
PGN_RS01250,0,0.03557882547267258,48.48,0.5670000000000001,235,-0.371489
PGN_RS01255,0,0.10897843896658613,46.44,0.5489999999999999,179,-0.18324
PGN_RS01260,0,0.07347504014911922,47.64,0.5760000000000001,417,-0.48729
PGN_RS01265,0,0.0,50.6,0.5489999999999999,422,-0.223934
PGN_RS01270,0,0.03570600526684072,48.79,0.552,434,-0.406221
PGN_RS01275,0,0.9284514144382964,48.07,0.534,317,-0.046688
PGN_RS01280,0,0.07236491581801782,46.99,0.5720000000000001,378,-0.148677
PGN_RS01285,0,0.8574925914913413,43.58,0.5720000000000001,587,-0.400681
PGN_RS11015,0,0.0,61.0,0.487,89,-0.5112359999999999
PGN_RS01290,0,0.4293334007779649,53.8,0.5589999999999999,330,-0.099697
PGN_RS01295,1,0.2842043287309967,55.28,0.536,293,-0.033106000000000003
PGN_RS01300,1,0.0,49.53,0.547,161,-0.901863
PGN_RS01305,1,0.0,59.51,0.519,246,-0.182114
PGN_RS01310,0,0.0,48.34,0.4970000000000001,689,-0.543251
PGN_RS01315,0,0.07347504014911922,54.5,0.511,300,-0.212333
PGN_RS11455,0,0.0,41.33,0.449,46,-0.3
PGN_RS01320,0,0.0,51.19,0.52,193,-0.199482
PGN_RS01325,0,0.35794338116122665,50.03,0.539,549,-0.250273
PGN_RS01330,0,0.03684926368261544,53.03,0.532,104,-0.183654
PGN_RS01335,0,0.0,51.94,0.5329999999999999,145,-0.626897
PGN_RS01340,0,0.8212043050576915,49.9,0.537,185,-0.241622
PGN_RS01345,0,0.3221519276820671,49.22,0.521,192,-0.005209
PGN_RS01350,1,0.6054938548580607,49.0,0.531,680,-0.294559
PGN_RS01355,1,0.07119432830946494,54.69,0.518,590,-0.17423699999999998
PGN_RS01360,1,0.0,55.67,0.542,260,0.038077
PGN_RS01365,0,0.035771501999908945,48.11,0.499,117,-0.355556
PGN_RS01370,0,0.10608348149368188,54.84,0.51,813,-0.11291500000000003
PGN_RS10150,0,0.035771501999908945,61.0,0.436,107,0.035514
PGN_RS01375,1,0.03576392917620879,46.75,0.459,563,-0.387567
PGN_RS01380,1,0.03562809026832911,52.54,0.439,324,-0.345679
PGN_RS01385,1,0.03562809026832911,55.73,0.449,446,-0.302466
PGN_RS01390,1,0.0,55.46,0.47,333,-0.245646
PGN_RS01395,1,0.0,55.74,0.454,1228,-0.279886
PGN_RS11020,1,0.035628103298494584,31.25,0.383,40,-0.1375
PGN_RS01400,1,0.10636588184746328,48.73,0.444,1018,-0.336739
PGN_RS01405,1,0.0,43.58,0.435,503,-0.32505
PGN_RS01410,1,0.035628103298494584,46.5,0.433,293,0.004437
PGN_RS01420,1,0.0,57.67,0.471,235,-0.06766
PGN_RS01425,1,0.8227205018543394,55.22,0.5,254,-0.31063
PGN_RS01430,1,0.6071974634288513,54.94,0.444,891,-0.4633
PGN_RS01435,1,0.1427685115728625,51.0,0.439,174,-0.42069
PGN_RS01440,1,0.14390504451745134,44.25,0.444,163,-0.465644
PGN_RS01450,1,0.0,58.87,0.481,192,-0.392187
PGN_RS01460,1,0.10633859574469888,45.9,0.487,941,-0.378108
PGN_RS01465,1,0.0,52.04,0.458,179,0.7737430000000001
PGN_RS01470,0,0.0,53.22,0.485,237,-0.246836
PGN_RS01475,0,0.07101905095286927,61.0,0.526,76,0.25921
PGN_RS01480,0,0.3216238382763481,60.54,0.487,137,-0.283212
PGN_RS01485,0,0.07243011686343699,57.11,0.47,248,-0.117742
PGN_RS01490,0,0.07247736698111004,61.0,0.445,235,0.955745
PGN_RS01495,0,0.0,61.0,0.495,72,0.486111
PGN_RS01500,0,0.03561550283679235,51.12,0.518,526,-0.342966
PGN_RS01505,1,0.03561550283679235,52.11,0.522,261,0.745977
PGN_RS01510,0,0.035628103298494584,55.71,0.547,602,0.00598
PGN_RS01515,0,0.035628103298494584,55.35,0.5479999999999999,614,0.052769
PGN_RS01520,0,0.07120895647931617,55.52,0.5379999999999999,413,-0.015738
PGN_RS01525,0,0.035628103298494584,45.9,0.564,468,-0.053846000000000005
PGN_RS11025,0,0.0,41.14,0.467,35,-0.6742859999999999
PGN_RS11030,1,0.0,,0.486,24,-1.4375
PGN_RS01530,1,0.0,42.95,0.5760000000000001,166,-0.189157
PGN_RS01535,1,0.0,52.41,0.564,162,-0.25
PGN_RS01540,1,0.0,52.27,0.511,150,-0.212
PGN_RS01545,1,0.07141777816770281,50.06,0.508,297,-0.15353499999999998
PGN_RS01550,1,0.0,52.93,0.51,285,-0.181053
PGN_RS01555,0,0.0,57.25,0.488,361,-0.645429
PGN_RS01560,0,0.0,42.56,0.306,121,0.015702
PGN_RS01565,0,0.0,42.75,0.542,155,-0.532903
PGN_RS01570,0,0.0,44.7,0.5870000000000001,163,0.011657
PGN_RS01575,0,0.0,43.81,0.513,212,1.058491
PGN_RS01580,0,0.03521969409043963,45.2,0.5720000000000001,897,-0.311037
PGN_RS01585,0,0.03561550283679235,45.69,0.5579999999999999,461,-0.154447
PGN_RS01590,0,0.0,50.6,0.536,308,-0.111364
PGN_RS11035,0,0.0,53.78,0.469,49,-0.361224
PGN_RS11040,1,0.0,61.0,0.446,65,-0.323077
PGN_RS01600,1,0.035653848991494014,48.82,0.527,220,0.07181799999999999
PGN_RS01605,1,0.0,54.17,0.527,432,-0.258565
PGN_RS01610,0,0.03562366305995813,52.9,0.483,821,-0.427162
PGN_RS01615,0,0.0,58.58,0.477,207,-0.065217
PGN_RS01625,1,0.07137199197795742,54.88,0.503,533,-0.249156
PGN_RS01630,1,0.0,53.65,0.516,506,-0.21502
PGN_RS01635,1,0.14211947576215894,51.99,0.511,222,-0.306306
PGN_RS01640,0,0.07120692877116717,59.37,0.456,271,-0.14686400000000002
PGN_RS01645,0,0.10699052668753667,50.45,0.475,284,-0.5496479999999999
PGN_RS01650,0,0.03561550283679235,57.81,0.532,233,-0.088412
PGN_RS01655,0,0.0,60.15,0.466,158,-0.568354
PGN_RS01665,0,0.0,52.76,0.482,370,-0.221081
PGN_RS01670,0,0.035722750910718616,51.47,0.488,84,-0.3
PGN_RS01675,0,0.035771501999908945,58.0,0.53,110,-0.746364
PGN_RS01680,0,0.14203768545986273,49.92,0.523,619,-0.35880500000000004
PGN_RS01685,1,0.28659167604932395,58.0,0.522,152,-0.050658
PGN_RS01690,1,0.7501695509760121,48.09,0.521,444,-0.407883
PGN_RS01695,1,0.8573022383599029,52.87,0.523,979,-0.5851890000000001
PGN_RS01700,1,0.03551565213540238,54.69,0.452,163,0.995706
PGN_RS01705,1,0.3944087393413526,57.59,0.468,481,-0.344075
PGN_RS01710,1,0.4300437229904952,51.47,0.509,250,-0.1332
PGN_RS01715,1,0.3586516813272184,53.19,0.509,447,-0.278971
PGN_RS11045,0,0.035625954227570124,61.0,0.41,61,-0.15082
PGN_RS01720,1,0.8217253768569885,54.49,0.522,430,-0.315581
PGN_RS01725,1,0.07120692877116717,57.17,0.473,355,-0.234085
PGN_RS01735,1,0.85724196124679,53.81,0.486,597,-0.291625
PGN_RS01740,1,0.7497284781857863,54.94,0.48,361,-0.40277
PGN_RS01745,1,0.03561550283679235,56.16,0.469,254,-0.543307
PGN_RS01750,1,0.10644908082260028,58.17,0.495,308,-0.196753
PGN_RS01755,1,0.6060661703007195,61.0,0.498,156,-0.644231
PGN_RS01760,1,0.07208938802589955,58.15,0.458,442,0.120136
PGN_RS01765,1,0.14463471880261336,61.0,0.5,198,-0.112121
PGN_RS01770,0,0.03524012434328412,59.78,0.465,169,-0.221302
PGN_RS01775,0,0.035662596969588616,49.01,0.486,375,-0.364267
PGN_RS01780,1,0.0,56.61,0.491,554,-0.322022
PGN_RS01785,1,0.5017208504333924,50.85,0.5660000000000001,272,0.000735
PGN_RS01790,1,0.14247184036091712,44.53,0.526,475,-0.080421
PGN_RS01795,1,0.10698229172558384,46.68,0.506,302,-0.15728499999999998
PGN_RS01800,1,0.0,52.78,0.505,344,0.458139
PGN_RS01815,1,0.07114374240373149,56.54,0.496,184,-0.222283
PGN_RS01820,1,0.0,55.89,0.49,303,0.847525
PGN_RS01825,1,0.0,54.16,0.48,145,-0.553103
PGN_RS01830,0,0.0,53.85,0.506,308,-0.23961
PGN_RS01835,1,0.3206780710964342,57.8,0.539,141,0.020568
PGN_RS01840,1,0.03551565213540238,57.8,0.532,216,-0.265741
PGN_RS01845,1,0.035771501999908945,58.28,0.487,167,0.188024
PGN_RS01850,0,0.0,56.83,0.485,163,-0.399387
PGN_RS01855,0,0.035641489895370186,55.97,0.519,287,-0.156446
PGN_RS01860,0,0.0,53.01,0.502,472,-0.323093
PGN_RS01865,0,0.0,56.74,0.521,160,0.363125
PGN_RS01870,0,0.6078812555552456,51.59,0.523,341,0.022581
PGN_RS01880,0,0.5711762243785491,51.06,0.468,84,-0.8
PGN_RS01890,1,0.0,52.28,0.422,101,-0.634653
PGN_RS01895,0,0.07084778435876875,49.19,0.512,731,-0.5258550000000001
PGN_RS01900,0,0.03551565213540238,56.1,0.513,503,-0.242743
PGN_RS01905,0,0.5369315121800439,47.04,0.531,616,0.07094099999999999
PGN_RS11055,0,0.0,28.04,0.456,30,-0.203333
PGN_RS11460,1,0.0,47.05,0.407,36,-0.494444
PGN_RS01915,1,0.0,53.47,0.4970000000000001,926,-0.524946
PGN_RS10210,0,0.0,43.5,0.486,72,-0.315278
PGN_RS01925,1,0.28559530091842217,58.96,0.526,214,-0.556075
PGN_RS01930,1,0.0,59.35,0.483,134,-0.146269
PGN_RS01935,1,0.0,55.89,0.51,781,-0.412932
PGN_RS01940,1,0.035628103298494584,54.72,0.5,767,-0.42399
PGN_RS01945,1,0.0,44.86,0.459,117,-0.634188
PGN_RS01950,1,0.0,54.14,0.483,120,0.606666
PGN_RS01955,1,0.0,54.86,0.52,324,-0.5179010000000001
PGN_RS01960,1,0.14201379317598975,50.81,0.498,682,0.197801
PGN_RS01965,1,0.03561550283679235,53.26,0.526,261,-0.58659
PGN_RS01970,1,0.9285634693504229,48.9,0.501,654,-0.4204890000000001
PGN_RS01975,1,0.0,53.93,0.526,602,-0.183887
PGN_RS01980,0,0.03561550283679235,54.79,0.485,1324,-0.5007550000000001
PGN_RS01985,0,0.07124359310512147,52.82,0.462,337,-0.51454
PGN_RS01995,1,0.07120826034307373,52.2,0.536,364,-0.537363
PGN_RS02000,1,0.14466936845858416,51.94,0.55,249,0.009638
PGN_RS02005,1,0.5013785215628775,52.51,0.5489999999999999,219,-0.138356
PGN_RS02010,1,0.035628103298494584,56.1,0.51,234,-0.376496
PGN_RS02015,1,0.0,44.65,0.545,200,-0.27899999999999997
PGN_RS02020,1,0.14159130751951973,60.01,0.472,156,-0.114744
PGN_RS02025,1,0.07045981843372373,45.8,0.519,129,0.19845
PGN_RS02030,0,0.0,43.9,0.4920000000000001,158,0.4658229999999999
PGN_RS02035,0,0.0,51.74,0.488,428,-0.478505
PGN_RS02040,0,0.0,52.5,0.526,420,-0.178571
PGN_RS02045,0,0.0,50.18,0.521,658,-0.364742
PGN_RS11075,1,0.0,45.43,0.5,48,-0.483333
PGN_RS02050,0,0.035642788939556753,46.28,0.511,233,-0.136481
PGN_RS02055,0,0.0,51.35,0.49,464,0.748707
PGN_RS02060,0,0.6079632848084455,40.91,0.552,418,-0.050479
PGN_RS02065,1,0.03570486152560681,38.61,0.551,535,-0.270654
PGN_RS02070,0,0.035743888679462835,35.05,0.5429999999999999,70,-0.638572
PGN_RS02075,0,0.0,51.01,0.531,120,-0.37
PGN_RS02125,0,0.0,48.62,0.408,300,-0.271333
PGN_RS02130,0,0.0355033988174669,48.24,0.532,455,-0.404176
PGN_RS02135,0,0.0,49.93,0.51,368,-0.130978
PGN_RS02140,0,0.0,52.27,0.486,420,0.195476
PGN_RS02145,0,0.07084778435876875,49.8,0.524,424,0.170519
PGN_RS02150,0,0.0,53.31,0.5479999999999999,219,-0.086758
PGN_RS02155,0,0.0,47.28,0.467,135,0.39037
PGN_RS02160,1,0.1071841711638038,51.44,0.542,174,-0.462644
PGN_RS02165,1,0.0,58.78,0.526,130,0.034615
PGN_RS02170,0,0.0,49.3,0.409,300,-0.255
