,strand_lead,geptop,Nc,GC,L_aa,Gravy
BT_RS00495,1,0.0,55.37,0.425,669,-0.154709
BT_RS00500,1,0.043366113809076415,55.53,0.46,511,-0.94227
BT_RS00505,1,0.0,56.6,0.392,62,-0.003226
BT_RS00510,1,0.03680317402220129,56.93,0.483,693,-0.302164
BT_RS00515,0,0.0,56.06,0.428,173,-0.148555
BT_RS00520,0,0.0801586262173637,44.72,0.417,92,-0.6
BT_RS00530,0,0.043366113809076415,59.41,0.389,119,-0.682353
BT_RS00535,0,0.0,52.31,0.325,286,-0.411189
BT_RS00540,0,0.0,48.78,0.393,67,-1.131343
BT_RS00545,0,0.0,61.0,0.412,301,1.06578
BT_RS00550,0,0.0,48.99,0.38,166,0.26988
BT_RS00555,0,0.0,61.0,0.4370000000000001,348,1.031035
BT_RS00560,0,0.03689162293420697,56.41,0.411,142,-0.314789
BT_RS00565,0,0.036245517300608536,50.25,0.406,570,-0.20193
BT_RS00570,0,0.0,40.23,0.377,108,-0.13981500000000002
BT_RS00575,0,0.0,45.18,0.374,235,0.986383
BT_RS00580,0,0.043366113809076415,58.67,0.35100000000000003,147,-0.423129
BT_RS00585,0,0.0,58.3,0.34600000000000003,77,0.237662
BT_RS00590,0,0.0,51.17,0.417,108,-0.240741
BT_RS00600,1,0.29438967717553594,48.44,0.479,335,-0.129552
BT_RS00605,0,0.2573944958339457,49.74,0.519,158,0.03924
BT_RS00610,0,0.22027759155184592,42.47,0.545,588,-0.141497
BT_RS00615,0,0.2572758797441581,44.67,0.524,635,-0.150551
BT_RS00620,1,0.03662647842962593,50.7,0.482,918,-0.378431
BT_RS00625,1,0.036951039398105776,44.16,0.391,1097,-0.44649
BT_RS00630,1,0.0,42.58,0.35200000000000004,123,-0.339024
BT_RS00635,0,0.07350393368688872,57.83,0.438,394,-0.29390900000000003
BT_RS00640,0,0.036599975407383134,43.48,0.462,271,0.160147
BT_RS00645,1,0.0,53.69,0.385,175,-0.293143
BT_RS00650,1,0.03659739823817643,55.45,0.371,310,-0.312581
BT_RS00655,1,0.0,46.57,0.421,649,-0.4889060000000001
BT_RS00660,0,0.0,57.14,0.468,277,-0.193863
BT_RS00665,0,0.0,48.06,0.423,127,-0.205512
BT_RS00670,0,0.0,50.68,0.446,260,-0.213077
BT_RS00675,1,0.03662647842962593,53.23,0.463,536,-0.376493
BT_RS00680,1,0.036660587389415314,49.31,0.429,639,-0.48529
BT_RS00685,1,0.0,51.92,0.438,927,-0.263862
BT_RS00690,1,0.0,53.83,0.417,171,-0.566082
BT_RS00695,1,0.0,47.37,0.409,1097,-0.44093
BT_RS00700,1,0.0,47.22,0.412,579,-0.704836
BT_RS00705,1,0.0,49.86,0.406,461,-0.072451
BT_RS00710,1,0.0,52.1,0.406,458,-0.505895
BT_RS00720,1,0.0,52.16,0.476,406,-0.278325
BT_RS00725,0,0.0,48.82,0.435,158,-0.168987
BT_RS00730,0,0.0,48.35,0.472,429,0.038461
BT_RS00735,0,0.0,49.23,0.462,260,-0.27
BT_RS00740,0,0.0,50.8,0.504,792,-0.32298000000000004
BT_RS00745,1,0.03691766314735717,52.26,0.472,144,-0.261806
BT_RS00750,1,0.0,50.88,0.444,272,-0.2625
BT_RS00755,0,0.0,59.75,0.436,291,-0.495533
BT_RS00760,0,0.0,54.28,0.459,484,-0.359504
BT_RS00765,1,0.5216388049776489,53.59,0.47,356,-0.28286500000000003
BT_RS00770,0,0.03662647842962593,47.59,0.465,220,-0.06636399999999999
BT_RS00775,0,0.0,46.96,0.452,196,-0.261735
BT_RS00780,0,0.036599975407383134,52.9,0.487,475,0.898526
BT_RS00785,0,0.0,49.05,0.444,290,0.164138
BT_RS00790,0,0.0,51.9,0.454,144,0.575
BT_RS00795,0,0.0,47.07,0.498,391,0.796164
BT_RS00800,0,0.18331161218322464,52.1,0.506,772,-0.235622
BT_RS00810,1,0.0,54.43,0.454,133,-0.091729
BT_RS00815,1,0.0,49.05,0.423,185,0.021621
BT_RS00820,0,0.0366772297133588,46.95,0.333,112,-0.061607
BT_RS00825,0,0.0,49.63,0.303,99,-0.356566
BT_RS00830,0,0.0,52.6,0.426,351,-0.464957
BT_RS00835,0,0.0,48.23,0.373,117,0.753846
BT_RS00840,0,0.03635814142628816,44.54,0.329,427,-0.483138
BT_RS00845,0,0.0,50.23,0.359,131,0.066412
BT_RS00850,0,0.0,35.8,0.466,336,-0.083631
BT_RS00855,0,0.22061368572225676,39.54,0.448,233,-0.165236
BT_RS00860,1,0.0,49.91,0.405,134,0.7746270000000001
BT_RS00865,1,0.0,52.41,0.402,166,-0.281928
BT_RS00870,1,0.043366113809076415,44.01,0.349,261,-0.322988
BT_RS00875,1,0.043366113809076415,52.31,0.42,181,0.8497239999999999
BT_RS00880,1,0.2995308567885719,50.72,0.391,150,-0.656667
BT_RS00885,1,0.07328116639221678,45.91,0.46,915,-0.056066
BT_RS00890,1,0.03689162293420697,46.61,0.439,199,-0.190955
BT_RS00895,1,0.036599975407383134,45.87,0.4320000000000001,516,0.859884
BT_RS00900,0,0.0,52.04,0.433,462,-0.392208
BT_RS00905,0,0.18297000539768185,57.55,0.449,205,-0.217073
BT_RS00910,1,0.0,36.23,0.431,99,-0.015152
BT_RS00915,1,0.0733997824820044,43.76,0.449,684,0.244152
BT_RS00920,0,0.0,44.4,0.439,234,-0.519231
BT_RS00925,1,0.0,50.23,0.423,200,-0.1585
BT_RS00930,1,0.0,45.32,0.421,328,-0.529878
BT_RS00935,1,0.0,48.69,0.42,1146,-0.426789
BT_RS00940,1,0.0,49.54,0.424,463,-0.30432
BT_RS00945,1,0.1464315885328175,51.7,0.431,655,-0.142137
BT_RS00950,1,0.0,55.3,0.422,293,-0.140956
BT_RS00955,1,0.036929999664623486,51.47,0.406,352,-0.282955
BT_RS00960,1,0.0,56.8,0.401,299,-0.354181
BT_RS00965,1,0.0,50.03,0.435,448,0.59442
BT_RS00970,1,0.0,49.8,0.398,217,-0.35576
BT_RS00975,1,0.0,46.81,0.407,634,-0.193533
BT_RS00980,1,0.0,53.28,0.409,163,-0.348466
BT_RS00985,1,0.2203776560261344,48.54,0.417,283,0.061484
BT_RS00990,1,0.18377768061875127,56.4,0.464,427,0.015457
BT_RS00995,1,0.18360787598383307,50.45,0.428,346,-0.259827
BT_RS01000,1,0.2203776560261344,50.03,0.438,374,-0.309626
BT_RS01005,1,0.03674505344065688,53.38,0.385,186,-0.373118
BT_RS01010,0,0.7789877066100312,54.71,0.438,641,-0.033073000000000005
BT_RS01015,1,0.0,48.73,0.444,980,-0.316122
BT_RS01020,1,0.0,47.74,0.424,511,-0.305088
BT_RS01025,1,0.0,61.0,0.411,299,-0.114716
BT_RS01030,1,0.0,48.76,0.398,650,-0.243692
BT_RS01035,1,0.0,50.68,0.407,904,-0.362611
BT_RS01040,1,0.036245517300608536,49.82,0.409,660,-0.297273
BT_RS01045,1,0.0,51.08,0.448,695,-0.283597
BT_RS01050,1,0.03663000243970308,50.61,0.433,271,-0.136531
BT_RS01055,1,0.0,46.58,0.371,158,-0.33481
BT_RS01060,1,0.07369353303165015,58.17,0.385,142,-0.51831
BT_RS01065,1,0.0,36.63,0.418,186,-0.6059140000000001
BT_RS01070,1,0.0,42.91,0.425,211,0.004739
BT_RS01075,0,0.0,45.48,0.403,154,-0.166883
BT_RS01080,0,0.0,39.12,0.37,99,-0.06565700000000001
BT_RS01085,1,0.0,51.81,0.419,419,-0.424821
BT_RS01090,1,0.0,51.9,0.489,341,0.143402
BT_RS01095,1,0.0,50.07,0.491,251,-0.28765
BT_RS01100,0,0.0,56.08,0.453,134,-0.335821
BT_RS01105,0,0.0,57.09,0.453,192,-0.173958
BT_RS01110,0,0.0,49.71,0.337,181,-0.299448
BT_RS01115,0,0.0,52.74,0.415,209,-0.292823
BT_RS01120,0,0.0,53.88,0.457,677,-0.8
BT_RS01125,0,0.0,57.17,0.451,341,-0.41173
BT_RS01130,0,0.0,53.9,0.446,463,-0.35680300000000004
BT_RS01135,0,0.0,58.64,0.493,123,-0.577236
BT_RS01140,0,0.0,51.96,0.417,255,-0.385882
BT_RS01145,0,0.0,50.94,0.485,373,-0.575603
BT_RS01150,0,0.043366113809076415,51.85,0.457,316,-0.727532
BT_RS01155,1,0.0,53.02,0.42,375,-0.101067
BT_RS01160,1,0.0,49.53,0.389,60,-0.4
BT_RS01165,0,0.0,50.75,0.43,718,-0.412953
BT_RS01170,0,0.0,48.28,0.42,719,-0.4254520000000001
BT_RS01175,0,0.0,55.3,0.431,414,-0.386232
BT_RS01180,1,0.0,53.09,0.381,244,-0.217213
BT_RS01185,1,0.043366113809076415,47.6,0.336,584,-0.270034
BT_RS01190,1,0.0,42.3,0.399,127,0.473228
BT_RS01195,1,0.0,42.64,0.363,158,-0.227848
BT_RS01200,0,0.5875310374123605,53.99,0.414,252,0.129365
BT_RS01205,1,0.0,51.56,0.462,416,-0.332452
BT_RS01210,1,0.0,47.83,0.452,954,-0.4809229999999999
BT_RS01215,0,0.0,54.39,0.455,388,0.153608
BT_RS01220,0,0.0,58.32,0.444,192,0.491146
BT_RS01225,0,0.0,55.62,0.4320000000000001,169,-0.409467
BT_RS01230,0,0.0,52.22,0.484,300,-0.278
BT_RS01235,0,0.1102658611454638,50.37,0.47,445,-0.226067
BT_RS01240,0,0.15437922449504224,51.45,0.457,247,0.011336
BT_RS01245,1,0.036599975407383134,48.2,0.483,1127,-0.246052
BT_RS01250,1,0.0,52.6,0.361,281,-0.22669
BT_RS01255,0,0.0,54.92,0.476,620,-0.535484
BT_RS01260,0,0.0,59.06,0.401,74,-0.010811
BT_RS01265,0,0.03663000243970308,43.84,0.4320000000000001,105,-0.294286
BT_RS01270,0,0.0,52.38,0.457,970,-0.466082
BT_RS01275,0,0.0,45.05,0.455,663,-0.344193
BT_RS01280,0,0.0,53.75,0.475,261,-0.24023000000000005
BT_RS01285,0,0.0,56.87,0.402,184,-0.103804
BT_RS01290,0,0.0,60.11,0.39,89,-0.319101
BT_RS01300,0,0.036792512408287285,49.64,0.393,582,-0.420103
BT_RS01305,0,0.0,51.29,0.379,493,-0.556187
BT_RS01310,0,0.07391480480598174,45.96,0.3720000000000001,486,-0.471605
BT_RS01315,1,0.0,43.53,0.321,1370,-0.303577
BT_RS01320,1,0.0,48.36,0.392,977,-0.299284
BT_RS01325,1,0.0,54.82,0.396,512,-0.325781
BT_RS01330,1,0.03673677811240021,57.9,0.35,264,-0.269697
BT_RS01335,1,0.0,47.68,0.3670000000000001,346,-0.406358
BT_RS01340,1,0.0,50.94,0.401,1056,-0.261837
BT_RS01345,1,0.0,52.73,0.396,503,-0.229423
BT_RS01350,1,0.0,49.89,0.369,240,-0.215
BT_RS01355,1,0.0,48.68,0.403,561,-0.158111
BT_RS01360,1,0.0,56.12,0.411,601,-0.457238
BT_RS01365,1,0.0,51.61,0.417,705,-0.337447
BT_RS01370,1,0.0,56.09,0.406,590,-0.355254
BT_RS01375,1,0.0,43.63,0.332,250,-0.4832
BT_RS01380,1,0.0,54.47,0.453,405,-0.421482
BT_RS01385,0,0.0,52.7,0.393,213,-0.6835680000000001
BT_RS01390,1,0.0,49.28,0.434,431,-0.342923
BT_RS01395,1,0.0,47.31,0.335,483,-0.276812
BT_RS01400,1,0.07325798562759174,47.94,0.426,472,-0.079025
BT_RS01405,1,0.0,61.0,0.4370000000000001,148,-0.014865
BT_RS01410,1,0.22053696987230206,49.21,0.409,141,-0.326241
BT_RS01415,1,0.0,51.95,0.469,507,-0.499408
BT_RS01420,0,0.0,54.73,0.382,896,-0.772879
BT_RS01425,1,0.0,49.14,0.43,779,-0.402439
BT_RS01430,1,0.0,49.38,0.411,321,-0.5
BT_RS01435,1,0.03689162293420697,48.48,0.422,249,-0.131325
BT_RS01440,1,0.0,47.01,0.424,410,-0.19561
BT_RS01445,1,0.0,41.64,0.396,476,-0.444118
BT_RS01450,1,0.0,57.05,0.434,297,-0.281818
BT_RS01455,1,0.0,50.9,0.416,1101,-0.132243
BT_RS01460,1,0.0,52.89,0.411,498,-0.551606
BT_RS01465,1,0.0,51.52,0.406,353,-0.423229
BT_RS01470,1,0.0,48.18,0.444,1038,0.302119
BT_RS01480,1,0.0,53.04,0.393,233,0.906008
BT_RS01485,0,0.0,52.01,0.45,738,-0.162331
BT_RS01490,1,0.0,46.98,0.455,411,-0.217518
BT_RS01495,1,0.0735956864304886,45.68,0.466,1034,0.330561
BT_RS01500,1,0.07336975544968448,45.48,0.464,457,-0.208972
BT_RS01505,1,0.043366113809076415,37.88,0.462,548,-0.115876
BT_RS01510,1,0.0,47.85,0.419,297,-0.526263
BT_RS01515,1,0.0,48.95,0.434,447,0.03736
BT_RS01520,1,0.07296064057354171,50.25,0.42,239,-0.166946
BT_RS01525,1,0.4033082155832316,49.38,0.455,456,-0.124561
BT_RS01530,1,0.1095266836928253,51.49,0.455,678,-0.337611
BT_RS01535,1,0.07339248781567044,55.84,0.444,171,-0.463743
BT_RS01540,0,0.036599975407383134,54.96,0.436,280,-0.176071
BT_RS01545,1,0.0,48.49,0.455,447,-1.115213
BT_RS01550,1,0.0,39.11,0.354,534,-0.39382
BT_RS01555,1,0.0,45.23,0.422,1062,-0.371186
BT_RS01565,0,0.0,49.01,0.457,267,-0.311985
BT_RS01570,0,0.0,61.0,0.447,156,-0.236538
BT_RS01575,0,0.0,53.37,0.481,328,-0.271646
BT_RS01580,0,0.0,58.06,0.498,300,-0.402333
BT_RS01585,0,0.0,52.36,0.459,148,-0.116216
BT_RS01590,0,0.0,52.65,0.4920000000000001,153,-0.105882
BT_RS01595,0,0.0,48.03,0.503,173,-0.715029
BT_RS01600,0,0.0,54.91,0.44,279,-0.188172
BT_RS01605,0,0.08099128243012836,51.39,0.4270000000000001,680,-0.5067649999999999
BT_RS01610,0,0.07996351204725284,54.7,0.448,180,-0.076666
BT_RS01615,0,0.043366113809076415,48.76,0.476,254,-0.240157
BT_RS24310,0,0.043366113809076415,47.22,0.374,58,1.015517
BT_RS01625,0,0.043366113809076415,39.39,0.444,75,0.214667
BT_RS01630,0,0.0,48.61,0.419,93,-0.8064520000000001
BT_RS01635,1,0.0,50.04,0.475,517,-0.404836
BT_RS01640,1,0.0,50.98,0.463,480,-0.568958
BT_RS01645,1,0.0,51.92,0.435,160,1.198125
BT_RS01650,1,0.0,54.88,0.502,616,-0.334903
BT_RS01655,1,0.0,53.39,0.493,748,-0.4191180000000001
BT_RS01660,1,0.0,50.32,0.476,602,-0.189535
BT_RS01665,1,0.0,51.34,0.461,523,0.895985
BT_RS01670,0,0.0,58.55,0.44,257,-0.287159
BT_RS01675,0,0.3316241091996092,57.03,0.444,338,0.133432
BT_RS01680,1,0.0,39.36,0.32,281,-0.266548
BT_RS01685,1,0.0,45.67,0.342,236,-0.094068
BT_RS01690,0,0.18263142439678973,49.57,0.486,144,-0.214583
BT_RS01695,0,0.5152359076234844,41.13,0.475,669,-0.155904
BT_RS01700,0,0.0,51.81,0.446,514,-0.387354
BT_RS01705,0,0.03684334629747342,52.77,0.466,802,-0.497756
BT_RS01710,0,0.0,51.32,0.475,531,-0.060828
BT_RS01715,0,0.0,42.75,0.461,509,-0.224951
BT_RS01720,0,0.0,48.28,0.342,120,-0.53
BT_RS01725,0,0.0,52.59,0.476,227,-0.149339
BT_RS01730,0,0.03691766314735717,53.43,0.476,225,-0.359556
BT_RS01735,0,0.0,45.73,0.482,564,0.719326
BT_RS01740,0,0.0,46.88,0.479,379,-0.348285
BT_RS01745,0,0.0,57.44,0.454,309,-0.235922
BT_RS01750,0,0.0,37.66,0.417,120,-0.695
BT_RS01755,0,0.0,49.81,0.503,641,-0.50234
BT_RS01760,0,0.0,46.99,0.511,601,-0.5891850000000001
BT_RS01765,0,0.0,47.65,0.491,1049,-0.500953
BT_RS01770,0,0.0,46.91,0.499,591,-0.5732659999999999
BT_RS01775,0,0.0,46.28,0.465,1027,-0.517721
BT_RS01780,0,0.0,56.12,0.456,759,-0.309091
BT_RS01785,0,0.036245517300608536,54.99,0.436,1420,-0.379789
BT_RS01790,1,0.03691766314735717,51.57,0.463,513,-0.4697850000000001
BT_RS01795,1,0.036660587389415314,45.04,0.474,660,-0.49197
BT_RS01800,1,0.0,52.46,0.455,321,-0.361682
BT_RS01805,0,0.11019042926064994,38.34,0.447,384,-0.329948
BT_RS01810,0,0.0,39.15,0.45,436,0.987844
BT_RS01815,0,0.036599975407383134,47.29,0.463,365,-0.36274
BT_RS01820,1,0.03665116395251368,46.82,0.441,323,-0.390712
BT_RS01825,1,0.03671512327293317,49.66,0.386,516,-0.360078
BT_RS01835,1,0.0,54.52,0.451,192,-0.013021
BT_RS01840,1,0.0,57.58,0.381,119,-0.353781
BT_RS01845,1,0.0,49.97,0.4370000000000001,641,0.051014
BT_RS01850,1,0.0,43.7,0.406,438,-0.200457
BT_RS01855,1,0.0,52.02,0.399,357,-0.276751
BT_RS01860,1,0.0,42.66,0.428,349,-0.204298
BT_RS01865,1,0.0,51.68,0.415,401,-0.279302
BT_RS01870,1,0.0,48.49,0.442,397,-0.155164
BT_RS01875,1,0.0,48.34,0.336,377,-0.172414
BT_RS01880,1,0.0,45.36,0.324,386,-0.239378
BT_RS01885,1,0.0,47.98,0.359,338,-0.571893
BT_RS01890,1,0.0,48.7,0.317,438,0.937671
BT_RS01895,1,0.0,45.43,0.381,202,-0.286634
BT_RS01900,1,0.03663000243970308,53.55,0.3720000000000001,181,0.105525
BT_RS01905,1,0.07373354545017728,42.35,0.308,454,0.902203
BT_RS01910,1,0.03663000243970308,50.32,0.34600000000000003,383,-0.292428
BT_RS01915,1,0.0,55.68,0.404,368,-0.116033
BT_RS01920,1,0.1471166125235258,61.0,0.423,148,0.155405
BT_RS01925,1,0.03696376540787597,48.44,0.397,364,-0.318407
BT_RS01930,1,0.07369353303165015,51.25,0.375,329,0.924316
BT_RS01935,1,0.0,47.49,0.387,148,-0.517568
BT_RS01940,1,0.0,50.19,0.399,264,0.076515
BT_RS01950,1,0.0,52.15,0.39,77,-0.47013
BT_RS01955,0,0.0,60.97,0.478,147,-0.45102
BT_RS01960,0,0.0,52.14,0.404,33,0.845454
BT_RS01965,0,0.0,47.03,0.501,165,-0.550303
BT_RS01970,0,0.0,54.08,0.486,775,-0.366194
BT_RS01975,1,0.0,52.04,0.448,119,0.076471
BT_RS01980,0,0.0,54.25,0.455,85,-0.301176
BT_RS01985,0,0.0,56.38,0.378,119,1.097479
BT_RS01990,0,0.0,45.62,0.411,69,-0.011594
BT_RS01995,1,0.0,45.57,0.499,256,0.001172
BT_RS02000,1,0.03762516862105196,40.13,0.474,164,-0.073781
BT_RS02005,1,0.11017542087237353,56.98,0.468,274,-0.266059
BT_RS02010,1,0.03674505344065688,43.37,0.477,517,0.700774
BT_RS02015,1,0.0,42.21,0.471,201,-0.262687
BT_RS02020,1,0.11030433188157476,40.15,0.493,302,-0.580795
BT_RS02025,1,0.07353455183927345,46.05,0.476,485,-0.226804
BT_RS02030,1,0.07356882709987086,47.53,0.4320000000000001,368,-0.5054350000000001
BT_RS02035,1,0.0,51.65,0.47,322,-0.352174
BT_RS02040,1,0.036906440856032924,39.88,0.443,381,-0.323884
BT_RS02045,1,0.3743966766360223,55.51,0.43,138,-0.25217399999999995
BT_RS02050,1,0.6980777553434382,52.03,0.446,184,-0.282609
BT_RS02055,1,0.0,45.68,0.47,683,-0.5120060000000001
BT_RS02060,1,0.9258870510764324,43.4,0.459,646,-0.502941
BT_RS02065,1,0.926213060598838,51.92,0.423,185,-0.759459
BT_RS02070,1,0.7423423610531288,43.32,0.364,65,-0.929231
BT_RS02075,1,0.8161562147374954,43.2,0.397,116,-0.52069
BT_RS02080,1,0.0,52.31,0.457,256,-0.260156
BT_RS02085,0,0.0,58.27,0.421,190,0.121579
BT_RS02090,0,0.0,50.66,0.475,435,-0.397241
BT_RS02095,0,0.0,52.05,0.462,194,0.030928
BT_RS02100,0,0.03635814142628816,49.19,0.484,530,-0.250566
BT_RS02105,0,0.07344074453564986,54.69,0.462,345,-0.450725
BT_RS02110,0,0.0,51.89,0.451,292,-0.455137
BT_RS02120,0,0.0,54.33,0.411,402,-0.101741
BT_RS02125,1,0.0,49.94,0.428,626,-0.244089
BT_RS02130,1,0.0,48.18,0.402,366,-0.4959020000000001
BT_RS02135,1,0.0,57.7,0.442,468,0.841667
BT_RS02140,1,0.0,56.95,0.423,396,-0.361364
BT_RS02145,1,0.0,47.11,0.373,730,-0.542329
BT_RS02150,1,0.0,50.24,0.406,1039,-0.377767
BT_RS02155,1,0.0,52.5,0.421,627,-0.487241
BT_RS02160,1,0.0,53.2,0.39,462,-0.28355
BT_RS02165,1,0.0,49.09,0.401,591,-0.450931
BT_RS02170,1,0.0,43.78,0.393,50,-0.086
BT_RS02175,1,0.0,44.66,0.359,105,-0.242857
BT_RS02180,1,0.0,49.05,0.377,418,-0.331579
BT_RS02185,1,0.0,52.6,0.396,366,-0.334699
BT_RS02190,0,0.03665116395251368,53.18,0.433,469,0.741791
BT_RS02195,0,0.0,54.16,0.445,884,-0.448643
BT_RS02200,0,0.0,50.48,0.414,477,-0.456394
BT_RS02205,0,0.0,51.45,0.428,467,-0.368737
BT_RS02210,0,0.0,53.55,0.409,565,-0.10531
BT_RS02215,0,0.0,50.71,0.433,553,-0.6106689999999999
BT_RS02220,0,0.0,47.42,0.414,1074,-0.411453
BT_RS02225,0,0.0,55.34,0.453,387,-0.427907
BT_RS02235,1,0.0,50.92,0.444,544,-0.280515
BT_RS02240,1,0.0,47.65,0.433,670,-0.36403
BT_RS02245,1,0.0,49.69,0.447,691,-0.383647
BT_RS02250,1,0.03659739823817643,50.91,0.429,864,-0.386111
BT_RS02255,1,0.0,46.07,0.426,774,-0.361499
BT_RS02260,1,0.0,44.03,0.413,691,-0.282055
BT_RS02265,1,0.0,46.63,0.426,839,-0.477473
