,strand_lead,geptop,Nc,GC,L_aa,Gravy
MG_RS00525,1,0.0,42.96,0.318,394,-0.420051
MG_RS00530,1,0.0,40.15,0.329,648,-0.461265
MG_RS00535,1,0.11082047325251873,40.9,0.322,239,-0.130962
MG_RS00540,1,0.14828063496237445,40.59,0.314,475,0.6677890000000001
MG_RS00545,1,0.7777240657860732,39.14,0.322,475,-0.10400000000000001
MG_RS00550,1,0.7405890352558343,43.21,0.317,477,-0.284906
MG_RS00555,1,0.0,45.52,0.339,221,-0.319457
MG_RS00560,1,0.40759664319188815,39.83,0.33,315,0.057142999999999985
MG_RS00565,1,0.11143681018465093,41.2,0.277,277,-0.222022
MG_RS00570,1,0.14848395853306087,40.57,0.329,77,1.253247
MG_RS00575,1,0.03722843428051992,44.32,0.333,722,-0.241413
MG_RS00580,1,0.2972761060789001,40.11,0.31,199,0.285427
MG_RS00585,0,0.7039751690566133,37.33,0.321,191,-0.413613
MG_RS00590,1,0.9631917026212159,43.03,0.312,189,-0.514286
MG_RS00595,1,0.22250885653757987,36.73,0.293,258,-0.189535
MG_RS00600,1,0.14850058942389635,43.27,0.325,384,-0.107031
MG_RS00605,1,0.25969770243678586,39.17,0.293,275,-0.159637
MG_RS00610,1,0.4085277930190169,39.85,0.314,429,-0.204196
MG_RS00615,1,0.4440538209882534,39.06,0.313,209,0.07607699999999999
MG_RS00620,1,0.3341134272133482,44.53,0.33,454,-0.177093
MG_RS00625,1,0.8893099312850796,41.52,0.307,217,0.851152
MG_RS00630,1,0.03707873465528744,42.24,0.34600000000000003,157,0.228025
MG_RS00635,1,0.0737221516914516,40.96,0.3,250,-0.262
MG_RS00640,1,0.18484102616873985,45.54,0.308,212,-0.386792
MG_RS00645,1,0.07409352503934982,39.45,0.305,338,0.048225
MG_RS00650,1,0.0,41.35,0.322,562,-0.058363
MG_RS00655,1,0.0,40.74,0.327,487,0.539014
MG_RS00660,1,0.0,41.88,0.353,304,0.957895
MG_RS00665,1,0.5924607997230156,43.49,0.334,706,-0.644476
MG_RS00670,1,0.11112886402797847,45.57,0.289,470,-0.050426
MG_RS00675,1,0.25987441404743183,36.2,0.337,100,-0.023
MG_RS00680,1,0.03715818445713899,38.65,0.29600000000000004,284,-0.194718
MG_RS00685,0,0.8519036752452424,40.99,0.306,347,-0.25879
MG_RS00690,1,0.07430716893580737,38.68,0.317,145,-0.457241
MG_RS00695,1,0.703542370446314,42.27,0.337,259,-0.078378
MG_RS00700,1,0.0,43.93,0.282,116,-0.112931
MG_RS00705,1,0.07429993537152872,43.0,0.301,483,-0.268323
MG_RS00715,1,0.03721448033209061,36.84,0.294,101,0.022772
MG_RS00720,0,0.07449614027258386,43.03,0.322,141,-0.230496
MG_RS00725,0,0.0,43.76,0.294,260,0.445385
MG_RS00730,1,0.11148175680279104,38.26,0.33,100,-0.26
MG_RS00735,0,0.0,42.71,0.314,279,0.923656
MG_RS00740,1,0.8153805253632299,42.78,0.327,488,-0.294057
MG_RS00745,1,0.14766710082421153,41.04,0.309,387,-0.185013
MG_RS00750,1,0.11116396450364732,40.36,0.335,598,-0.157525
MG_RS00755,1,0.2602326596514847,45.05,0.343,568,-0.119719
MG_RS00760,1,0.03722068683364912,51.81,0.458,136,-0.788235
MG_RS00765,1,0.0742666459048928,50.42,0.376,165,-0.6793939999999999
MG_RS00770,1,0.0,51.57,0.413,440,-0.579546
MG_RS00795,1,0.07429321498737806,49.25,0.391,121,-0.56281
MG_RS00800,1,0.03681653790170713,44.47,0.332,1103,-0.388395
MG_RS00805,1,0.7410404597095889,45.06,0.326,529,-0.333837
MG_RS00810,1,0.14787258025892042,38.19,0.304,90,-0.257778
MG_RS00815,1,0.8885837119263105,39.16,0.349,619,-0.139742
MG_RS00820,1,0.14869405824882084,51.13,0.327,112,-0.058036
MG_RS00825,1,0.0,40.04,0.321,275,0.022182
MG_RS00830,1,0.8512197479368047,38.87,0.306,269,-0.166171
MG_RS00835,1,0.037417405617296416,44.02,0.317,419,0.203103
MG_RS00840,1,0.0369931610161698,44.25,0.322,373,0.749062
MG_RS00845,1,0.03721448033209061,46.01,0.299,406,-0.587438
MG_RS00850,1,0.07377182826721695,46.48,0.335,280,-0.849643
MG_RS00855,1,0.03698769646016445,39.94,0.3,152,0.784868
MG_RS00860,1,0.7779744325663629,52.46,0.365,106,-0.181132
MG_RS00865,1,0.9998888982559648,49.41,0.389,256,-0.424609
MG_RS00870,1,0.9998591714634982,40.99,0.368,211,-0.282464
MG_RS00875,1,0.6670463166434313,39.81,0.349,106,-0.204717
MG_RS00880,1,0.9257357258408399,43.73,0.405,285,-0.656842
MG_RS00885,1,0.7038150751380157,37.93,0.364,87,-0.681609
MG_RS00890,1,0.7779355894123506,49.4,0.366,144,-0.538194
MG_RS00895,1,0.9998326023810132,47.71,0.391,266,-0.318797
MG_RS00900,1,0.8887378689353704,48.13,0.414,136,-0.509559
MG_RS00905,1,0.6297491231371191,36.38,0.327,198,-1.040909
MG_RS00910,1,0.7780628233689346,48.55,0.373,84,-0.653571
MG_RS00915,1,0.7782641747638488,43.63,0.388,122,-0.091803
MG_RS00920,1,0.852260021588058,45.15,0.358,108,-0.8212959999999999
MG_RS00925,1,0.9630426335617912,48.41,0.3670000000000001,179,-0.132402
MG_RS00930,1,0.8153431620074005,50.81,0.428,60,-0.253333
MG_RS00935,1,0.8517548078531891,48.83,0.34,141,0.110638
MG_RS00940,1,0.9998888982559648,46.22,0.35,183,-0.319672
MG_RS00945,1,0.8518708504561177,45.44,0.359,115,-0.34086900000000003
MG_RS00950,1,0.9998591714634982,48.98,0.39,211,-0.432701
MG_RS00955,1,0.8520579410159156,48.82,0.38,150,-0.539333
MG_RS00960,1,0.963029655974782,47.99,0.396,475,0.630526
MG_RS00965,1,0.7780672185532641,36.69,0.341,214,-0.037383
MG_RS00970,1,0.6673582022574576,43.26,0.358,248,-0.021774
MG_RS00975,1,0.7784345655106214,47.58,0.376,70,-0.402857
MG_RS02805,1,0.4450207602038137,,0.387,37,-0.754054
MG_RS00980,1,0.8888664778251191,44.01,0.396,123,-0.634959
MG_RS00985,1,0.8519479001161484,56.69,0.447,120,-0.415
MG_RS00990,1,0.9998888982559648,45.44,0.379,327,-0.095413
MG_RS00995,1,0.7781858577474385,42.69,0.363,122,-0.496721
MG_RS01000,1,0.11181647399373376,42.69,0.35700000000000004,273,-0.075824
MG_RS01005,1,0.11181647399373376,49.06,0.371,304,-0.105921
MG_RS01010,1,0.11181647399373376,45.91,0.35600000000000004,418,0.554067
MG_RS01015,1,0.07398434844503192,46.27,0.348,243,0.058025
MG_RS01020,1,0.07422645379484981,45.25,0.322,604,-0.402649
MG_RS01025,1,0.03718791124960536,45.98,0.304,316,-0.449367
MG_RS01030,1,0.037038842190180485,43.7,0.327,699,-0.408441
MG_RS01035,1,0.036893587561738016,51.47,0.396,165,-0.772727
MG_RS01050,1,0.037417405617296416,48.15,0.366,247,-0.210121
MG_RS01055,1,0.037417405617296416,41.95,0.338,582,-0.308763
MG_RS01060,1,0.037417405617296416,49.12,0.377,326,0.669632
MG_RS01065,1,0.037417405617296416,51.12,0.363,310,0.5964520000000001
MG_RS02880,1,0.0,47.32,0.359,52,1.526923
MG_RS01070,1,0.11129325025943536,45.92,0.336,317,-0.16056800000000002
MG_RS01075,1,0.03707873465528744,47.33,0.4,1428,-0.484874
MG_RS01080,1,0.0,46.88,0.408,1044,-0.372414
MG_RS02885,1,0.07374485320763828,,0.327,54,-1.396296
MG_RS01085,1,0.0,45.19,0.453,134,-0.8656719999999999
MG_RS01090,1,0.0,49.15,0.414,161,-0.8807450000000001
MG_RS01095,1,0.0,56.08,0.414,243,-0.586831
MG_RS01100,1,0.9631681175442884,43.65,0.331,339,-0.269322
MG_RS01105,1,0.9258050829197252,44.91,0.324,801,-0.13408299999999998
MG_RS01110,1,0.9264888062141654,50.58,0.35200000000000004,181,-0.437569
MG_RS01115,1,0.7042880101732096,39.84,0.407,59,-0.8898299999999999
MG_RS01120,1,0.7781830298191542,53.08,0.35200000000000004,124,-0.640323
MG_RS01125,0,0.1859340508392017,46.13,0.32299999999999995,235,-0.22765900000000006
MG_RS02890,1,0.0,42.71,0.39,599,-0.679633
MG_RS01135,1,0.5186398019094733,50.44,0.355,216,-0.481019
MG_RS01140,1,0.0,44.24,0.363,122,-0.67623
MG_RS01150,1,0.22332704586174024,45.94,0.366,632,-0.330063
MG_RS01155,1,0.11174570353999856,44.17,0.337,779,-0.194352
MG_RS01160,0,0.07462856274412838,49.05,0.34600000000000003,342,-0.186842
MG_RS01165,1,0.03681653790170713,41.03,0.328,596,-0.333054
MG_RS01170,1,0.037417405617296416,41.2,0.35700000000000004,166,-0.371687
MG_RS01175,0,0.4814601853837254,42.37,0.337,196,-0.054082000000000005
MG_RS01180,0,0.2225518500393851,46.07,0.344,308,-0.122078
MG_RS01185,0,0.4438917751248292,42.27,0.298,180,0.611667
MG_RS01190,1,0.0,40.85,0.35200000000000004,215,-0.744186
MG_RS01195,1,0.0,43.8,0.392,62,-1.137097
MG_RS01200,1,0.11155703219829588,40.94,0.336,146,-0.94589
MG_RS01205,1,0.4451974847826772,38.98,0.33,112,0.025
MG_RS01210,1,0.4817546921712455,44.39,0.322,267,0.099626
MG_RS01215,1,0.07455915653168617,47.82,0.321,469,-0.269723
MG_RS01220,1,0.11155231754785597,49.73,0.353,207,-0.111594
MG_RS01225,1,0.2604057805170276,41.52,0.364,322,-0.004037
MG_RS01230,1,0.3340722462953595,43.11,0.363,505,-0.17505
MG_RS01275,1,0.0,44.81,0.341,372,-1.477957
MG_RS01280,1,0.0,44.17,0.342,1803,-1.165946
MG_RS01285,1,0.0,45.61,0.358,345,-0.5982609999999999
MG_RS01290,1,0.03686933500414887,40.32,0.34,148,-0.886487
MG_RS01295,0,0.0,38.75,0.344,92,-0.282609
MG_RS01305,1,0.11147645932074952,41.91,0.35200000000000004,141,-0.33617
MG_RS01310,1,0.4440656982159985,48.85,0.334,309,-0.226213
MG_RS01315,1,0.037417405617296416,39.95,0.311,411,-0.23674
MG_RS01320,1,0.9632657279008134,45.15,0.333,368,-0.270924
MG_RS01325,1,0.03687240359308242,40.03,0.335,487,0.602875
MG_RS01330,1,0.0,44.73,0.324,490,0.770612
MG_RS02895,0,0.0,38.1,0.426,54,0.183333
MG_RS01340,1,0.7769430016975505,43.71,0.332,282,-0.325886
MG_RS01345,1,0.7777354374455759,43.65,0.302,158,-0.392405
MG_RS01350,1,0.5182226780017782,47.3,0.374,337,-0.306825
MG_RS01355,1,0.14885758381420175,50.48,0.344,153,-0.22549
MG_RS01360,1,0.5918876477776509,46.65,0.354,720,-0.283611
MG_RS01365,1,0.7039367314503463,39.39,0.37,100,-0.29
MG_RS01370,1,0.11120929175685418,42.24,0.354,99,0.405051
MG_RS01375,1,0.7040407359342469,57.99,0.407,104,-0.578846
MG_RS01380,1,0.07432301940704089,44.96,0.362,290,-0.082414
MG_RS01385,1,0.111348528402355,54.64,0.35200000000000004,140,-0.321429
MG_RS01390,1,0.0,43.91,0.319,294,-0.234694
MG_RS01395,1,0.03690561378974448,43.59,0.321,443,-0.3693
MG_RS01400,1,0.18531361117946352,46.22,0.3670000000000001,793,-0.383859
MG_RS01405,0,0.7406689447609761,44.04,0.314,347,-0.186743
MG_RS01410,1,0.03686621447747247,42.57,0.28300000000000003,615,-0.20504
MG_RS01415,1,0.0,42.53,0.282,622,-0.221543
MG_RS01420,1,0.03722843428051992,45.17,0.284,224,0.632143
MG_RS01425,1,0.3706324640615506,43.88,0.289,698,-0.308023
MG_RS01430,1,0.14796974609205826,39.88,0.261,165,-0.227878
MG_RS01435,1,0.037417405617296416,38.68,0.318,280,-0.011429
MG_RS01440,0,0.5188671941506288,41.71,0.302,232,0.93319
MG_RS01445,0,0.11132195931986977,42.61,0.275,218,-0.111009
MG_RS01450,0,0.9259482253251716,43.84,0.345,494,-0.793117
MG_RS01455,0,0.740904253231728,41.15,0.29600000000000004,603,-0.386567
MG_RS01460,0,0.2226075106028999,42.11,0.324,441,-0.309977
MG_RS01465,0,0.07403101823379775,42.47,0.312,238,-0.047479
MG_RS01470,0,0.8885233859048747,40.73,0.31,429,-0.234033
MG_RS01475,0,0.9258578800221672,40.94,0.303,656,-0.255335
MG_RS01500,1,0.07408637102528512,44.15,0.294,254,0.109055
MG_RS01505,1,0.40851714025438624,45.28,0.371,97,-0.7
MG_RS01510,1,0.8892385631619544,41.09,0.34700000000000003,358,-0.453072
MG_RS01515,1,0.2222543184418855,42.18,0.285,451,-0.190687
MG_RS01520,1,0.037417405617296416,38.9,0.319,763,-0.552425
MG_RS01525,1,0.0,44.66,0.424,136,-0.861765
MG_RS01530,1,0.03707873465528744,53.81,0.401,168,-0.736905
MG_RS01535,1,0.0,47.65,0.42,332,-0.716566
MG_RS01545,1,0.03707873465528744,30.12,0.303,76,-1.301316
MG_RS01550,1,0.9255622280950552,41.11,0.293,868,-0.112212
MG_RS01555,1,0.3339901098162302,45.54,0.306,290,-0.13069
MG_RS01560,1,0.037417405617296416,37.88,0.28800000000000003,284,-0.380986
MG_RS01565,1,0.03683923941789378,42.43,0.315,286,-0.236364
MG_RS01570,1,0.481338583683434,46.34,0.306,196,-0.245918
MG_RS01575,0,0.0,35.3,0.29600000000000004,278,-0.094245
MG_RS01580,0,0.9256803889877768,42.83,0.326,782,-0.301662
MG_RS01585,0,0.0,47.61,0.33,114,1.043859
MG_RS01590,0,0.11119765786668223,49.26,0.317,225,-0.07200000000000001
MG_RS01595,0,0.0,50.97,0.331,340,-0.8335299999999999
MG_RS01600,0,0.0,30.68,0.284,128,-0.173438
MG_RS01605,0,0.03722068683364912,45.09,0.33,333,-0.272072
MG_RS01610,0,0.3331509497312816,38.72,0.355,456,0.028289
MG_RS01615,0,0.3328563030669154,41.99,0.359,384,0.019792
MG_RS01620,0,0.0737221516914516,46.81,0.396,325,0.008923
MG_RS01625,0,0.259678565688752,44.0,0.377,355,-0.425916
MG_RS01630,0,0.037417405617296416,41.85,0.354,477,0.008176000000000001
MG_RS01635,0,0.14869316691990336,53.83,0.35200000000000004,192,0.151042
MG_RS01640,0,0.03683923941789378,44.52,0.339,964,0.171473
MG_RS01645,1,0.2964442077977584,45.79,0.314,716,-0.36243
MG_RS01650,0,0.11114319944161404,41.7,0.298,218,-0.044495
MG_RS01655,0,0.0,44.35,0.319,265,-0.191321
MG_RS01660,0,0.07411677091657644,40.79,0.349,555,-0.472432
MG_RS01690,0,0.11180402435495533,44.11,0.364,161,-0.5322979999999999
MG_RS01695,1,0.3331739099562976,38.25,0.319,479,-0.296451
MG_RS01700,1,0.0,48.43,0.297,130,-0.587692
MG_RS01705,1,0.03689845977567978,43.9,0.322,343,-0.462099
MG_RS01710,1,0.11136393691922987,35.66,0.28,194,-0.62268
MG_RS02830,1,0.4818701811894216,32.57,0.262,84,-0.126191
MG_RS01720,1,0.07404497218222705,42.53,0.456,133,-0.687218
MG_RS01725,1,0.03722843428051992,53.79,0.392,175,-0.664
MG_RS01730,1,0.0,50.37,0.415,454,-0.60859
MG_RS01745,1,0.07463809245094555,36.85,0.279,363,-0.320937
MG_RS01750,1,0.037417405617296416,34.09,0.265,243,-0.066255
MG_RS01755,1,0.03722068683364912,40.01,0.26,536,0.7229479999999999
MG_RS01760,0,0.25979140100694165,42.48,0.266,138,-0.139855
MG_RS01765,0,0.851956213337165,38.44,0.281,891,-0.426038
MG_RS01770,0,0.0,37.77,0.277,242,-0.278099
MG_RS01775,0,0.03707873465528744,40.22,0.32,463,0.679265
MG_RS01780,0,0.7778614047821202,34.42,0.282,362,-0.20442
MG_RS01785,0,0.037417405617296416,41.57,0.284,129,-0.195349
MG_RS01790,0,0.9630674301500958,41.55,0.305,345,-0.068985
MG_RS01795,0,0.18519935490459724,42.21,0.324,980,-0.356735
MG_RS01800,0,0.1487813425365263,38.23,0.34700000000000003,318,-0.01478
MG_RS01805,0,0.5931480173787592,42.22,0.337,410,0.000976
MG_RS01810,0,0.6670377554336028,43.9,0.3670000000000001,337,-0.047774
MG_RS01815,0,0.03690561378974448,40.49,0.278,312,0.668269
MG_RS01820,0,0.0,43.16,0.292,357,-0.091316
MG_RS01825,0,0.0,46.56,0.314,270,-0.012222
MG_RS01830,0,0.6663922353657236,38.56,0.37,594,-0.388721
MG_RS01835,0,0.037417405617296416,46.08,0.312,384,0.658333
MG_RS01840,0,0.07390505666765294,37.24,0.312,1172,-0.511178
MG_RS01845,0,0.0,40.92,0.284,404,-0.268069
MG_RS01850,0,0.03686621447747247,37.96,0.305,1199,-0.647706
MG_RS01855,1,0.0,39.49,0.315,266,-0.190601
MG_RS01860,0,0.962674417923874,41.12,0.332,204,-0.621078
MG_RS01865,0,0.0,36.63,0.32299999999999995,1138,-0.996837
MG_RS01870,0,0.0,39.6,0.295,280,1.099286
MG_RS01875,0,0.0,44.97,0.32,440,-0.026136000000000003
MG_RS01880,0,0.03690561378974448,40.94,0.271,295,-0.020339
MG_RS01885,0,0.0,41.7,0.275,364,0.831868
MG_RS01890,0,0.03686621447747247,37.46,0.342,596,-0.901342
MG_RS01895,0,0.0,42.78,0.397,279,-0.746595
MG_RS01900,0,0.1109429745552112,41.48,0.331,162,-0.230864
MG_RS01905,0,0.0,42.56,0.322,283,0.752297
MG_RS01920,0,0.07429321498737806,41.55,0.353,874,-0.531007
MG_RS01965,0,0.14889853185427984,41.99,0.331,562,0.515659
MG_RS01970,1,0.18611921868792894,42.23,0.332,227,-0.090749
MG_RS01975,0,0.03707873465528744,41.79,0.29100000000000004,250,0.4564
MG_RS01980,0,0.1485271585063816,42.4,0.331,351,-0.141595
MG_RS01985,0,0.2588673563347038,48.66,0.321,53,-0.711321
MG_RS01990,0,0.07435609770033065,42.7,0.305,294,-0.07415
MG_RS01995,0,0.03707873465528744,42.6,0.3,268,-0.232836
MG_RS02000,0,0.11113245440527184,39.56,0.293,755,-1.028477
MG_RS02005,0,0.8522224224879604,42.18,0.319,448,-0.046875
MG_RS02010,0,0.777796755119833,40.18,0.307,215,-0.28465100000000004
MG_RS02015,0,0.0737221516914516,40.81,0.255,209,-0.347847
MG_RS02020,0,0.0,35.78,0.304,239,-0.349372
MG_RS02025,0,0.1115602856680052,37.99,0.306,194,-0.07474199999999999
MG_RS02030,0,0.8888675722109277,39.16,0.285,821,-0.319366
MG_RS02035,0,0.8523023170318784,35.02,0.274,191,-0.137696
MG_RS02040,0,0.037417405617296416,40.12,0.32,73,-0.010959
MG_RS02045,1,0.03718791124960536,42.14,0.25,337,-0.216024
MG_RS02050,1,0.5558779401691867,40.16,0.268,406,-0.179064
MG_RS02055,1,0.18588111585155592,30.75,0.232,138,-0.199276
MG_RS02060,0,0.0,36.13,0.294,1256,-0.596497
MG_RS02065,0,0.18497679912621173,37.81,0.302,340,-0.125588
MG_RS02070,1,0.0,55.17,0.415,446,-0.597982
MG_RS02080,1,0.03707873465528744,56.59,0.4320000000000001,158,-0.802532
MG_RS02085,0,0.8516850866074043,42.9,0.34700000000000003,1289,-0.219472
MG_RS02090,0,0.8885642184904051,42.42,0.34600000000000003,1388,-0.372118
MG_RS02095,0,0.0,38.75,0.3,168,-0.192262
MG_RS02100,0,0.07435623124648033,36.22,0.25,344,-0.324709
MG_RS02105,0,0.0,42.94,0.278,271,-0.286347
MG_RS02110,0,0.9255956832685868,38.69,0.271,878,-0.35546700000000003
MG_RS02115,1,0.07455915653168617,39.56,0.28800000000000003,163,-0.299387
MG_RS02120,1,0.07385538009188762,38.01,0.258,208,-0.302885
MG_RS02130,0,0.0,38.01,0.35200000000000004,319,-0.554546
MG_RS02140,1,0.11165547006248283,44.26,0.282,386,-0.35544000000000003
MG_RS02145,1,0.03707135724328863,34.02,0.254,306,-0.403268
MG_RS02155,0,0.0,38.62,0.274,219,0.8917809999999999
MG_RS02160,1,0.6291224821971682,37.12,0.284,182,-0.329121
MG_RS02165,1,0.03722843428051992,49.38,0.293,165,-0.33757600000000004
MG_RS02170,0,0.14859017476548392,40.04,0.324,108,-0.516667
MG_RS02175,1,0.0,32.19,0.268,137,-0.264234
MG_RS02180,0,0.03707873465528744,40.53,0.311,712,-0.397472
MG_RS02185,0,0.14884818949060638,39.41,0.274,274,-0.10219
MG_RS02190,0,0.037417405617296416,38.98,0.29600000000000004,392,-0.190051
MG_RS02195,1,0.037086065001270034,44.36,0.251,69,1.328985
MG_RS02200,1,0.03722843428051992,42.49,0.305,140,-0.415
MG_RS02205,1,0.2222589271309611,43.93,0.271,204,-0.28039200000000003
MG_RS02210,1,0.2965714028150616,39.94,0.292,307,-0.14820899999999998
MG_RS02215,0,0.0,35.14,0.254,408,-0.13063699999999998
