,strand_lead,geptop,Nc,GC,L_aa,Gravy
BRESU_RS00415,0,0.0,33.43,0.6809999999999999,510,-0.507843
BRESU_RS00420,0,0.0,33.43,0.6579999999999999,73,-0.228767
BRESU_RS00425,0,0.0,35.09,0.684,726,-0.356474
BRESU_RS00430,0,0.0,32.37,0.705,208,-0.417308
BRESU_RS00435,0,0.0,34.19,0.6970000000000001,232,-0.208621
BRESU_RS00445,0,0.0,34.7,0.7070000000000001,402,-0.293035
BRESU_RS00450,0,0.0,35.06,0.6829999999999999,238,-0.201261
BRESU_RS00455,0,0.0,32.86,0.667,85,-1.015294
BRESU_RS16690,0,0.0,41.71,0.648,269,-0.009294
BRESU_RS00465,0,0.0,32.16,0.7120000000000001,132,-0.23257600000000006
BRESU_RS00470,0,0.03705120139205805,40.85,0.664,108,-0.16481500000000002
BRESU_RS16695,1,0.0,44.61,0.653,267,-0.400375
BRESU_RS00485,0,0.0,46.68,0.606,154,0.250649
BRESU_RS17240,1,0.0,33.64,0.6990000000000001,83,0.520482
BRESU_RS00490,1,0.0,33.19,0.727,121,-0.291735
BRESU_RS00495,1,0.0,39.59,0.691,81,-0.388889
BRESU_RS16700,1,0.0,33.57,0.6940000000000001,700,-0.290286
BRESU_RS00505,1,0.0,32.93,0.72,63,0.250794
BRESU_RS00510,1,0.0,33.13,0.703,111,-0.572973
BRESU_RS00515,1,0.0,41.77,0.639,203,-0.455665
BRESU_RS00520,1,0.0,32.26,0.736,111,-0.052252
BRESU_RS00525,1,0.0,32.63,0.695,386,-0.5733159999999999
BRESU_RS17245,0,0.0,58.42,0.556,153,-0.188889
BRESU_RS00530,0,0.0,51.56,0.604,165,0.023636
BRESU_RS17045,0,0.07368510927152433,54.4,0.562,264,-0.402652
BRESU_RS00540,0,0.07373442977759367,34.87,0.755,398,0.189196
BRESU_RS00545,0,0.07351435048385425,31.2,0.7170000000000001,158,0.289873
BRESU_RS00550,0,0.03646314909179621,31.61,0.6990000000000001,184,0.092935
BRESU_RS00555,0,0.11024916739097566,30.91,0.722,151,-0.15099300000000002
BRESU_RS00560,0,0.0,30.97,0.7390000000000001,78,-0.033333
BRESU_RS00565,0,0.07482878811503957,32.81,0.706,340,-0.14
BRESU_RS00570,1,0.0,29.85,0.726,237,0.232068
BRESU_RS00575,1,0.0,39.64,0.713,116,-0.009483
BRESU_RS00580,1,0.14655008094846966,33.55,0.731,238,1.12437
BRESU_RS00585,1,0.036683228385535636,34.26,0.695,214,0.13130799999999998
BRESU_RS00590,0,0.0,34.46,0.674,87,-0.203448
BRESU_RS00595,1,0.0,37.16,0.725,178,-0.832584
BRESU_RS00600,1,0.0367290387611472,32.69,0.645,264,0.236742
BRESU_RS00605,1,0.0,29.75,0.7020000000000001,256,-0.273438
BRESU_RS00610,0,0.03704445207298823,34.64,0.725,338,0.107988
BRESU_RS00615,0,0.5925189774984054,27.9,0.632,348,-0.211207
BRESU_RS00620,0,0.0,39.03,0.728,178,-0.543258
BRESU_RS00625,1,0.036148287207993686,34.25,0.6940000000000001,585,0.267521
BRESU_RS00630,0,0.0,33.28,0.691,136,-0.033824
BRESU_RS00635,0,0.0,33.07,0.667,68,0.055882000000000015
BRESU_RS00640,1,0.0,30.29,0.637,259,-0.246718
BRESU_RS00645,1,0.0,28.56,0.6890000000000001,243,-0.046091
BRESU_RS00650,1,0.4466221499889382,28.31,0.672,184,0.011957
BRESU_RS00655,1,0.6679448599001085,25.66,0.67,511,-0.0048920000000000005
BRESU_RS00660,1,0.6667934191477282,29.4,0.6609999999999999,292,-0.080479
BRESU_RS00665,1,0.7044080089919047,25.74,0.6759999999999999,519,-0.058189
BRESU_RS00670,1,0.18688343975258792,29.87,0.723,89,0.304494
BRESU_RS17250,1,0.0,52.8,0.68,51,0.194118
BRESU_RS00675,1,0.03659225654107354,31.91,0.691,81,0.993827
BRESU_RS00680,1,0.03705120139205805,31.79,0.716,189,0.360846
BRESU_RS00685,1,0.0,40.19,0.6629999999999999,86,-0.487209
BRESU_RS00690,0,0.07312558146411947,32.9,0.69,160,-0.4575
BRESU_RS00695,0,0.0,28.94,0.748,399,0.14536300000000002
BRESU_RS00700,0,0.18592785644277854,29.86,0.684,456,-0.144956
BRESU_RS00705,0,0.11207307828468406,32.61,0.7490000000000001,355,-0.238873
BRESU_RS00710,0,0.0,35.28,0.736,154,0.023377
BRESU_RS00715,0,0.10998787159124344,32.19,0.6629999999999999,166,-0.384338
BRESU_RS00720,0,0.6294947308696801,37.98,0.7190000000000001,217,-0.265438
BRESU_RS00725,0,0.0,30.67,0.6890000000000001,60,-1.406667
BRESU_RS00730,0,0.7042082219604386,29.08,0.6990000000000001,350,-0.290286
BRESU_RS00735,0,0.0,28.91,0.7290000000000001,451,0.20997800000000005
BRESU_RS00740,0,0.0,29.7,0.7020000000000001,495,-0.130707
BRESU_RS00745,0,0.03777758672298152,32.07,0.725,92,-0.098913
BRESU_RS00750,0,0.0,32.43,0.6970000000000001,110,0.906364
BRESU_RS00755,0,0.0,42.71,0.639,98,-0.160204
BRESU_RS00760,0,0.3367386406852998,28.62,0.7,309,0.330097
BRESU_RS00765,0,0.3367304070212441,29.24,0.664,254,0.085039
BRESU_RS00770,1,0.07393286650270559,30.21,0.67,114,-0.251754
BRESU_RS00775,0,0.0,29.79,0.7140000000000001,296,-0.09527
BRESU_RS00780,0,0.0,27.96,0.7290000000000001,161,-0.08074500000000001
BRESU_RS00785,1,0.0,29.46,0.703,679,-0.24433
BRESU_RS00790,1,0.0,27.13,0.674,267,-0.12921400000000002
BRESU_RS00795,0,0.0,32.22,0.691,135,0.06888899999999999
BRESU_RS00800,0,0.0,30.04,0.687,340,-0.03
BRESU_RS16705,1,0.0,35.6,0.6829999999999999,120,-0.388333
BRESU_RS00810,0,0.0,33.31,0.675,265,-0.011321
BRESU_RS00815,1,0.0,32.48,0.6759999999999999,70,-0.724286
BRESU_RS00820,1,0.03718692747520889,31.08,0.7120000000000001,205,-0.468293
BRESU_RS00825,1,0.0,34.02,0.716,570,-0.033333
BRESU_RS00830,1,0.0,24.64,0.733,45,0.5488890000000001
BRESU_RS00835,1,0.0,31.55,0.6809999999999999,553,0.713201
BRESU_RS00840,1,0.0,29.77,0.7,484,0.047108
BRESU_RS00845,1,0.0,49.44,0.7120000000000001,73,0.99452
BRESU_RS00850,0,0.0,30.62,0.6809999999999999,158,0.33038
BRESU_RS00855,1,0.0,28.05,0.6970000000000001,372,0.116129
BRESU_RS00860,0,0.0,38.2,0.748,268,-0.476866
BRESU_RS00865,1,0.0,32.44,0.711,157,-0.091083
BRESU_RS00870,1,0.0,30.46,0.687,133,-0.620301
BRESU_RS00875,0,0.11169109579949828,33.65,0.75,384,-0.002083
BRESU_RS00880,1,0.0,31.16,0.7240000000000001,152,0.129605
BRESU_RS00885,1,0.0,33.0,0.715,152,0.381579
BRESU_RS00890,0,0.0,38.47,0.736,150,0.17
BRESU_RS00895,1,0.0,34.23,0.6940000000000001,367,0.738692
BRESU_RS00900,1,0.1124213607324017,40.06,0.665,179,-0.127374
BRESU_RS00905,1,0.11010618220735367,30.35,0.6609999999999999,321,0.163863
BRESU_RS00910,0,0.0,31.01,0.727,276,-0.26558000000000004
BRESU_RS00915,0,0.5569125409642809,28.51,0.6609999999999999,634,-0.267665
BRESU_RS00920,1,0.110467772975116,32.2,0.6809999999999999,250,0.6016
BRESU_RS00925,1,0.0,31.94,0.742,186,0.035483999999999995
BRESU_RS16710,0,0.0,32.5,0.7070000000000001,150,-0.077333
BRESU_RS00935,1,0.0,30.79,0.693,188,0.916489
BRESU_RS00940,1,0.07373442977759367,30.85,0.6559999999999999,276,0.798913
BRESU_RS00945,1,0.0,29.96,0.7070000000000001,283,-0.14205
BRESU_RS00950,0,0.03720382774155837,29.35,0.654,283,-0.31342800000000004
BRESU_RS00955,0,0.630591207226724,27.49,0.648,550,-0.038909
BRESU_RS00960,0,0.70402525642431,30.57,0.631,94,-0.251064
BRESU_RS00965,1,0.0,27.63,0.6990000000000001,135,-1.151111
BRESU_RS00970,0,0.4784379848987649,34.2,0.7090000000000001,535,-0.031028
BRESU_RS00975,1,0.0,28.45,0.722,158,0.3
BRESU_RS00980,0,0.03777758672298152,35.66,0.732,740,0.512162
BRESU_RS00985,0,0.0,36.56,0.6609999999999999,57,0.81579
BRESU_RS00990,0,0.10983339647951801,36.52,0.6859999999999999,137,0.30073
BRESU_RS00995,1,0.0,31.78,0.6940000000000001,147,1.209524
BRESU_RS01000,1,0.0,35.45,0.7559999999999999,276,0.002536
BRESU_RS01005,1,0.03703741720227673,32.04,0.6970000000000001,212,0.8745280000000001
BRESU_RS01010,1,0.0,32.31,0.7,182,-0.565385
BRESU_RS01015,0,0.0370641792355032,31.71,0.653,239,-0.540586
BRESU_RS01020,1,0.03705120139205805,35.08,0.6709999999999999,168,-0.036905
BRESU_RS01025,1,0.036133786763414416,28.9,0.701,300,0.054333000000000006
BRESU_RS01030,1,0.0,30.02,0.6970000000000001,219,0.035160000000000004
BRESU_RS01035,1,0.2249312226596834,29.8,0.677,64,-0.109375
BRESU_RS01040,1,0.0,32.35,0.728,201,-0.162189
BRESU_RS01045,1,0.0,32.74,0.715,301,0.13588
BRESU_RS01050,0,0.6683885431251168,30.79,0.71,209,-0.332058
BRESU_RS01055,0,0.10890145102718972,33.31,0.713,389,0.009769
BRESU_RS01060,1,0.07481500392525825,29.45,0.7070000000000001,242,-0.128512
BRESU_RS01065,1,0.0,31.56,0.747,129,-0.051163
BRESU_RS16715,1,0.0,51.76,0.627,150,0.130667
BRESU_RS01075,0,0.3007619029224459,28.49,0.65,748,-0.225
BRESU_RS01080,0,0.6291614663176462,29.34,0.625,89,-0.723595
BRESU_RS01085,0,0.0735247224994472,34.12,0.685,310,-0.122581
BRESU_RS01090,0,0.2214513133291212,28.99,0.669,147,-0.359864
BRESU_RS01095,0,0.03777758672298152,32.39,0.73,226,-0.00177
BRESU_RS01100,0,0.0,32.22,0.737,165,-0.101212
BRESU_RS01105,0,0.8151769929004196,28.03,0.721,1008,-0.377282
BRESU_RS01110,0,0.18640774371393268,39.22,0.6729999999999999,226,-0.408407
BRESU_RS01115,0,0.8146395195977171,27.91,0.672,580,-0.349138
BRESU_RS01120,0,0.3713280518868444,31.41,0.68,197,-0.383249
BRESU_RS01125,0,0.0,26.75,0.6859999999999999,122,0.926229
BRESU_RS01130,0,0.3716991516044575,30.03,0.727,149,0.05906
BRESU_RS01135,0,0.7064927755938104,32.33,0.721,412,0.240048
BRESU_RS01140,1,0.0,33.48,0.73,174,-0.308621
BRESU_RS01145,0,0.0370641792355032,42.14,0.626,139,-0.484173
BRESU_RS01150,0,0.33732676231089725,32.43,0.728,527,0.405693
BRESU_RS01155,0,0.5921091988512631,27.91,0.7190000000000001,153,-0.068628
BRESU_RS01160,0,0.07410863130849142,31.86,0.703,332,-0.155723
BRESU_RS01165,0,0.07290550217038005,32.26,0.682,466,-0.167811
BRESU_RS01170,0,0.2603102297223508,29.25,0.6809999999999999,159,-0.605031
BRESU_RS01175,0,0.036683228385535636,33.08,0.76,146,0.241096
BRESU_RS01180,0,0.741165269183774,29.66,0.778,225,0.16711099999999998
BRESU_RS01185,1,0.0,26.52,0.742,129,0.16356600000000002
BRESU_RS01190,0,0.0,35.02,0.674,140,0.072143
BRESU_RS01195,0,0.0,33.74,0.7070000000000001,1138,0.130141
BRESU_RS01200,1,0.0,42.56,0.6779999999999999,150,0.12
BRESU_RS01205,1,0.0,39.82,0.655,416,0.08798099999999999
BRESU_RS01210,1,0.0,40.02,0.68,154,-0.082467
BRESU_RS01215,0,0.0,27.27,0.688,324,-0.044445
BRESU_RS01220,1,0.03777758672298152,29.86,0.722,78,-0.296154
BRESU_RS01225,0,0.036148287207993686,30.59,0.67,193,-0.005699
BRESU_RS01230,0,0.036683228385535636,30.04,0.722,396,0.101768
BRESU_RS17255,1,0.0,25.66,0.7979999999999999,66,0.107576
BRESU_RS01240,1,0.0,27.96,0.765,85,-0.7247060000000001
BRESU_RS01245,0,0.0,32.66,0.747,570,-0.19807
BRESU_RS01250,1,0.0,32.09,0.6990000000000001,238,-0.478992
BRESU_RS17260,0,0.0,60.18,0.514,1293,-0.180356
BRESU_RS01260,0,0.3673854397654969,28.2,0.6990000000000001,972,-0.167284
BRESU_RS01265,1,0.0,31.15,0.653,361,-0.096676
BRESU_RS01270,0,0.0,35.03,0.6920000000000001,201,0.128358
BRESU_RS01275,0,0.0,32.84,0.662,146,-0.438356
BRESU_RS01280,1,0.0,31.66,0.65,662,-0.033686
BRESU_RS01285,1,0.0,31.92,0.642,95,-1.196842
BRESU_RS01290,0,0.0,35.57,0.705,569,-0.025483
BRESU_RS01295,1,0.11316743662212995,29.17,0.664,234,-0.388889
BRESU_RS01300,1,0.11185299899094464,36.29,0.6920000000000001,546,-0.151282
BRESU_RS01305,1,0.3323339093228928,35.56,0.736,145,0.353793
BRESU_RS01310,1,0.11275667451951175,31.59,0.684,134,0.293283
BRESU_RS01315,1,0.14643827309072036,27.84,0.682,85,0.082353
BRESU_RS01320,0,0.0,34.0,0.695,321,-0.226168
BRESU_RS01330,1,0.07411538062756125,28.51,0.638,104,1.367308
BRESU_RS01335,1,0.0,34.2,0.6679999999999999,293,0.367235
BRESU_RS01340,1,0.0,36.09,0.7070000000000001,189,0.648148
BRESU_RS01345,1,0.0,31.75,0.679,412,0.6533979999999999
BRESU_RS01350,1,0.9250836659337056,33.14,0.7140000000000001,499,-0.289379
BRESU_RS01355,0,0.4096432685599327,32.88,0.732,209,-0.038756
BRESU_RS01360,0,0.2582073264270652,30.91,0.7,238,-0.238655
BRESU_RS16720,0,0.0,33.5,0.71,352,0.224716
BRESU_RS01370,1,0.111860548500144,28.65,0.664,499,-0.104409
BRESU_RS01375,1,0.0,26.01,0.667,385,-0.097922
BRESU_RS01380,0,0.0,41.27,0.627,102,-0.922549
BRESU_RS01385,0,0.036683228385535636,29.48,0.69,862,-0.276798
BRESU_RS01390,1,0.036683228385535636,30.3,0.745,214,0.940654
BRESU_RS01395,0,0.0,30.75,0.71,768,-0.48138
BRESU_RS01400,1,0.03720382774155837,30.07,0.7020000000000001,539,-0.05974
BRESU_RS01405,0,0.0,31.58,0.74,426,-0.111033
BRESU_RS01410,0,0.0,29.62,0.7390000000000001,221,-0.298643
BRESU_RS01415,1,0.4465734930996482,31.79,0.711,220,0.394091
BRESU_RS01420,1,0.0,30.53,0.754,605,-0.137355
BRESU_RS01425,1,0.0,29.16,0.732,188,-0.067553
BRESU_RS01430,1,0.0,30.08,0.731,302,-0.127152
BRESU_RS01435,1,0.2604158259889053,28.13,0.715,534,0.058427
BRESU_RS01440,1,0.0,32.8,0.7170000000000001,252,-0.032143
BRESU_RS01445,0,0.03705120139205805,33.45,0.7190000000000001,152,0.019079
BRESU_RS01450,0,0.0,31.15,0.7340000000000001,234,0.097009
BRESU_RS01455,0,0.8515458497094514,29.17,0.695,346,-0.093064
BRESU_RS01460,0,0.5953560631425224,30.58,0.7070000000000001,531,0.8052729999999999
BRESU_RS01465,0,0.0,31.06,0.727,890,-0.119888
BRESU_RS01470,0,0.036683228385535636,31.77,0.732,894,0.018904
BRESU_RS01475,1,0.0,30.46,0.711,617,-0.071475
BRESU_RS01480,0,0.0,31.49,0.747,297,0.1367
BRESU_RS01485,1,0.0,33.39,0.6829999999999999,125,-0.9288
BRESU_RS01490,1,0.0,35.75,0.69,131,0.885496
BRESU_RS17055,1,0.0,34.65,0.649,57,1.573684
BRESU_RS01500,0,0.07402114408268914,35.15,0.6970000000000001,285,-0.211579
BRESU_RS01505,0,0.03662093003602112,31.84,0.7070000000000001,312,0.063782
BRESU_RS01510,0,0.0,34.17,0.732,118,0.14491500000000002
BRESU_RS01515,1,0.0,28.01,0.6809999999999999,115,-0.381739
BRESU_RS01520,1,0.0,32.57,0.7170000000000001,152,0.210526
BRESU_RS01525,0,0.22594996537800785,34.31,0.7390000000000001,293,0.06245700000000001
BRESU_RS01530,1,0.0,35.61,0.731,268,-0.199254
BRESU_RS01535,1,0.07336431044219986,31.73,0.6509999999999999,85,-0.130588
BRESU_RS01540,1,0.036133786763414416,33.08,0.721,282,-0.067376
BRESU_RS01545,1,0.0,33.9,0.6920000000000001,143,-0.322378
BRESU_RS01550,1,0.0,31.55,0.726,157,0.125478
BRESU_RS01555,0,0.0,27.83,0.7,69,-0.327536
BRESU_RS01560,0,0.5232390724037475,34.82,0.696,271,-0.038007
BRESU_RS01565,1,0.5222238736663892,30.82,0.698,424,0.10566
BRESU_RS01570,1,0.14550341175033266,31.73,0.7090000000000001,757,-0.166447
BRESU_RS01575,1,0.11286385208224704,30.25,0.736,372,0.073656
BRESU_RS01580,1,0.670132192519105,30.43,0.674,392,0.001531
BRESU_RS01585,0,0.036683228385535636,34.73,0.701,259,0.779922
BRESU_RS01590,0,0.0,35.03,0.7170000000000001,217,-0.047465
BRESU_RS01595,1,0.887191063814036,28.83,0.696,355,-0.425634
BRESU_RS01600,1,0.11225448425161677,33.69,0.693,239,0.7786609999999999
BRESU_RS01605,1,0.0,37.64,0.703,64,0.032812
BRESU_RS01610,1,0.07421761313355571,30.47,0.695,188,0.300532
BRESU_RS01615,1,0.0,29.75,0.764,72,-0.156944
BRESU_RS01620,0,0.0,31.95,0.69,200,-0.3615
BRESU_RS01625,0,0.1107650976608006,30.4,0.716,231,0.677056
BRESU_RS01630,0,0.9619854172006326,30.71,0.6940000000000001,312,-0.08365399999999999
BRESU_RS01635,1,0.5567070330174403,31.0,0.698,681,-0.106021
BRESU_RS01640,1,0.0,29.68,0.711,482,0.059542999999999985
BRESU_RS01645,1,0.03777758672298152,29.32,0.626,74,-0.445946
BRESU_RS01650,0,0.03659225654107354,31.44,0.7140000000000001,293,-0.105461
BRESU_RS01655,0,0.22348502811697124,30.94,0.6940000000000001,173,-0.294219
BRESU_RS01660,1,0.1883450008408948,29.15,0.685,386,-0.07513
BRESU_RS01665,1,0.11142842217017283,29.53,0.6829999999999999,311,-0.067846
BRESU_RS01670,1,0.03720382774155837,31.49,0.677,464,0.053664
BRESU_RS16725,0,0.0,33.69,0.7170000000000001,568,0.17235899999999998
BRESU_RS01680,0,0.03777758672298152,35.78,0.669,152,0.101316
BRESU_RS01685,0,0.0,32.59,0.7120000000000001,334,0.158683
BRESU_RS01690,1,0.07335211494955206,33.9,0.7020000000000001,497,0.025151
BRESU_RS01695,1,0.10984226781494567,32.56,0.7040000000000001,358,-0.094413
BRESU_RS01705,0,0.7768633313548149,29.02,0.6609999999999999,117,-0.5564100000000001
BRESU_RS01710,0,0.7399559699998204,27.27,0.595,65,-0.824615
BRESU_RS01715,0,0.1107859816839076,31.54,0.706,415,0.743133
BRESU_RS01720,1,0.0,32.99,0.7,535,0.082804
BRESU_RS01725,0,0.03732139549778416,35.65,0.685,616,-0.174513
BRESU_RS01730,0,0.9245072364706304,31.44,0.622,173,-0.641618
BRESU_RS01735,0,0.1110723454747472,30.47,0.73,316,0.006329
BRESU_RS01740,1,0.0,31.23,0.7140000000000001,248,-0.12621
BRESU_RS01745,0,0.1112711411936234,31.38,0.679,185,-0.13027
BRESU_RS01750,0,0.0,30.08,0.742,155,-0.142581
BRESU_RS01755,0,0.03720382774155837,30.71,0.701,1624,-0.144643
BRESU_RS01760,0,0.037775260054971865,30.31,0.6729999999999999,276,-0.25217399999999995
BRESU_RS01765,0,0.036683228385535636,32.6,0.6779999999999999,380,0.7144739999999999
BRESU_RS01770,1,0.0,33.94,0.695,509,-0.096857
BRESU_RS01775,0,0.0,34.57,0.674,137,0.11678800000000003
BRESU_RS01780,0,0.036683228385535636,36.19,0.742,372,-0.161022
BRESU_RS01785,0,0.03777758672298152,31.53,0.727,214,-0.151402
BRESU_RS01790,1,0.0,30.45,0.669,165,-0.098788
BRESU_RS01795,0,0.4822341600455946,33.27,0.6829999999999999,247,-0.125101
BRESU_RS01800,0,0.8534888305749729,42.51,0.72,214,0.074299
BRESU_RS01805,0,0.29896846654633136,35.56,0.735,281,0.385053
BRESU_RS01810,0,0.0,32.57,0.71,191,0.062827
BRESU_RS01815,0,0.0,32.45,0.685,289,-0.131142
BRESU_RS01820,1,0.5606526074234524,37.63,0.6809999999999999,345,0.013333
BRESU_RS01825,1,0.5958190228608163,36.47,0.6920000000000001,387,-0.168217
BRESU_RS01830,1,0.26257611134860903,33.82,0.6409999999999999,154,0.592208
BRESU_RS01835,1,0.4854054487381664,28.28,0.665,482,-0.31556
BRESU_RS01840,0,0.0,36.78,0.687,323,0.190712
BRESU_RS01845,1,0.03777758672298152,32.65,0.598,78,-0.323077
BRESU_RS01850,1,0.29300314308453385,38.29,0.715,433,0.013626
BRESU_RS01855,1,0.2922101527980693,34.97,0.695,621,-0.11095
BRESU_RS01860,1,0.03644235307858385,36.83,0.6629999999999999,188,-0.043617
BRESU_RS01865,1,0.33540271947969674,38.15,0.6509999999999999,273,0.011722
BRESU_RS01870,1,0.4111776242481841,32.11,0.7170000000000001,283,-0.231802
BRESU_RS01875,1,0.0,34.12,0.6829999999999999,60,-0.626667
BRESU_RS01880,0,0.11452602152287154,31.69,0.713,350,-0.073143
BRESU_RS01885,0,0.15230360824585312,35.82,0.7090000000000001,166,-0.32108400000000004
BRESU_RS01890,0,0.9259233299147248,31.11,0.677,865,-0.307746
BRESU_RS01895,0,0.0,31.43,0.693,150,0.126
BRESU_RS01900,1,0.0,34.75,0.725,131,-0.294657
BRESU_RS01905,0,0.07691375834670469,33.14,0.747,216,0.296296
BRESU_RS01910,1,0.07314637747733184,32.65,0.716,241,0.062241
BRESU_RS01915,1,0.11452602152287154,34.34,0.6609999999999999,228,-0.352193
BRESU_RS01920,1,0.2612635937647764,33.01,0.728,417,0.111271
BRESU_RS01925,0,0.0,34.04,0.6759999999999999,140,-0.327857
BRESU_RS01930,1,0.6671771979583135,26.91,0.657,633,-0.316271
BRESU_RS01935,1,0.3675926811118854,31.96,0.695,391,-0.519949
BRESU_RS01940,1,0.7071736306009004,31.58,0.71,249,0.095181
BRESU_RS01945,0,0.11041629418505526,31.98,0.703,239,-0.353138
BRESU_RS01950,0,0.0,32.92,0.605,119,-0.115126
