,strand_lead,geptop,Nc,GC,L_aa,Gravy
SAK_RS01125,1,0.0,35.87,0.312,109,-0.050459
SAK_RS01130,1,0.0,40.3,0.297,137,-0.139416
SAK_RS01135,1,0.0,43.72,0.303,99,0.12929300000000002
SAK_RS01140,1,0.0,49.92,0.336,153,-0.233333
SAK_RS01145,1,0.07321347211310883,44.39,0.344,123,-0.233333
SAK_RS01150,1,0.0,47.69,0.343,324,-0.273766
SAK_RS01155,1,0.07285744034175055,37.18,0.369,397,-0.103023
SAK_RS01160,1,0.0,35.17,0.328,68,-0.35735300000000003
SAK_RS10835,1,0.03657599722727927,53.55,0.319,45,0.8111109999999999
SAK_RS01165,1,0.0,48.47,0.28,151,0.960265
SAK_RS01170,1,0.0,43.11,0.311,221,0.918099
SAK_RS01175,0,0.18284067436376292,42.95,0.368,256,0.189453
SAK_RS01180,0,0.03676075112735767,42.18,0.402,355,-0.127606
SAK_RS01185,0,0.0,43.16,0.308,79,1.179747
SAK_RS01190,1,0.0,42.34,0.35100000000000003,94,-0.089362
SAK_RS01195,1,0.03638069753752125,42.22,0.33,107,-0.101869
SAK_RS01200,1,0.0364767428042293,42.09,0.381,208,-0.0375
SAK_RS01205,0,0.0,46.53,0.322,238,-0.371008
SAK_RS01210,1,0.10998825439575294,48.08,0.42,131,-0.4572520000000001
SAK_RS01215,1,0.03654908308250748,52.25,0.402,214,-0.26729
SAK_RS01220,1,0.0,48.79,0.368,581,0.07487100000000001
SAK_RS01225,1,0.03649368312450193,47.58,0.36,246,-0.07113799999999999
SAK_RS01230,1,0.0,48.55,0.349,151,0.864238
SAK_RS01235,1,0.0,42.68,0.371,242,1.080165
SAK_RS10840,0,0.0,,0.185,36,0.263889
SAK_RS01240,1,0.0,46.01,0.379,542,-0.576384
SAK_RS01245,1,0.0,50.77,0.384,325,0.656307
SAK_RS01250,1,0.0,45.53,0.376,273,0.7901100000000001
SAK_RS01255,1,0.0,44.65,0.37,267,-0.106742
SAK_RS01260,1,0.0,43.75,0.361,208,-0.2625
SAK_RS01265,1,0.07340679660131323,42.78,0.384,676,0.454438
SAK_RS01270,1,0.1162400280921835,44.96,0.364,541,-0.466728
SAK_RS01275,1,0.0,45.81,0.341,678,-0.11681400000000003
SAK_RS01280,1,0.03654908308250748,31.91,0.379,94,0.193617
SAK_RS01285,1,0.0,46.95,0.387,451,1.0425719999999998
SAK_RS01290,1,0.0,43.12,0.361,285,-0.285614
SAK_RS01295,1,0.5864122333297678,46.15,0.386,309,-0.00809
SAK_RS01300,1,0.07351151159152362,45.48,0.325,419,0.251551
SAK_RS01305,1,0.5872607228101697,31.85,0.393,89,-0.8303370000000001
SAK_RS01310,1,0.3290070363737729,38.82,0.403,709,-0.101975
SAK_RS01315,1,0.0,47.35,0.371,250,-0.348
SAK_RS01320,1,0.14695489543545198,41.92,0.416,194,-0.06804099999999999
SAK_RS01325,1,0.0,40.62,0.317,60,0.486667
SAK_RS01330,1,0.8896510364943819,39.56,0.354,447,-0.391723
SAK_RS01335,1,0.03676075112735767,37.8,0.349,128,-0.171875
SAK_RS01340,1,0.07309627142360113,52.01,0.376,251,-0.26494
SAK_RS01345,1,0.0,51.99,0.374,172,-0.423837
SAK_RS01350,1,0.03665603613714728,44.34,0.379,286,-0.195455
SAK_RS10850,1,0.0,40.4,0.342,39,1.81282
SAK_RS01355,1,0.8837546985029867,36.53,0.399,148,-0.24527
SAK_RS01360,1,0.7763795987804966,34.23,0.441,130,-0.478462
SAK_RS01365,0,0.0,52.1,0.402,384,-0.514323
SAK_RS01370,0,0.07343985646308812,45.74,0.353,183,-0.602186
SAK_RS01375,1,0.0,54.22,0.354,97,-0.8268040000000001
SAK_RS01380,1,0.036440235286453834,61.0,0.452,93,-0.394624
SAK_RS01385,1,0.0,47.59,0.324,108,-0.16111099999999998
SAK_RS01390,1,0.0,56.04,0.34700000000000003,213,-0.396244
SAK_RS01395,1,0.0,45.42,0.489,45,-0.5222220000000001
SAK_RS01400,1,0.07347347602466962,50.3,0.361,291,-0.513746
SAK_RS01405,1,0.0,55.72,0.345,144,-0.31319400000000003
SAK_RS01410,1,0.0,46.91,0.332,418,-0.922727
SAK_RS01415,1,0.0364767428042293,51.53,0.314,156,-0.509616
SAK_RS01420,0,0.0,50.83,0.333,111,-0.657658
SAK_RS01425,0,0.0,48.6,0.35100000000000003,95,-0.304211
SAK_RS01430,1,0.0,32.25,0.319,96,-0.352084
SAK_RS01435,1,0.03654908308250748,38.82,0.254,135,-0.554074
SAK_RS01440,1,0.0,44.61,0.337,186,-0.518817
SAK_RS01445,1,0.03675224689964597,42.54,0.33,226,-0.7774340000000001
SAK_RS01450,1,0.0,43.07,0.294,128,-1.017969
SAK_RS01455,1,0.0,43.29,0.33,93,-0.370968
SAK_RS10860,1,0.0,,0.198,32,-1.11875
SAK_RS01460,1,0.0,49.88,0.284,34,-0.029412
SAK_RS01465,1,0.0,33.06,0.252,41,-0.258537
SAK_RS01470,1,0.0,48.01,0.337,286,-0.368881
SAK_RS01475,1,0.07306369072267217,43.94,0.316,393,0.8933840000000001
SAK_RS01480,0,0.0,41.77,0.382,213,0.8713620000000001
SAK_RS01485,0,0.0,42.59,0.34600000000000003,308,-0.378572
SAK_RS01490,0,0.03666438903060135,46.18,0.354,211,1.022274
SAK_RS01495,0,0.0,43.14,0.358,381,-0.183727
SAK_RS01580,1,0.0,52.93,0.383,496,-0.353024
SAK_RS01585,1,0.0,44.23,0.3,152,-0.769737
SAK_RS01590,1,0.0365122412313454,53.25,0.377,544,-0.407537
SAK_RS01595,1,0.0,50.18,0.378,90,-0.504445
SAK_RS01600,1,0.0,40.84,0.336,116,-1.261207
SAK_RS01605,1,0.0,44.83,0.278,193,0.945596
SAK_RS01610,1,0.036619663241064894,43.03,0.319,72,-0.4972220000000001
SAK_RS01615,1,0.0,38.35,0.306,186,-0.372043
SAK_RS01620,1,0.0,39.01,0.285,192,-0.448438
SAK_RS01625,1,0.0,43.68,0.31,226,-0.630973
SAK_RS01630,0,0.036775467432486775,39.44,0.28,315,-0.6955560000000001
SAK_RS01635,0,0.0,41.35,0.264,163,-0.466258
SAK_RS01640,1,0.0,48.03,0.29600000000000004,53,-0.624528
SAK_RS01645,0,0.0,48.86,0.284,202,0.007426
SAK_RS01650,0,0.03654908308250748,44.65,0.307,365,0.4895890000000001
SAK_RS01655,0,0.03654908308250748,46.4,0.338,238,-0.036555
SAK_RS01660,0,0.03666438903060135,44.7,0.3,227,0.302643
SAK_RS01665,0,0.0,53.57,0.35,103,-0.533981
SAK_RS01670,1,0.0,36.27,0.348,235,-0.573617
SAK_RS01675,1,0.10959416965063007,43.68,0.405,382,-0.188482
SAK_RS01680,1,0.0,39.04,0.29600000000000004,180,0.733333
SAK_RS01685,1,0.5963992306775177,38.66,0.387,304,-0.437171
SAK_RS01690,1,0.1461414926134168,41.97,0.322,213,-0.235211
SAK_RS01695,1,0.7064460526989698,41.0,0.3670000000000001,679,-0.187923
SAK_RS01700,1,0.0,50.22,0.408,85,-1.187059
SAK_RS01705,1,0.0,34.62,0.33,87,0.808046
SAK_RS01710,1,0.07282093282397509,43.46,0.386,502,-0.219124
SAK_RS01715,1,0.07310462431705518,44.08,0.383,609,-0.423645
SAK_RS01720,1,0.0,45.77,0.399,232,0.788362
SAK_RS01725,1,0.10964711960330008,45.99,0.363,445,-0.170112
SAK_RS01730,1,0.07308367756250099,44.16,0.33,476,-0.223319
SAK_RS01735,1,0.3656499328676048,37.76,0.414,661,-0.175038
SAK_RS01740,1,0.0,44.32,0.34,101,-0.641584
SAK_RS01745,1,0.0,44.74,0.35100000000000003,244,-0.122541
SAK_RS01750,1,0.0365122412313454,49.31,0.324,534,0.762547
SAK_RS01755,0,0.03660693475827169,50.62,0.371,461,0.656616
SAK_RS01760,1,0.2925024697680681,42.53,0.361,267,-0.000749
SAK_RS01765,1,0.2194063634331564,44.67,0.374,417,-0.041487
SAK_RS01770,1,0.5124089925041577,47.71,0.378,315,-0.480953
SAK_RS01775,1,0.1148792485432322,37.98,0.312,108,-0.549074
SAK_RS01780,1,0.8170059477027589,44.97,0.368,752,-0.33271300000000004
SAK_RS01785,1,0.8536554350186828,43.19,0.35,336,0.878274
SAK_RS01790,1,0.04280017162909538,43.5,0.371,447,-0.519239
SAK_RS01795,1,0.0,43.05,0.327,270,-0.407778
SAK_RS01800,1,0.0,42.57,0.373,267,0.5925090000000001
SAK_RS01805,1,0.0,41.32,0.35600000000000004,247,-0.354656
SAK_RS01810,1,0.0,37.44,0.342,74,1.178379
SAK_RS01815,1,0.4439478193655063,41.24,0.398,304,-0.153618
SAK_RS01820,1,0.30381255989229033,42.41,0.37,486,-0.325309
SAK_RS01825,1,0.7434127855523165,39.97,0.371,273,-0.258974
SAK_RS01830,1,0.0,42.03,0.36,444,-0.453153
SAK_RS01835,0,0.15352182156991526,42.13,0.377,748,-0.534626
SAK_RS01840,0,0.03722082605306948,47.37,0.34700000000000003,199,-0.454774
SAK_RS01845,1,0.0732443229471024,48.95,0.314,172,-0.448837
SAK_RS10870,1,0.0,,0.258,40,-0.07
SAK_RS01850,1,0.11004175887704458,50.94,0.336,110,-0.835455
SAK_RS01855,1,0.0,41.79,0.374,384,-0.357812
SAK_RS01860,1,0.0,44.51,0.355,487,-0.758522
SAK_RS01865,0,0.0,43.27,0.406,160,-0.030625
SAK_RS01870,1,0.14656008564233616,39.18,0.382,535,-0.494019
SAK_RS10880,1,0.0,,0.222,33,-1.09394
SAK_RS01875,1,0.0,50.35,0.361,298,-0.028523000000000007
SAK_RS01880,1,0.0,46.12,0.341,246,0.790651
SAK_RS01885,1,0.0,49.03,0.326,361,0.096399
SAK_RS01890,1,0.0,49.61,0.354,196,0.005612
SAK_RS01895,1,0.0,47.81,0.35200000000000004,234,0.483333
SAK_RS01900,1,0.9631323096855374,39.86,0.402,209,-0.423923
SAK_RS01905,1,0.0,37.27,0.378,104,-0.726923
SAK_RS01910,1,0.4406001502067619,44.61,0.35600000000000004,796,-0.383417
SAK_RS01915,1,0.7802614567325016,41.69,0.395,311,-0.18328
SAK_RS01920,1,0.0,46.56,0.361,440,-0.232273
SAK_RS01925,1,0.15209784725729975,42.24,0.373,245,-0.214286
SAK_RS01930,1,0.15209784725729975,45.3,0.376,651,-0.31167399999999995
SAK_RS01935,1,0.0,39.37,0.302,231,0.317749
SAK_RS01940,1,0.0,49.08,0.333,339,-0.090855
SAK_RS01945,1,0.07946456065969673,43.22,0.362,213,-0.088732
SAK_RS01950,1,0.036775467432486775,42.15,0.376,466,-0.31952800000000003
SAK_RS01955,1,0.0,46.86,0.358,124,-0.487903
SAK_RS01960,0,0.0,48.05,0.358,258,-0.239535
SAK_RS01965,1,0.10971155907532687,49.97,0.353,251,-0.023904
SAK_RS01970,1,0.0,46.0,0.35600000000000004,327,-0.292049
SAK_RS01975,1,0.0,41.55,0.349,107,0.041121
SAK_RS01980,1,0.036775467432486775,37.21,0.343,106,0.259434
SAK_RS01985,1,0.0,43.35,0.3670000000000001,433,0.893533
SAK_RS01990,1,0.0,44.65,0.377,818,-0.40978
SAK_RS01995,1,0.0,46.9,0.387,222,-0.097748
SAK_RS02000,1,0.0,37.89,0.386,362,0.07624299999999999
SAK_RS02005,0,0.10992052426813864,39.01,0.398,308,-0.015909
SAK_RS02010,0,0.03665603613714728,50.64,0.385,214,-0.387851
SAK_RS02015,1,0.0,45.17,0.353,429,-0.204662
SAK_RS02020,1,0.03665603613714728,45.92,0.314,221,-0.383258
SAK_RS02025,1,0.03675224689964597,40.09,0.335,184,-0.586413
SAK_RS02055,0,0.5855033904034553,45.37,0.348,450,-0.136889
SAK_RS02060,1,0.0,48.17,0.324,216,-0.313889
SAK_RS11320,0,0.0,42.66,0.245,49,-0.036735
SAK_RS02065,1,0.1160136437422042,39.08,0.35600000000000004,263,0.117871
SAK_RS02070,1,0.0,40.53,0.331,144,-0.245834
SAK_RS02075,1,0.6331243782171884,43.41,0.359,323,-0.07306499999999999
SAK_RS02080,1,0.4439901916651647,43.81,0.324,74,-0.051351
SAK_RS02085,1,0.15648239389994792,40.69,0.403,319,0.183386
SAK_RS02090,1,0.7068800188550048,42.48,0.354,308,-0.021753
SAK_RS02095,1,0.7439989239046875,41.3,0.3720000000000001,244,0.206557
SAK_RS02100,1,0.5971538874408671,39.43,0.384,410,-0.061463
SAK_RS02105,1,0.6276263208650633,45.74,0.402,166,-0.157229
SAK_RS02110,1,0.7008432015589791,39.24,0.35700000000000004,140,0.145714
SAK_RS02115,1,0.6338464379360921,40.4,0.393,456,-0.052632000000000005
SAK_RS02120,1,0.7437744658504482,42.2,0.385,291,-0.061512
SAK_RS02125,1,0.6644879883785406,41.34,0.387,257,-0.189105
SAK_RS02130,1,0.0367675801428731,44.55,0.381,210,-0.631905
SAK_RS02135,0,0.8529913018198488,41.18,0.41,425,-0.436235
SAK_RS02140,1,0.0,46.65,0.331,353,0.749858
SAK_RS02145,0,0.0,45.7,0.331,120,-0.315833
SAK_RS02150,0,0.03666438903060135,37.15,0.404,303,0.240594
SAK_RS02155,0,0.0,35.57,0.433,270,1.010741
SAK_RS02160,0,0.14637101033393465,34.36,0.396,336,-0.102976
SAK_RS10885,1,0.03666438903060135,54.32,0.28300000000000003,60,-0.205
SAK_RS02165,0,0.07308367756250099,40.74,0.34700000000000003,270,-0.447407
SAK_RS02170,1,0.0,44.04,0.309,194,0.928351
SAK_RS02175,1,0.0,52.44,0.297,203,0.8236450000000001
SAK_RS02180,1,0.03666438903060135,43.66,0.371,473,0.838266
SAK_RS02185,1,0.5507799332916669,49.88,0.373,169,-0.231361
SAK_RS02190,1,0.0,56.51,0.35100000000000003,186,-0.115054
SAK_RS02195,1,0.0,42.13,0.339,435,-0.554713
SAK_RS02200,0,0.0,45.36,0.282,98,-0.833674
SAK_RS02205,0,0.07285744034175055,45.08,0.376,139,-0.28273400000000004
SAK_RS02210,1,0.0,37.51,0.28300000000000003,167,-0.776048
SAK_RS02215,0,0.0,49.39,0.31,85,0.037647
SAK_RS02220,1,0.0,41.96,0.34600000000000003,241,0.148963
SAK_RS02225,1,0.0,47.58,0.297,344,0.596802
SAK_RS02230,1,0.19336813493621333,46.47,0.35700000000000004,266,-0.48985
SAK_RS02235,1,0.1462607892870632,48.21,0.35700000000000004,211,-0.633175
SAK_RS02245,1,0.4396452082848456,44.04,0.3670000000000001,158,0.039873
SAK_RS02250,1,0.7762945111550491,41.42,0.384,383,-0.482245
SAK_RS02255,1,0.18338661273976234,47.2,0.35700000000000004,98,-0.639796
SAK_RS02260,1,0.03722082605306948,45.49,0.373,100,-0.057999999999999996
SAK_RS02265,1,0.8490664799764883,38.97,0.399,927,-0.741316
SAK_RS02270,1,0.32985280884076257,37.73,0.328,122,-0.516393
SAK_RS02275,0,0.0,47.39,0.374,334,-0.372455
SAK_RS02280,1,0.0,44.62,0.37,138,-0.261594
SAK_RS02285,1,0.0,46.59,0.3670000000000001,744,0.29086
SAK_RS02290,1,0.0,46.96,0.324,68,-0.360294
SAK_RS02295,1,0.0,43.9,0.391,204,0.810294
SAK_RS02300,1,0.03638069753752125,42.78,0.342,270,-0.002593
SAK_RS02305,1,0.37627190445622893,42.8,0.35200000000000004,880,-0.333295
SAK_RS02310,1,0.03660693475827169,43.88,0.34,146,-0.29726
SAK_RS02315,1,0.2923333196540473,50.24,0.377,159,-0.590566
SAK_RS02320,1,0.0,43.59,0.35600000000000004,521,-0.427063
SAK_RS02325,1,0.0,45.94,0.345,228,-0.199561
SAK_RS02330,1,0.0,44.26,0.321,345,-0.056522
SAK_RS02335,0,0.0,50.7,0.304,246,0.713008
SAK_RS02340,1,0.07343196917347444,43.34,0.379,380,-0.391052
