,strand_lead,geptop,Nc,GC,L_aa,Gravy
BTH_RS12665,1,0.0,42.35,0.5870000000000001,205,-0.11561
BTH_RS12670,1,0.03596490272273438,46.93,0.555,338,-0.016272
BTH_RS12675,1,0.0,51.46,0.617,449,-0.587082
BTH_RS30865,1,0.0,51.89,0.635,171,-0.329825
BTH_RS33555,0,0.0,53.19,0.599,631,-0.641521
BTH_RS12690,1,0.0,42.7,0.621,315,-0.6260319999999999
BTH_RS12695,1,0.0,52.2,0.5670000000000001,719,-0.29096
BTH_RS12700,1,0.0,43.81,0.5529999999999999,199,-0.31407
BTH_RS12705,0,0.0,52.92,0.547,368,-0.073098
BTH_RS30870,0,0.0,52.05,0.5770000000000001,174,-0.264368
BTH_RS12710,1,0.0,48.69,0.59,421,-0.4451310000000001
BTH_RS12715,1,0.0,43.72,0.623,625,-0.25616
BTH_RS12720,1,0.0,46.91,0.599,1139,-0.32616300000000004
BTH_RS33560,1,0.035362490127278864,59.19,0.556,330,-0.458182
BTH_RS33565,1,0.0,60.87,0.552,249,0.106024
BTH_RS12730,0,0.0,47.47,0.609,390,-0.29359
BTH_RS12735,0,0.0,43.54,0.615,540,0.01
BTH_RS12740,1,0.0,38.83,0.633,109,-0.425688
BTH_RS30875,0,0.0,51.0,0.627,217,-0.082949
BTH_RS12745,0,0.0,44.28,0.613,99,-0.122223
BTH_RS12750,0,0.0,44.57,0.67,350,0.132286
BTH_RS12755,0,0.0,50.08,0.621,305,-0.370492
BTH_RS12760,0,0.0,46.41,0.626,331,-0.336556
BTH_RS12765,0,0.0,41.49,0.633,322,-0.210248
BTH_RS12770,0,0.0,37.35,0.675,76,0.963158
BTH_RS12775,1,0.0,53.49,0.579,304,-0.432566
BTH_RS12780,1,0.0,49.64,0.602,1400,-0.260786
BTH_RS12785,1,0.0,54.32,0.568,1231,-0.245979
BTH_RS12790,1,0.0361761312583944,45.48,0.605,1227,-0.226406
BTH_RS12795,1,0.07218496853716584,54.19,0.578,738,-0.098239
BTH_RS12800,0,0.0,45.14,0.628,404,-0.144802
BTH_RS12805,0,0.0,45.48,0.594,249,-0.64257
BTH_RS12810,0,0.0,40.82,0.648,175,-0.422857
BTH_RS12820,1,0.03609743065793808,41.05,0.639,134,0.29477600000000004
BTH_RS12825,1,0.0,30.87,0.701,289,-0.255017
BTH_RS12830,0,0.0364716311177893,32.32,0.6559999999999999,338,-0.068047
BTH_RS12835,1,0.0,35.07,0.674,351,-0.076638
BTH_RS12840,0,0.4346212152429511,29.9,0.647,869,-0.494016
BTH_RS12845,0,0.0,36.07,0.669,123,-0.004878
BTH_RS12850,0,0.03568452771398422,35.37,0.74,395,0.148861
BTH_RS12855,1,0.5803526941056303,39.08,0.625,167,-0.276647
BTH_RS12860,1,0.7596359924878038,34.74,0.723,328,0.107012
BTH_RS12865,1,0.03601929035935367,36.56,0.665,211,0.806161
BTH_RS12870,1,0.07220898317711506,32.86,0.655,285,0.140702
BTH_RS12875,1,0.0,37.75,0.723,470,-0.120213
BTH_RS12880,1,0.0,32.14,0.645,196,-0.097449
BTH_RS12885,1,0.0,32.39,0.67,802,0.010723
BTH_RS12890,1,0.05892938941449116,31.32,0.687,228,-0.025
BTH_RS12900,1,0.0,31.21,0.6679999999999999,244,-0.208606
BTH_RS12905,1,0.03609743065793808,30.56,0.649,210,-0.190952
BTH_RS12910,1,0.07216553718386999,36.63,0.633,150,-0.248667
BTH_RS12915,1,0.0,34.15,0.731,261,0.105747
BTH_RS12920,1,0.036534989551549095,32.12,0.737,255,-0.263922
BTH_RS12925,0,0.5086745453102961,30.07,0.6509999999999999,382,0.7798430000000001
BTH_RS12930,0,0.4007852700683983,28.96,0.695,802,-0.318329
BTH_RS12935,0,0.14620864971888434,31.2,0.675,170,0.7541180000000001
BTH_RS12940,0,0.3993915969951133,31.52,0.71,359,-0.015041999999999996
BTH_RS12945,0,0.4946217454247699,29.1,0.648,347,0.027377
BTH_RS12950,1,0.4707924776878401,29.72,0.6729999999999999,99,-0.15959600000000002
BTH_RS12955,1,0.7461108995869489,28.22,0.7040000000000001,496,-0.070565
BTH_RS12960,1,0.7461015212348524,27.0,0.6629999999999999,490,-0.194694
BTH_RS12965,1,0.035693906066080715,32.86,0.65,279,-0.487814
BTH_RS12970,1,0.0,31.2,0.629,256,-0.511328
BTH_RS12975,0,0.0,28.79,0.665,354,-0.042655
BTH_RS12980,1,0.0,29.73,0.701,314,-0.01879
BTH_RS12990,0,0.0,31.99,0.727,314,-0.296178
BTH_RS12995,0,0.0,29.78,0.675,437,0.592906
BTH_RS13000,0,0.03650716779161441,35.1,0.644,204,-0.14558800000000002
BTH_RS13005,0,0.10947862290171977,30.98,0.6729999999999999,381,-0.144094
BTH_RS13010,0,0.0,34.45,0.69,230,-0.229565
BTH_RS13015,0,0.0,32.69,0.703,267,-0.6486890000000001
BTH_RS13020,0,0.2048150621810238,28.05,0.65,299,0.049498
BTH_RS13025,1,0.0,33.55,0.769,85,-0.138824
BTH_RS13030,1,0.0,33.2,0.6890000000000001,426,0.300235
BTH_RS13035,1,0.0,30.23,0.665,180,-0.22277800000000006
BTH_RS13040,0,0.0,29.96,0.643,447,-0.351007
BTH_RS13045,0,0.03633763232641901,32.55,0.665,178,-0.111236
BTH_RS13050,0,0.10842016209482036,30.57,0.611,138,-0.791304
BTH_RS30895,0,0.0,49.36,0.664,115,-0.957391
BTH_RS13055,0,0.03609743065793808,28.15,0.627,357,-0.331933
BTH_RS13060,0,0.0,28.63,0.706,423,-0.106619
BTH_RS13065,0,0.1311477509437027,32.67,0.695,306,-0.317974
BTH_RS13070,0,0.0,32.31,0.708,236,-0.136864
BTH_RS13075,0,0.5459103745521593,28.51,0.713,289,-0.05571
BTH_RS13080,0,0.25350978216997905,33.94,0.655,294,-0.207483
BTH_RS13085,1,0.8544307962292621,28.89,0.6679999999999999,395,-0.157975
BTH_RS13090,0,0.0,27.91,0.755,117,-0.393162
BTH_RS13095,1,0.03633763232641901,36.08,0.6729999999999999,306,-0.33202600000000004
BTH_RS13100,0,0.0,28.82,0.642,68,0.8838229999999999
BTH_RS13105,1,0.0,31.21,0.6629999999999999,347,-0.323631
BTH_RS13110,0,0.0,29.19,0.672,61,1.527869
BTH_RS13115,0,0.03601929035935367,34.05,0.6990000000000001,287,1.0456450000000002
BTH_RS13120,0,0.0,33.92,0.7190000000000001,89,-0.202247
BTH_RS13125,0,0.0,34.33,0.713,429,0.76993
BTH_RS13130,1,0.0,34.98,0.657,70,0.314286
BTH_RS13135,1,0.0,33.16,0.69,343,-0.226531
BTH_RS13140,0,0.0,33.81,0.7020000000000001,298,0.162416
BTH_RS13145,1,0.035362490127278864,31.99,0.6940000000000001,313,0.251757
BTH_RS13150,1,0.0,33.92,0.742,524,0.180153
BTH_RS13155,1,0.0,30.72,0.6579999999999999,451,0.667184
BTH_RS13160,1,0.0,35.2,0.7070000000000001,156,-0.371795
BTH_RS13165,1,0.0,31.23,0.701,448,-0.197545
BTH_RS13170,1,0.0,31.31,0.7020000000000001,535,0.091776
BTH_RS13175,1,0.0,30.94,0.7070000000000001,289,-0.342215
BTH_RS13180,0,0.0,31.07,0.68,472,-0.038136
BTH_RS13185,0,0.07263242020948718,32.9,0.696,559,-0.165474
BTH_RS13190,1,0.0,32.77,0.6890000000000001,548,-0.164051
BTH_RS13195,0,0.0,34.42,0.75,465,-0.132258
BTH_RS13200,0,0.0,27.69,0.7240000000000001,150,-0.874667
BTH_RS13205,0,0.0,31.14,0.713,509,-0.018861000000000003
BTH_RS13210,0,0.0,32.33,0.752,226,-0.139381
BTH_RS13215,0,0.035693906066080715,30.94,0.6459999999999999,331,-0.047734
BTH_RS13220,0,0.0,30.2,0.698,594,-0.207239
BTH_RS13225,1,0.035693906066080715,31.45,0.649,114,0.214912
BTH_RS13230,1,0.0,44.91,0.674,144,0.05625
BTH_RS13235,1,0.0,37.7,0.685,108,-0.382407
BTH_RS13240,1,0.0,39.76,0.787,506,0.003953
BTH_RS13245,1,0.0,34.88,0.728,108,-0.125
BTH_RS13250,1,0.0,35.81,0.6829999999999999,248,-0.052016
BTH_RS13255,0,0.07225741413205687,30.82,0.7140000000000001,341,0.040469
BTH_RS13260,0,0.0,28.17,0.677,467,0.995503
BTH_RS13265,0,0.0,29.34,0.647,218,0.080275
BTH_RS13270,0,0.0,33.61,0.757,280,0.081429
BTH_RS13275,0,0.3151314869381407,29.87,0.625,256,-0.214844
BTH_RS13285,0,0.07289952611374817,31.37,0.706,270,-0.098519
BTH_RS13290,0,0.0,34.82,0.735,190,-0.005263
BTH_RS30900,1,0.0,40.49,0.7140000000000001,63,-0.231746
BTH_RS13300,1,0.0,31.12,0.6709999999999999,326,-0.099693
BTH_RS13305,1,0.0,32.58,0.713,373,0.086863
BTH_RS13310,1,0.0,35.96,0.647,104,-0.022115
BTH_RS13315,1,0.0,31.82,0.6759999999999999,430,0.806512
BTH_RS13320,1,0.03568452771398422,30.13,0.629,542,-0.312177
BTH_RS13325,1,0.07071131199898772,32.06,0.6709999999999999,336,0.760417
BTH_RS13330,1,0.03568452771398422,30.44,0.6970000000000001,305,0.72459
BTH_RS13335,1,0.17883090269732904,32.33,0.667,330,0.126667
BTH_RS13340,1,0.03609743065793808,28.97,0.68,338,-0.207692
BTH_RS13345,1,0.0,29.16,0.72,342,-0.025731
BTH_RS13350,0,0.0,30.47,0.687,318,0.953774
BTH_RS13355,0,0.0,36.01,0.6990000000000001,247,0.655061
BTH_RS13360,1,0.0,37.85,0.755,109,-0.5174310000000001
BTH_RS13365,0,0.0,29.87,0.7140000000000001,254,-0.014173
BTH_RS13370,0,0.0,31.36,0.74,359,-0.024234
BTH_RS13375,0,0.03609743065793808,29.12,0.7390000000000001,218,0.007339
BTH_RS13380,1,0.0,36.15,0.629,170,-0.160588
BTH_RS13385,0,0.1437129994320387,33.77,0.741,198,-0.182828
BTH_RS13390,1,0.03609743065793808,28.01,0.682,651,-0.334562
BTH_RS13395,1,0.0,30.43,0.731,319,0.173354
BTH_RS13400,1,0.0,31.94,0.7090000000000001,218,-0.06788999999999999
BTH_RS13405,1,0.4581734802658977,30.25,0.726,413,-0.08063
BTH_RS13410,0,0.0,31.3,0.6920000000000001,146,-0.320548
BTH_RS13415,0,0.0,32.28,0.728,114,-0.169298
BTH_RS13420,0,0.0,34.88,0.76,538,0.016729
BTH_RS13425,1,0.0,31.96,0.693,163,-0.250307
BTH_RS13430,1,0.035693906066080715,30.13,0.65,141,-0.225532
BTH_RS13435,1,0.0,27.98,0.687,278,-0.001079
BTH_RS13440,1,0.0,27.28,0.637,413,-0.305327
BTH_RS13445,1,0.0,30.51,0.684,253,-0.183795
BTH_RS13450,1,0.0,28.01,0.662,262,-0.240458
BTH_RS13455,1,0.0,28.92,0.6809999999999999,240,-0.14166700000000002
BTH_RS13460,1,0.0,27.78,0.7020000000000001,397,0.240806
BTH_RS13465,1,0.035926558555314236,29.35,0.674,310,-0.277419
BTH_RS13470,1,0.0,32.31,0.6729999999999999,252,-0.32619000000000004
BTH_RS13475,1,0.0,29.94,0.68,667,-0.065068
BTH_RS13480,1,0.0364716311177893,27.88,0.6779999999999999,410,-0.049512
BTH_RS13485,1,0.0,30.45,0.68,435,0.970345
BTH_RS13490,0,0.03609743065793808,30.75,0.7120000000000001,293,-0.13583599999999998
BTH_RS13495,1,0.0,35.16,0.73,199,0.721105
BTH_RS13500,1,0.0,30.82,0.705,176,0.625
BTH_RS13505,0,0.0,33.7,0.628,112,-0.140179
BTH_RS13510,1,0.03656855093283752,32.79,0.617,114,-0.059649
BTH_RS13515,1,0.0,35.21,0.684,246,0.569512
BTH_RS13520,1,0.0,41.65,0.695,59,-0.70678
BTH_RS13525,1,0.0,30.89,0.652,378,-0.099735
BTH_RS13530,0,0.0,33.26,0.631,277,-0.012274
BTH_RS13535,0,0.0,32.41,0.6859999999999999,187,0.060963
BTH_RS13540,0,0.0,35.51,0.7020000000000001,345,0.563188
BTH_RS13545,0,0.0,30.85,0.711,415,0.341928
BTH_RS30920,0,0.0,47.16,0.718,59,-1.045763
BTH_RS33575,1,0.0,49.89,0.573,252,-0.331349
BTH_RS13555,0,0.0,32.5,0.698,514,-0.16965
BTH_RS13560,0,0.0,34.18,0.708,89,0.379775
BTH_RS13570,1,0.0,35.91,0.6559999999999999,552,0.788406
BTH_RS13575,1,0.0,34.38,0.685,74,-0.105405
BTH_RS13580,1,0.14542622646729228,31.05,0.701,453,0.046578
BTH_RS13585,0,0.0,36.75,0.64,101,-0.409901
BTH_RS13590,1,0.035926558555314236,33.81,0.675,80,0.04375
BTH_RS13595,1,0.0,36.69,0.6579999999999999,225,-0.085778
BTH_RS30940,0,0.0,36.23,0.6709999999999999,571,-0.363222
BTH_RS13605,0,0.03656855093283752,35.77,0.64,124,-0.16129000000000002
BTH_RS13610,1,0.1822233050929517,27.95,0.655,446,-0.368386
BTH_RS13615,1,0.0,34.75,0.703,167,0.752695
BTH_RS13620,1,0.036021972421716814,35.55,0.687,246,-0.247967
BTH_RS13625,1,0.0,34.72,0.787,94,-1.278723
BTH_RS13630,1,0.0,32.17,0.6459999999999999,66,0.659091
BTH_RS13635,0,0.07071131199898772,32.54,0.698,807,0.227881
BTH_RS13640,0,0.0,39.52,0.706,135,-0.480741
BTH_RS13645,1,0.035926558555314236,36.69,0.649,222,-0.306306
BTH_RS13650,1,0.07226419088173325,31.67,0.718,284,0.341197
BTH_RS13655,1,0.0,32.21,0.6609999999999999,165,-0.256363
BTH_RS13660,1,0.0,36.92,0.648,146,-0.4472600000000001
BTH_RS13665,0,0.6398697850504286,29.22,0.684,610,0.091803
BTH_RS13670,0,0.7486337827281223,29.69,0.6990000000000001,453,0.052097
BTH_RS13675,0,0.0364716311177893,29.09,0.6559999999999999,331,-0.315106
BTH_RS13680,0,0.25510909761505113,33.53,0.644,134,-0.116418
BTH_RS13685,0,0.0,34.16,0.799,318,0.157547
BTH_RS13690,1,0.2776737239646093,33.75,0.7090000000000001,396,-0.009091
BTH_RS13695,1,0.0,25.17,0.682,64,0.94375
BTH_RS13700,0,0.0,31.9,0.644,74,-0.755405
BTH_RS13705,0,0.0,31.68,0.722,302,0.05596
BTH_RS13710,0,0.036562653505497006,29.42,0.696,470,-0.569149
BTH_RS13715,0,0.0,31.32,0.713,339,0.102065
BTH_RS13720,0,0.0,29.72,0.736,519,0.117534
BTH_RS13725,0,0.0,28.17,0.7040000000000001,348,0.8068960000000001
BTH_RS13740,1,0.03601929035935367,31.45,0.659,358,-0.210335
BTH_RS13745,1,0.0,33.24,0.6890000000000001,320,0.099687
BTH_RS13750,0,0.0,29.62,0.677,319,0.196865
BTH_RS13755,1,0.03609743065793808,36.39,0.679,316,-0.189873
BTH_RS13760,0,0.03581252353922924,35.77,0.695,162,-0.087037
BTH_RS13765,1,0.0,30.97,0.6940000000000001,304,1.028618
BTH_RS13770,0,0.03665984363504668,27.88,0.767,110,-0.371818
BTH_RS13775,0,0.0,31.56,0.7120000000000001,168,0.085714
BTH_RS13780,0,0.07308718947640737,29.47,0.711,310,0.184839
BTH_RS13785,0,0.0,30.78,0.727,313,0.0067090000000000006
BTH_RS13790,0,0.0,30.22,0.669,137,-0.059854
BTH_RS13795,1,0.0,31.83,0.73,212,-0.086792
BTH_RS13800,0,0.0,29.86,0.6809999999999999,705,-0.405106
BTH_RS13805,0,0.0,32.63,0.778,102,0.06568600000000001
BTH_RS13810,0,0.0,36.36,0.632,152,-0.067763
BTH_RS13815,1,0.0,37.52,0.687,242,0.610744
BTH_RS13820,1,0.0,32.72,0.66,100,1.071
BTH_RS13825,1,0.0,32.15,0.6990000000000001,277,-0.298556
BTH_RS13830,0,0.035362490127278864,33.8,0.7070000000000001,297,0.156566
BTH_RS13835,0,0.0,24.51,0.677,33,0.209091
BTH_RS13840,1,0.0,31.14,0.667,337,-0.226113
BTH_RS13845,1,0.0,31.07,0.6809999999999999,563,-0.180639
BTH_RS13850,1,0.0,42.73,0.6940000000000001,134,0.105224
BTH_RS13855,1,0.03534882187170887,29.87,0.6859999999999999,320,-0.038437
BTH_RS13860,1,0.0,30.06,0.696,1191,-0.072796
BTH_RS13865,0,0.0,31.17,0.6920000000000001,555,0.702162
BTH_RS33585,1,0.0,38.77,0.7290000000000001,69,-0.617391
BTH_RS13870,1,0.0,32.55,0.703,429,-0.16014
BTH_RS13875,1,0.03633763232641901,31.22,0.645,125,1.1792
BTH_RS13880,1,0.0,28.5,0.69,479,-0.1762
BTH_RS13885,1,0.03656855093283752,28.85,0.6890000000000001,466,-0.232833
BTH_RS13895,1,0.0,32.68,0.733,237,0.310127
BTH_RS13900,0,0.1452523608257362,28.3,0.664,339,-0.212684
BTH_RS13905,0,0.14480270212966373,27.41,0.75,240,0.291667
BTH_RS13910,0,0.1447332808503467,28.72,0.74,394,0.247716
BTH_RS13915,0,0.14534928064078442,29.04,0.693,448,-0.054911
BTH_RS13920,0,0.0,29.62,0.708,418,-0.111723
BTH_RS13925,0,0.0,31.18,0.716,150,-0.551333
BTH_RS13930,0,0.0,30.1,0.732,225,0.229333
BTH_RS13935,0,0.0,27.15,0.71,397,0.146599
BTH_RS13940,0,0.1099318804686883,30.98,0.6609999999999999,250,-0.1908
BTH_RS13945,0,0.0,27.44,0.64,603,-0.321227
BTH_RS13950,1,0.0,30.34,0.695,359,-0.067967
BTH_RS13955,0,0.0,31.81,0.748,548,-0.131204
BTH_RS13960,0,0.0,29.48,0.657,528,-0.152652
BTH_RS13965,0,0.0,37.67,0.768,95,-0.735789
BTH_RS13970,0,0.03601929035935367,26.95,0.7,138,-0.115217
BTH_RS13975,1,0.0,33.85,0.703,237,0.046835
BTH_RS13980,0,0.0,32.34,0.7070000000000001,259,0.19807
BTH_RS13985,0,0.0730976430570461,27.43,0.627,212,-0.067924
BTH_RS13990,0,0.108344908452629,32.16,0.6970000000000001,282,-0.480496
BTH_RS13995,0,0.8908853804154121,28.63,0.684,594,-0.184512
BTH_RS14000,1,0.0,32.43,0.648,107,-0.326168
BTH_RS14005,0,0.07251376358481341,28.36,0.653,905,-0.09779
BTH_RS14010,0,0.0,28.23,0.688,358,-0.087989
BTH_RS14015,0,0.036021972421716814,32.15,0.596,85,-0.371765
BTH_RS14020,0,0.0,33.82,0.73,443,-0.31377
BTH_RS14025,0,0.0,31.2,0.706,287,-0.042509
BTH_RS14030,1,0.07204126278107048,29.1,0.6890000000000001,330,-0.14636400000000002
BTH_RS14035,1,0.0,33.19,0.6990000000000001,275,-0.007635999999999999
BTH_RS14040,1,0.0361761312583944,34.74,0.741,279,-0.23548400000000005
BTH_RS14045,1,0.0,30.14,0.721,410,-0.045610000000000005
BTH_RS14050,1,0.03633763232641901,28.39,0.64,291,-0.557388
BTH_RS14055,1,0.14403439961574355,29.99,0.667,161,0.065218
BTH_RS14060,0,0.0,35.44,0.789,133,0.584963
BTH_RS14065,0,0.3861718990485332,31.34,0.7390000000000001,259,0.226255
BTH_RS14070,0,0.7475661164847889,31.17,0.764,320,0.2975
BTH_RS14075,0,0.0,29.72,0.763,294,-0.297279
BTH_RS14080,0,0.03609743065793808,28.85,0.675,687,-0.05866100000000001
BTH_RS14085,1,0.0,30.6,0.691,374,0.560962
BTH_RS14090,1,0.0,28.39,0.7040000000000001,280,0.069286
BTH_RS14095,1,0.0,30.57,0.6940000000000001,309,-0.012944999999999998
BTH_RS14100,1,0.0,28.31,0.748,210,0.039524
BTH_RS14105,1,0.0,33.02,0.736,397,0.6103270000000001
BTH_RS14110,1,0.0,28.28,0.638,105,-0.652381
BTH_RS14115,1,0.14574888210915105,29.29,0.698,214,0.139252
BTH_RS14120,1,0.03656855093283752,27.3,0.6759999999999999,402,-0.124627
BTH_RS14125,1,0.03633763232641901,30.14,0.693,303,-0.024753
BTH_RS14130,1,0.10966735790108297,27.62,0.621,102,-0.28725500000000004
BTH_RS14135,0,0.0,31.54,0.7040000000000001,320,-0.027188
BTH_RS14140,1,0.0,34.21,0.688,108,0.085185
BTH_RS14145,1,0.4374696167430505,38.51,0.6829999999999999,263,0.039164
BTH_RS14150,1,0.35032376931803644,29.88,0.662,329,-0.37842
BTH_RS14155,0,0.0,30.29,0.7170000000000001,329,0.292097
BTH_RS14160,1,0.0,32.5,0.713,298,0.076175
BTH_RS14165,0,0.0,32.35,0.733,629,-0.117329
BTH_RS14170,1,0.0,38.11,0.7340000000000001,129,0.468992
BTH_RS14175,0,0.0,31.63,0.674,300,-0.010667
BTH_RS14180,1,0.0,29.33,0.726,708,0.027260000000000003
BTH_RS14185,1,0.0,29.34,0.679,403,-0.240447
BTH_RS14190,1,0.0,29.96,0.731,376,0.016222999999999998
BTH_RS14195,1,0.0,29.83,0.732,401,-0.07207000000000001
BTH_RS14200,1,0.0,26.08,0.6829999999999999,101,0.781188
BTH_RS14205,1,0.0,28.83,0.691,571,0.796322
BTH_RS14210,1,0.03650716779161441,27.74,0.65,428,0.8406540000000001
BTH_RS14215,1,0.0,31.32,0.716,677,-0.114476
BTH_RS14220,1,0.03656855093283752,32.5,0.7,451,-0.109978
BTH_RS14225,0,0.036087537879227784,29.85,0.652,178,0.05
BTH_RS14230,1,0.0,39.33,0.72,194,0.079897
BTH_RS14235,0,0.0,36.23,0.69,259,0.017374
BTH_RS30985,0,0.0,39.19,0.679,81,-0.7469140000000001
BTH_RS14240,0,0.0724350629843571,35.35,0.732,526,-0.030989
BTH_RS14245,0,0.03591978180563785,33.08,0.627,83,-0.643373
